Symbol	P8
1-Mar	11.6062199
2-Mar	11.86459643
3-Mar	6.869510312
5-Mar	9.720801889
6-Mar	11.67993053
7-Mar	12.04089798
8-Mar	11.10501555
9-Mar	8.8094823
1-Sep	11.64725608
2-Sep	12.97958132
5-Sep	9.816549478
6-Sep	11.74338308
7-Sep	12.17074691
8-Sep	7.05581483
9-Sep	14.58234881
10-Sep	7.354560398
11-Sep	9.742051449
14-Sep	7.118762132
15-Sep	12.18669149
A1BG	6.755177078
AAAS	10.05243226
AACS	8.513639506
AADAT	8.171336448
AAED1	8.177964294
AAGAB	10.34182293
AAK1	10.9953738
AAMP	11.5697119
AAR2	10.36199956
AARS	10.51506797
AARS2	9.106729598
AARSD1	8.661922403
AASDH	8.037097924
AASDHPPT	9.506999527
AATF	11.23410895
AATK	11.38822749
ABAT	9.709592976
ABCA1	10.62021564
ABCA12	7.493376244
ABCA13	7.717942031
ABCA2	12.25024203
ABCA3	9.003025529
ABCA4	7.465285524
ABCA5	9.854310787
ABCA6	7.21939432
ABCA7	13.52520725
ABCA9	7.439580364
ABCB1	8.619338447
ABCB10	9.177435259
ABCB5	7.439580364
ABCB6	7.917139612
ABCB7	8.941258853
ABCB8	9.679760619
ABCC1	11.17545029
ABCC10	9.885331407
ABCC11	7.843939581
ABCC13	8.874845287
ABCC2	7.553416926
ABCC3	9.938271218
ABCC4	8.455552545
ABCC5	9.277244737
ABCC6	9.12391415
ABCC8	7.193256789
ABCC9	7.574301089
ABCD1	11.22434842
ABCD2	7.952013327
ABCD3	9.388316453
ABCD4	9.593390031
ABCE1	9.982807064
ABCF1	10.61791141
ABCF2	10.20973932
ABCF3	10.70641278
ABCG1	10.43350238
ABCG2	8.400506569
ABHD10	9.394741965
ABHD11	7.152012711
ABHD12	9.359226942
ABHD13	9.344451954
ABHD14A	8.110058565
ABHD14A-ACY1	8.426848433
ABHD14B	10.99101741
ABHD15	9.737910405
ABHD16A	9.312994767
ABHD16B	8.532385344
ABHD2	12.96429332
ABHD3	10.17104839
ABHD4	10.29165094
ABHD5	10.94563416
ABHD6	8.453837398
ABHD8	9.476705212
ABI1	11.74669298
ABI2	8.583172184
ABI3	12.3283082
ABL1	9.716671246
ABLIM1	11.08815789
ABLIM3	8.192113265
ABP1	8.081800265
ABR	12.86443158
ABRACL	10.86770288
ABT1	10.28929393
ABTB1	14.34468731
ABTB2	8.952695711
ACAA1	11.92227347
ACAA2	11.25147304
ACACA	9.384138835
ACACB	8.998298437
ACAD10	9.844269089
ACAD11	8.913814377
ACAD8	10.28298456
ACAD9	9.786654559
ACADM	9.405205609
ACADS	9.24884977
ACADSB	8.952695711
ACADVL	13.07234537
ACAP1	13.62571106
ACAP2	12.19852989
ACAP3	11.4598159
ACAT1	9.252374874
ACAT2	8.754683349
ACBD3	9.816898282
ACBD4	8.802923577
ACBD5	9.638655366
ACBD6	8.998298437
ACCS	8.849249533
ACD	9.36541876
ACE	7.707217415
ACER3	9.506999527
ACIN1	12.82240464
ACLY	12.05685132
ACN9	7.409949525
ACO1	8.636048751
ACO2	11.46246137
ACOT1	7.425971124
ACOT11	7.409949525
ACOT13	8.91996812
ACOT7	8.628336455
ACOT8	9.099949873
ACOT9	11.06542913
ACOX1	11.8447708
ACOX3	9.014760643
ACOXL	8.170253973
ACP1	10.37466555
ACP2	10.42688498
ACP5	10.81388523
ACP6	7.099796886
ACPL2	8.853702442
ACPP	8.499411367
ACRBP	9.715618059
ACRC	7.05581483
ACSF2	9.56645327
ACSF3	9.755689026
ACSL1	14.81779724
ACSL3	10.00245161
ACSL4	11.50673964
ACSL5	11.54731244
ACSL6	8.889066027
ACSM3	7.387900044
ACSS1	10.94085367
ACSS2	10.91617074
ACTA2	9.8976058
ACTB	18.61143709
ACTG1	15.9671663
ACTG2	9.893767763
ACTL6A	9.563808936
ACTN1	13.67863386
ACTN2	8.353870431
ACTN4	13.37439533
ACTR10	10.87200548
ACTR1A	12.51262134
ACTR1B	10.86637077
ACTR2	14.56930496
ACTR3	14.03872206
ACTR3B	7.046095858
ACTR5	8.971311028
ACTR6	8.162227486
ACTR8	9.231730526
ACVR1	8.523713571
ACVR1B	10.14996795
ACVR2A	8.037097924
ACY1	7.749459955
ADA	10.76244843
ADAL	7.034549028
ADAM10	11.41328463
ADAM15	11.96620635
ADAM17	10.65815013
ADAM19	12.07582894
ADAM22	7.669018008
ADAM23	7.118762132
ADAM28	8.396461493
ADAM3A	6.68346237
ADAM8	14.02623502
ADAM9	9.402706261
ADAMTS10	8.666348521
ADAMTS12	7.526097494
ADAMTS13	7.238717393
ADAMTS2	6.72237435
ADAMTSL2	8.923805941
ADAMTSL4	11.23695475
ADAMTSL5	7.05581483
ADAP1	12.06277732
ADAP2	10.5293096
ADAR	15.39852688
ADARB1	7.956851138
ADAT1	9.193694776
ADAT2	8.459553587
ADCK1	8.21662969
ADCK2	9.231730526
ADCK3	10.75981583
ADCK4	10.37294377
ADCK5	8.636048751
ADCY10P1	8.721644076
ADCY3	9.169347543
ADCY4	9.376249882
ADCY7	13.36150248
ADCY9	8.731209632
ADD1	13.40473829
ADD2	7.285194798
ADD3	12.34303531
ADGB	8.305178575
ADH1C	8.737350288
ADH5	10.24966416
ADHFE1	7.872712332
ADI1	10.57237874
ADIPOR1	15.26385385
ADIPOR2	11.13478584
ADK	8.507395097
ADM	9.635367712
ADNP	10.70455409
ADNP2	8.908830923
ADO	9.810870152
ADORA2A	10.49751406
ADORA2A-AS1	6.893117664
ADORA3	7.843939581
ADPGK	10.03681823
ADPRH	10.16168821
ADPRHL2	10.8072818
ADPRM	7.453094727
ADRB2	9.769426462
ADRBK1	15.1142387
ADRBK2	11.41062792
ADRM1	11.6604601
ADSL	10.50210026
ADSS	11.10146772
ADTRP	6.391657305
AEBP1	7.637744089
AEBP2	7.547494566
AEN	9.930892612
AES	12.44202222
AFAP1	7.606782055
AFAP1L1	7.180025209
AFF1	8.647388145
AFF2	7.192053497
AFF3	8.181183619
AFF4	10.45479574
AFG3L1P	7.118762132
AFG3L2	10.18943357
AFMID	7.871258224
AFTPH	10.45479574
AGA	9.142986658
AGAP1	7.87905011
AGAP11	8.289214245
AGAP2	11.48661205
AGAP3	9.615915155
AGAP5	7.695991497
AGAP6	8.378699088
AGAP7	5.938586158
AGBL5	8.324839831
AGER	8.961006435
AGFG1	11.97450753
AGFG2	9.538360621
AGGF1	10.040269
AGK	10.030691
AGL	8.856268405
AGMAT	7.736930455
AGPAT1	8.313339928
AGPAT2	10.9369433
AGPAT3	12.40980392
AGPAT4	9.946938696
AGPAT5	8.989721538
AGPAT6	11.46050686
AGPAT9	10.61099887
AGPS	10.48312189
AGRN	9.362174883
AGTPBP1	11.47551899
AGTRAP	12.29277972
