Symbol	P67
1-Mar	10.97964251
2-Mar	12.24100654
3-Mar	7.436074458
5-Mar	10.38677707
6-Mar	12.12554637
7-Mar	12.34870868
8-Mar	11.55678728
9-Mar	9.23008362
1-Sep	11.0681419
2-Sep	12.60454899
5-Sep	9.787834141
6-Sep	11.31349953
7-Sep	11.96697792
8-Sep	7.040455305
9-Sep	13.6361928
10-Sep	7.482173132
11-Sep	9.65203074
14-Sep	9.199368065
15-Sep	12.16260753
A1BG	6.966451105
AAAS	9.742770826
AACS	8.559195527
AADAT	8.537169939
AAED1	8.971608595
AAGAB	10.04815008
AAK1	10.80250311
AAMP	11.07493145
AAR2	10.10795416
AARS	9.719777279
AARS2	9.254173195
AARSD1	8.325299655
AASDH	8.225288598
AASDHPPT	9.174057391
AATF	10.87363625
AATK	13.47150934
ABAT	11.31661163
ABCA1	12.0183122
ABCA12	7.848950655
ABCA13	8.124082553
ABCA2	12.31584646
ABCA3	8.736208663
ABCA4	7.646612736
ABCA5	9.574938928
ABCA6	7.528271806
ABCA7	14.12607407
ABCA9	7.788671374
ABCB1	7.496426436
ABCB10	8.724323029
ABCB5	7.608894995
ABCB6	8.638312322
ABCB7	9.045575719
ABCB8	9.589250437
ABCC1	10.42676049
ABCC10	9.692757283
ABCC11	8.249345222
ABCC13	7.496426436
ABCC2	8.494274614
ABCC3	9.629675928
ABCC4	8.505652114
ABCC5	10.22780579
ABCC6	8.371195343
ABCC8	7.131056575
ABCC9	8.199615419
ABCD1	10.66515041
ABCD2	7.040455305
ABCD3	9.019863892
ABCD4	9.688118989
ABCE1	9.322242394
ABCF1	10.84393944
ABCF2	9.907722748
ABCF3	10.51041855
ABCG1	11.17733517
ABCG2	8.443891861
ABHD10	8.906290896
ABHD11	7.085500716
ABHD12	9.245836674
ABHD13	9.402314151
ABHD14A	7.511594201
ABHD14A-ACY1	8.494274614
ABHD14B	10.67869715
ABHD15	9.337569321
ABHD16A	9.400854926
ABHD16B	8.572448377
ABHD2	13.75545592
ABHD3	11.5045237
ABHD4	11.50164399
ABHD5	11.96156255
ABHD6	8.325299655
ABHD8	9.451088926
ABI1	11.78362981
ABI2	8.834558434
ABI3	10.75548993
ABL1	9.60961863
ABLIM1	10.95440896
ABLIM3	9.179627208
ABP1	4.506418252
ABR	12.92999226
ABRACL	10.14340995
ABT1	10.33475251
ABTB1	15.0217178
ABTB2	7.199046639
ACAA1	12.43203647
ACAA2	10.37017378
ACACA	9.640279301
ACACB	9.458252251
ACAD10	10.22567981
ACAD11	8.822122782
ACAD8	10.06081914
ACAD9	9.516891451
ACADM	8.820037505
ACADS	8.916264995
ACADSB	9.394487403
ACADVL	12.14812904
ACAP1	13.22345916
ACAP2	12.79385602
ACAP3	11.50250685
ACAT1	8.417991665
ACAT2	8.332519511
ACBD3	9.821825753
ACBD4	8.588187128
ACBD5	9.919379101
ACBD6	8.638312322
ACCS	8.500751712
ACD	9.672672677
ACE	6.759785353
ACER3	9.837674316
ACIN1	12.76774205
ACLY	11.81889162
ACN9	7.469432919
