Symbol	P103
1-Mar	10.02378649
2-Mar	12.02816493
3-Mar	6.899373059
5-Mar	10.02990324
6-Mar	11.81918568
7-Mar	12.42834883
8-Mar	11.41488287
9-Mar	9.525465263
1-Sep	11.98035679
2-Sep	12.48512533
5-Sep	9.761279123
6-Sep	11.93117774
7-Sep	12.49823516
8-Sep	7.668195713
9-Sep	14.04326381
10-Sep	6.69819874
11-Sep	9.317815369
14-Sep	8.592765282
15-Sep	12.36058274
A1BG	7.219593876
AAAS	9.67327439
AACS	8.400248195
AADAT	8.496559622
AAED1	8.44600587
AAGAB	10.02990324
AAK1	11.06027699
AAMP	10.90492456
AAR2	10.12857095
AARS	10.01704693
AARS2	9.397246407
AARSD1	8.656901516
AASDH	8.305766397
AASDHPPT	9.508774438
AATF	11.00022329
AATK	13.15196753
ABAT	10.20430966
ABCA1	11.2729753
ABCA12	7.555415576
ABCA13	8.368718291
ABCA2	12.51263344
ABCA3	9.295662316
ABCA4	7.698909124
ABCA5	9.521784106
ABCA6	7.334202874
ABCA7	13.83941857
ABCA9	7.443929735
ABCB1	7.668195713
ABCB10	8.688987493
ABCB5	7.347353746
ABCB6	7.865274626
ABCB7	8.879511134
ABCB8	9.46998468
ABCC1	10.29678791
ABCC10	9.358992285
ABCC11	7.689777742
ABCC13	8.36096325
ABCC2	8.4195241
ABCC3	9.567408238
ABCC4	8.95531267
ABCC5	9.444038632
ABCC6	10.41276119
ABCC8	7.099411464
ABCC9	8.11593893
ABCD1	10.42017112
ABCD2	8.015844404
ABCD3	8.749605758
ABCD4	9.536889615
ABCE1	9.841618124
ABCF1	10.84923134
ABCF2	10.05651486
ABCF3	10.64961907
ABCG1	11.16635118
ABCG2	8.298371062
ABHD10	9.099042435
ABHD11	6.81856419
ABHD12	8.630108019
ABHD13	9.807882952
ABHD14A	8.916883297
ABHD14A-ACY1	8.650997865
ABHD14B	10.95521611
ABHD15	9.423397126
ABHD16A	9.25232108
ABHD16B	7.949305207
ABHD2	13.12478319
ABHD3	11.03346268
ABHD4	11.58344724
ABHD5	11.75532858
ABHD6	7.728936035
ABHD8	8.989920705
ABI1	12.08180543
ABI2	9.155607013
ABI3	10.60734431
ABL1	9.438284132
ABLIM1	11.48972166
ABLIM3	8.889284757
ABP1	8.246537331
ABR	12.64495497
ABRACL	10.06761625
ABT1	10.83246435
ABTB1	15.32067272
ABTB2	7.237190912
ACAA1	11.87323488
ACAA2	10.51291896
ACACA	9.508774438
ACACB	9.503449627
ACAD10	9.953050046
ACAD11	8.44600587
ACAD8	9.690201664
ACAD9	9.464619821
ACADM	9.458570584
ACADS	8.972012052
ACADSB	9.328269043
ACADVL	12.27388552
ACAP1	13.43236847
ACAP2	12.48887053
ACAP3	10.89782528
ACAT1	9.38966906
ACAT2	8.712585588
ACBD3	9.742221399
ACBD4	8.950319546
ACBD5	9.978833058
ACBD6	8.724659222
ACCS	7.317396616
ACD	9.781141473
ACE	7.709904519
ACER3	8.383837941
ACIN1	12.88440888
ACLY	11.65705572
ACN9	7.964285414
ACO1	8.617372337
ACO2	10.67982655
ACOT1	7.03655522
ACOT11	6.880734479
ACOT13	9.86502579
ACOT7	8.010669817
ACOT8	9.306210863
ACOT9	10.4308601
ACOX1	12.4699374
ACOX3	8.608294803
ACOXL	8.755281024
ACP1	10.07843548
ACP2	9.039611675
ACP5	10.22455981
ACP6	8.10862907
ACPL2	8.379668444
ACPP	9.704078508
ACRBP	9.76555005
ACRC	7.59500496
ACSF2	8.383837941
ACSF3	9.681527921
ACSL1	15.06471325
ACSL3	9.775390023
ACSL4	10.95414475
ACSL5	11.10134667
ACSL6	9.067008762
ACSM3	7.130456574
ACSS1	10.47313459
ACSS2	11.03346268
ACTA2	10.13583942
ACTB	18.0530451
ACTG1	15.10613339
ACTG2	9.489525594
ACTL6A	9.707067905
ACTN1	14.11983474
