Symbol	P32
1-Mar	10.50779747
2-Mar	10.85739222
3-Mar	7.250084127
5-Mar	9.808534096
6-Mar	11.88943597
7-Mar	11.69866129
8-Mar	10.26853574
9-Mar	10.2643393
1-Sep	12.60894684
2-Sep	13.25643417
5-Sep	9.084705366
6-Sep	12.29868999
7-Sep	12.17378477
8-Sep	7.313594784
9-Sep	14.98358761
10-Sep	7.565850203
11-Sep	9.460162057
14-Sep	8.313493609
15-Sep	11.99967102
A1BG	7.525501173
AAAS	10.17435332
AACS	8.80280385
AADAT	7.887800794
AAED1	8.009015541
AAGAB	10.06668424
AAK1	11.89175563
AAMP	11.45568338
AAR2	10.41399734
AARS	11.391336
AARS2	9.651741409
AARSD1	8.87610352
AASDH	8.25316538
AASDHPPT	9.505596825
AATF	11.36334167
AATK	11.7678813
ABAT	9.552803888
ABCA1	10.66515041
ABCA12	7.271921692
ABCA13	8.244093379
ABCA2	11.82926952
ABCA3	9.310958617
ABCA4	7.081076087
ABCA5	9.060645419
ABCA6	7.220599673
ABCA7	13.40785684
ABCA9	7.170809511
ABCB1	8.788276414
ABCB10	8.947921867
ABCB5	7.366028546
ABCB6	8.213993514
ABCB7	8.957955505
ABCB8	10.04459959
ABCC1	11.41160625
ABCC10	9.907357445
ABCC11	7.567083714
ABCC13	5.113808856
ABCC2	7.491933728
ABCC3	9.469088882
ABCC4	8.426490071
ABCC5	9.338245499
ABCC6	8.826717921
ABCC8	6.965064195
ABCC9	7.843381373
ABCD1	10.72192635
ABCD2	8.419104413
ABCD3	9.182722435
ABCD4	9.662717191
ABCE1	10.00158613
ABCF1	10.63576126
ABCF2	10.67825454
ABCF3	10.94869901
ABCG1	10.64651902
ABCG2	7.347424193
ABHD10	9.058055193
ABHD11	6.908630548
ABHD12	9.029749467
ABHD13	9.211367544
ABHD14A	8.812570611
ABHD14A-ACY1	8.677730057
ABHD14B	11.59838687
ABHD15	9.66115641
ABHD16A	9.24712153
ABHD16B	8.003991221
ABHD2	13.89193998
ABHD3	10.20726057
ABHD4	10.51344615
ABHD5	10.8128288
ABHD6	8.305570673
ABHD8	9.280389395
ABI1	11.65535519
ABI2	9.268557291
ABI3	10.93207857
ABL1	10.26238529
ABLIM1	13.22708713
ABLIM3	8.16551912
ABP1	8.791448901
ABR	12.65347195
ABRACL	10.26312916
ABT1	10.49443873
ABTB1	14.1824368
ABTB2	8.089217106
ACAA1	11.45701079
ACAA2	10.64372197
ACACA	9.972408164
ACACB	10.01571337
ACAD10	9.998653184
ACAD11	8.810033755
ACAD8	9.878989428
ACAD9	9.697337049
ACADM	9.094545279
ACADS	8.918729418
ACADSB	9.483126527
ACADVL	12.80851631
ACAP1	13.96989159
ACAP2	12.11934454
ACAP3	11.26766887
ACAT1	8.500772068
ACAT2	8.848988922
ACBD3	9.682495998
ACBD4	9.277142927
ACBD5	9.508010475
ACBD6	8.865678381
ACCS	8.820014267
ACD	9.761440758
ACE	7.820078543
ACER3	9.081432829
ACIN1	13.1055004
ACLY	12.2256512
ACN9	7.800338709
ACO1	9.153238611
ACO2	11.46102714
ACOT1	6.314868324
ACOT11	7.259332838
