Symbol	P69
1-Mar	10.34626145
2-Mar	11.65361002
3-Mar	6.733945157
5-Mar	9.81108143
6-Mar	11.77823083
7-Mar	12.04067617
8-Mar	10.86068703
9-Mar	10.10192579
1-Sep	12.48049195
2-Sep	12.70164367
5-Sep	9.455914921
6-Sep	12.11367097
7-Sep	12.03071025
8-Sep	7.068145547
9-Sep	14.77418407
10-Sep	6.921309858
11-Sep	9.354569131
14-Sep	8.278814364
15-Sep	11.69694488
A1BG	7.152705473
AAAS	10.56621176
AACS	8.748499674
AADAT	8.118848239
AAED1	8.512465833
AAGAB	9.699980046
AAK1	11.90373416
AAMP	11.28707598
AAR2	10.46804296
AARS	10.82588633
AARS2	9.764657451
AARSD1	9.054365986
AASDH	8.100071598
AASDHPPT	9.338538708
AATF	10.82370481
AATK	12.4316854
ABAT	10.09766084
ABCA1	9.509307389
ABCA12	7.459255652
ABCA13	7.970302782
ABCA2	12.5782228
ABCA3	9.468262004
ABCA4	7.049929939
ABCA5	8.996632407
ABCA6	7.265099505
ABCA7	14.52271109
ABCA9	7.447620716
ABCB1	7.925008224
ABCB10	8.265004147
ABCB5	7.347434858
ABCB6	8.153297241
ABCB7	8.867063581
ABCB8	10.41276119
ABCC1	11.36420742
ABCC10	10.03488575
ABCC11	7.635932576
ABCC13	6.021502299
ABCC2	8.008369346
ABCC3	9.526148271
ABCC4	8.700026879
ABCC5	9.616448385
ABCC6	9.520770762
ABCC8	6.890059744
ABCC9	7.859556215
ABCD1	10.65801044
ABCD2	8.319968296
ABCD3	8.743304088
ABCD4	10.08564644
ABCE1	9.649339096
ABCF1	10.61035496
ABCF2	10.28782501
ABCF3	10.87688271
ABCG1	10.19599101
ABCG2	7.846963642
ABHD10	8.859868845
ABHD11	6.855264749
ABHD12	9.226971329
ABHD13	8.552738377
ABHD14A	8.656031938
ABHD14A-ACY1	8.62589296
ABHD14B	11.37410969
ABHD15	9.938271218
ABHD16A	9.307700935
ABHD16B	8.512465833
ABHD2	13.68572933
ABHD3	10.89523054
ABHD4	10.74405729
ABHD5	11.17825833
ABHD6	7.705452046
ABHD8	9.723763093
ABI1	11.55926815
ABI2	9.368728916
ABI3	10.95959977
ABL1	10.10097918
ABLIM1	12.76735817
ABLIM3	8.225844356
