Symbol	P93
1-Mar	11.41655087
2-Mar	11.98343427
3-Mar	7.405982803
5-Mar	9.982263348
6-Mar	12.44103159
7-Mar	12.46099089
8-Mar	10.33498269
9-Mar	9.177435259
1-Sep	11.46559113
2-Sep	12.96407065
5-Sep	10.82863009
6-Sep	11.67849688
7-Sep	12.22283761
8-Sep	6.861164929
9-Sep	13.74832467
10-Sep	6.873405867
11-Sep	8.990621509
14-Sep	7.793484249
15-Sep	12.7519292
A1BG	7.455626585
AAAS	9.674166936
AACS	8.211403605
AADAT	8.294482794
AAED1	8.211403605
AAGAB	10.19743596
AAK1	10.89703724
AAMP	10.67719765
AAR2	10.09655536
AARS	10.17988458
AARS2	8.651922806
AARSD1	8.470974528
AASDH	8.523895565
AASDHPPT	9.34803725
AATF	10.98559231
AATK	11.68764528
ABAT	10.3303989
ABCA1	9.796882833
ABCA12	7.338137523
ABCA13	9.169520373
ABCA2	11.44797387
ABCA3	8.784264904
ABCA4	7.483705152
ABCA5	9.901636022
ABCA6	7.361509522
ABCA7	12.78818301
ABCA9	7.923959119
ABCB1	7.893287751
ABCB10	9.489074254
ABCB5	7.175177442
ABCB6	7.880819146
ABCB7	9.112434917
ABCB8	9.430445527
ABCC1	10.74356035
ABCC10	9.492421921
ABCC11	7.775210702
ABCC13	7.536813889
ABCC2	8.229960505
ABCC3	8.79609891
ABCC4	8.58975322
ABCC5	9.010672843
ABCC6	9.746472591
ABCC8	7.270024432
ABCC9	8.255686632
ABCD1	10.55396228
ABCD2	7.825028613
ABCD3	10.01028319
ABCD4	9.578774492
ABCE1	9.997976667
ABCF1	11.0516146
ABCF2	9.705665027
ABCF3	10.5850279
ABCG1	9.995651426
ABCG2	8.065701361
ABHD10	9.69890099
ABHD11	5.952637622
ABHD12	8.581028499
ABHD13	10.45966355
ABHD14A	7.996064665
ABHD14A-ACY1	7.793484249
ABHD14B	10.7424086
ABHD15	8.388633
ABHD16A	9.544897046
ABHD16B	7.297129864
ABHD2	13.00051808
ABHD3	11.28495158
ABHD4	10.1157698
ABHD5	12.34023287
ABHD6	8.536442716
ABHD8	9.229968118
ABI1	12.3364436
ABI2	8.759107418
ABI3	9.790050223
ABL1	9.1388204
ABLIM1	11.98910418
ABLIM3	9.423588648
ABP1	3.788898151
ABR	12.33937906
ABRACL	10.89165896
ABT1	10.16619066
ABTB1	14.29458116
ABTB2	8.049451386
ACAA1	12.15558233
ACAA2	10.14685888
ACACA	9.253424193
ACACB	9.074106809
ACAD10	9.654782408
ACAD11	8.448513004
ACAD8	10.40626106
ACAD9	9.195567216
ACADM	9.751096745
ACADS	8.406441564
ACADSB	9.229968118
ACADVL	12.42911975
ACAP1	13.7795908
ACAP2	12.73361365
ACAP3	10.53419404
ACAT1	9.173505496
ACAT2	8.896966617
ACBD3	9.9264445
ACBD4	8.677873957
ACBD5	9.523208092
ACBD6	8.507936286
ACCS	8.446157697
ACD	9.093187772
ACE	5.690407755
ACER3	9.523208092
ACIN1	12.59346037
ACLY	11.56384617
ACN9	8.942342035
ACO1	8.697626397
ACO2	10.68752356
ACOT1	7.175177442
ACOT11	6.942551263
ACOT13	9.503908815
ACOT7	7.502606556
ACOT8	9.18060429
ACOT9	10.91633104
ACOX1	12.40672687
ACOX3	8.223525336
ACOXL	9.555594866
ACP1	10.57101245
ACP2	9.157614264
ACP5	9.651421986
ACP6	8.590518491
ACPL2	9.684851902
ACPP	9.116989866
ACRBP	9.582354695
ACRC	7.4754572
ACSF2	8.342940728
ACSF3	9.238179004
ACSL1	15.48467403
ACSL3	10.46568498
ACSL4	11.7175998
ACSL5	11.23728486
ACSL6	8.746664458
ACSM3	7.536813889
ACSS1	10.2289747
ACSS2	11.05098285
ACTA2	10.65596565
ACTB	17.92908345
ACTG1	15.40437588
ACTG2	9.867970007
ACTL6A	9.291354651
ACTN1	14.01650495
ACTN2	7.397362646
ACTN4	12.67533957
ACTR10	11.25550355
ACTR1A	12.43573115
ACTR1B	10.63070504
ACTR2	14.43312102
ACTR3	14.1807834
ACTR3B	7.402837221
ACTR5	8.488623689
ACTR6	9.337468575
ACTR8	8.955337473
ACVR1	8.616378908
ACVR1B	10.4965442
ACVR2A	7.943172319
ACY1	6.926778627
ADA	8.569202042
ADAL	7.444164921
ADAM10	11.53167982
ADAM15	12.3071836
ADAM17	11.11065509
ADAM19	11.75162459
ADAM22	7.466218129
ADAM23	6.942551263
ADAM28	7.655696189
ADAM3A	7.455626585
ADAM8	14.14718493
ADAM9	9.893807091
ADAMTS10	8.728053521
ADAMTS12	7.466218129
ADAMTS13	7.413517548
ADAMTS2	7.2408344
ADAMTSL2	8.365822828
ADAMTSL4	10.50842109
ADAMTSL5	6.861164929
ADAP1	11.66367067
ADAP2	9.319604482
ADAR	14.40129418
ADARB1	7.679222072
ADAT1	8.942683635
ADAT2	8.21760637
ADCK1	7.597251528
ADCK2	8.933713878
ADCK3	10.37408213
ADCK4	10.65739457
ADCK5	8.009797993
ADCY10P1	8.735488875
ADCY3	8.607220798
ADCY4	9.363885145
ADCY7	12.6947117
ADCY9	7.916075792
ADD1	13.26347998
ADD2	7.109070062
ADD3	13.02992313
ADGB	8.383333754
ADH1C	8.016466125
ADH5	10.7514886
ADHFE1	7.868913047
ADI1	10.52876994
ADIPOR1	14.56243759
ADIPOR2	11.07010534
ADK	8.934530902
ADM	9.751234263
ADNP	10.56131374
ADNP2	8.746939078
ADO	9.184453028
ADORA2A	11.372445
ADORA2A-AS1	6.989885578
ADORA3	8.877000332
ADPGK	9.630563617
ADPRH	9.116074043
ADPRHL2	10.37752983
ADPRM	8.759107418
ADRB2	8.919598165
ADRBK1	14.53054009
ADRBK2	10.68665462
ADRM1	11.21902528
ADSL	10.72302027
ADSS	11.99128196
ADTRP	8.204106786
AEBP1	8.049451386
AEBP2	7.050978035
AEN	9.6780247
AES	12.4008514
AFAP1	7.779493727
AFAP1L1	7.665597594
AFF1	7.775210702
AFF2	9.349945765
AFF3	8.759411591
AFF4	10.6785509
AFG3L1P	6.758702597
AFG3L2	9.822135135
AFMID	7.50794843
AFTPH	10.4193866
AGA	9.420532657
