Symbol	P86
1-Mar	9.476159538
2-Mar	12.75600247
3-Mar	7.425549654
5-Mar	9.8190261
6-Mar	11.31141573
7-Mar	11.44029153
8-Mar	10.34584608
9-Mar	8.843304245
1-Sep	11.37739433
2-Sep	12.21133751
5-Sep	11.5002376
6-Sep	11.86205395
7-Sep	11.09700414
8-Sep	7.217188514
9-Sep	13.45855844
10-Sep	7.820901955
11-Sep	9.421099592
14-Sep	8.704508802
15-Sep	11.8934797
A1BG	7.579050279
AAAS	10.52270554
AACS	8.851202104
AADAT	9.722823463
AAED1	9.287059951
AAGAB	9.963309183
AAK1	11.0212362
AAMP	11.22963071
AAR2	10.26188413
AARS	9.583086607
AARS2	9.255665165
AARSD1	8.747230581
AASDH	8.163556078
AASDHPPT	8.245163858
AATF	11.55415518
AATK	12.85207983
ABAT	10.4681949
ABCA1	10.16619066
ABCA12	8.44600587
ABCA13	9.189468171
ABCA2	12.66753621
ABCA3	8.908830923
ABCA4	7.842434135
ABCA5	9.117390351
ABCA6	8.13647635
ABCA7	13.40000168
ABCA9	9.309156575
ABCB1	6.725234211
ABCB10	7.827326122
ABCB5	8.218240512
ABCB6	9.098990377
ABCB7	8.727992364
ABCB8	10.14755386
ABCC1	10.60026376
ABCC10	10.25179152
ABCC11	8.316063582
ABCC13	6.917005601
ABCC2	8.673036857
ABCC3	9.771359579
ABCC4	8.200209033
ABCC5	10.24101588
ABCC6	10.75756649
ABCC8	8.385981296
ABCC9	9.368251758
ABCD1	11.60926824
ABCD2	7.370955216
ABCD3	7.717396946
ABCD4	9.901158179
ABCE1	8.177977875
ABCF1	11.62418027
ABCF2	9.903110916
ABCF3	11.01926442
ABCG1	10.88639681
ABCG2	8.261002061
ABHD10	8.621027549
ABHD11	7.960216267
ABHD12	9.047883314
ABHD13	8.876550096
ABHD14A	7.75346229
ABHD14A-ACY1	8.606830981
ABHD14B	10.60720549
ABHD15	8.836089069
ABHD16A	10.1210058
ABHD16B	8.940372709
ABHD2	13.28268894
ABHD3	9.972287895
ABHD4	11.45292262
ABHD5	11.98099383
ABHD6	7.528657307
ABHD8	10.40251527
ABI1	11.26753842
ABI2	9.407301296
ABI3	10.80633982
ABL1	9.196358222
ABLIM1	11.40541576
ABLIM3	9.315099056
ABP1	9.470846605
ABR	12.78146997
ABRACL	9.967792053
ABT1	10.23710651
ABTB1	15.43942353
ABTB2	8.302228376
ACAA1	12.78497104
ACAA2	10.20400468
ACACA	9.583086607
ACACB	9.319869374
ACAD10	10.20118036
ACAD11	8.07843404
ACAD8	10.17048619
ACAD9	9.556747598
ACADM	8.446598844
ACADS	9.035858107
ACADSB	10.30297851
ACADVL	13.09642831
ACAP1	13.82876027
ACAP2	11.62567428
ACAP3	11.72794776
ACAT1	8.61760623
ACAT2	8.629124091
ACBD3	8.885262762
ACBD4	9.260716658
ACBD5	9.287059951
ACBD6	8.680761068
ACCS	8.331364937
ACD	10.21726035
ACE	6.758702597
ACER3	10.10120362
ACIN1	12.74109028
ACLY	11.59358789
ACN9	7.545637585
ACO1	9.235554823
ACO2	11.03722012
ACOT1	8.369995108
ACOT11	7.644188347
ACOT13	9.915738047
ACOT7	8.096148756
ACOT8	10.01221667
ACOT9	11.12680665
ACOX1	12.34774368
ACOX3	8.648452195
ACOXL	8.949312257
ACP1	9.676158457
ACP2	9.956999213
ACP5	10.33549061
ACP6	8.996409752
ACPL2	7.049013453
ACPP	9.52449642
ACRBP	10.54884638
ACRC	7.318878824
ACSF2	9.356017029
ACSF3	10.24485378
ACSL1	14.57970253
ACSL3	10.10189777
ACSL4	10.32222841
ACSL5	11.15666044
ACSL6	8.331087868
ACSM3	7.300935022
ACSS1	10.2947603
ACSS2	11.81061472
ACTA2	10.04583849
ACTB	18.61143709
ACTG1	15.19975038
ACTG2	10.50862117
ACTL6A	9.004697083
ACTN1	14.29215247
ACTN2	7.78438437
ACTN4	13.21584065
ACTR10	10.93462041
ACTR1A	12.95233535
ACTR1B	10.34584608
ACTR2	13.04291174
ACTR3	13.33476931
ACTR3B	7.455843462
ACTR5	8.747230581
ACTR6	7.10062849
ACTR8	9.136620753
ACVR1	8.562906703
ACVR1B	9.882788218
ACVR2A	7.388704787
ACY1	8.066133424
ADA	9.595684361
ADAL	7.735595141
ADAM10	10.88006309
ADAM15	12.55500061
ADAM17	10.8778316
ADAM19	11.79775213
ADAM22	8.331087868
ADAM23	7.842434135
ADAM28	8.683435161
ADAM3A	7.702761217
ADAM8	14.66480528
ADAM9	9.461484464
ADAMTS10	9.16754707
ADAMTS12	7.85741954
ADAMTS13	7.217188514
ADAMTS2	7.872376004
ADAMTSL2	9.275626444
ADAMTSL4	11.65524718
ADAMTSL5	7.595827128
ADAP1	13.18115283
ADAP2	10.57020002
ADAR	14.84777348
ADARB1	7.195229138
ADAT1	9.705812255
ADAT2	8.344722345
ADCK1	8.294943102
ADCK2	9.480169574
ADCK3	11.59990505
ADCK4	11.27515383
ADCK5	8.526835054
ADCY10P1	9.056784741
ADCY3	8.970649011
ADCY4	10.73022345
ADCY7	11.75830978
ADCY9	8.192399671
ADD1	13.32798213
ADD2	6.758702597
ADD3	10.7150105
ADGB	9.043671639
ADH1C	7.614080405
ADH5	9.952953865
ADHFE1	7.074918535
ADI1	10.4360718
ADIPOR1	14.16910218
ADIPOR2	11.12435974
ADK	8.21780039
ADM	11.63352451
ADNP	9.642318553
ADNP2	8.11407162
ADO	8.858785891
ADORA2A	12.62140232
ADORA2A-AS1	8.13647635
ADORA3	7.644188347
ADPGK	9.536929372
ADPRH	9.784574827
ADPRHL2	11.09007726
ADPRM	7.614080405
ADRB2	10.47354751
ADRBK1	15.0684004
ADRBK2	10.26636864
ADRM1	11.87619516
ADSL	10.68446225
ADSS	11.03215756
ADTRP	7.296238772
AEBP1	7.78438437
AEBP2	6.792178839
AEN	9.588760622
AES	11.95597269
AFAP1	7.769814631
AFAP1L1	8.13647635
AFF1	7.637354615
AFF2	8.730573866
AFF3	8.57061228
AFF4	9.625283351
AFG3L1P	6.826109435
AFG3L2	9.521173194
AFMID	8.512596753
AFTPH	10.1512728
AGA	9.55690536
AGAP1	7.689901607
AGAP11	9.526554901
AGAP2	12.26252531
AGAP3	8.749534283
AGAP5	8.07843404
AGAP6	7.440055082
AGAP7	7.528657307
AGBL5	8.400344758
AGER	9.416949729
AGFG1	12.16238781
AGFG2	9.390065495
AGGF1	9.136620753
AGK	8.580260691
AGL	8.472074655
AGMAT	8.458155826
AGPAT1	8.976726887
AGPAT2	12.39714087
AGPAT3	11.51691035
AGPAT4	11.02806781
AGPAT5	7.595827128
AGPAT6	11.53733381
AGPAT9	11.62673116
AGPS	9.319869374
AGRN	8.163556078
AGTPBP1	11.22041769
AGTRAP	13.43542952
AGXT2L2	11.53494482
AHCTF1	11.18555662
AHCY	10.34182675
AHCYL1	10.96424238
AHCYL2	10.35168857
AHDC1	7.300935022
AHI1	10.97444724
AHNAK	10.61333285
AHR	9.271522377
AHSA1	11.08878193
AHSA2	10.64589496
AHSP	9.297675623
AIDA	9.583086607
AIF1	9.173848984
AIFM1	9.441673195
AIFM2	7.660054786
AIFM3	8.582693501
AIG1	9.526554901
AIM1	12.26567216
AIM2	9.872610733
AIMP1	8.61760623
AIMP2	8.13647635
AIP	11.8994453
AK1	9.860305155
AK2	11.35252802
AK3	8.81225162
AK5	6.691341127
AKAP1	7.238717393
AKAP10	10.14755386
AKAP11	8.101770379
AKAP13	12.52215847
AKAP2	8.13647635
AKAP5	8.101770379
AKAP7	7.195229138
AKAP8	10.10120362
AKAP8L	11.90661819
AKAP9	9.722501767
AKD1	8.787352198
AKIP1	8.012870896
AKIRIN1	10.50571742
AKIRIN2	11.85455436
AKNA	14.47426243
AKR1A1	11.01707495
AKR1B1	10.52672195
AKR1C3	10.01560374
AKR7A2	10.04975034
AKT1	12.71285034
AKT1S1	10.50605657
AKT2	12.58108492
AKT3	8.81225162
AKTIP	10.28762158
ALAD	10.43820559
ALAS1	11.23075237
ALAS2	13.57925859
ALCAM	8.597391328
ALDH16A1	10.80008827
ALDH18A1	8.302228376
ALDH1A1	10.68844012
ALDH1A2	7.074918535
ALDH1B1	7.217188514
ALDH1L1	8.472074655
ALDH1L2	8.052539999
ALDH2	11.54215764
ALDH3A2	8.811720633
ALDH3B1	12.89319349
ALDH4A1	8.970649011
ALDH5A1	8.526835054
ALDH7A1	8.090527134
ALDH9A1	10.84282257
ALDOA	15.59967678
ALDOC	10.00716089
ALG1	9.446809391
ALG10B	7.545637585
ALG12	10.04621859
ALG13	6.758702597
ALG1L9P	7.848327153
ALG2	8.971384749
ALG3	9.412937077
ALG5	7.855438242
ALG6	9.155189948
ALG8	9.23230742
ALG9	8.599903734
ALKBH1	8.738057146
ALKBH3	7.988965044
ALKBH4	9.395215866
ALKBH5	11.63020792
ALKBH6	8.794885782
ALKBH7	10.28580051
ALKBH8	7.217188514
ALMS1	8.11407162
ALOX12	9.617940089
ALOX15	9.588760622
ALOX15B	7.579050279
ALOX5	14.86975943
ALOX5AP	15.20231215
ALPI	8.970649011
ALPK1	12.51535026
ALPL	15.33230463
ALS2	9.716099206
ALS2CL	8.11352448
ALS2CR8	7.783407466
ALYREF	10.13863869
AMACR	7.863712935
AMBRA1	10.11863417
AMD1	11.15850292
AMDHD2	9.876568515
AMER1	6.491606451
AMFR	10.98115142
AMICA1	15.46629038
AMIGO1	7.10062849
AMIGO3	8.163556078
AMMECR1	7.217188514
AMMECR1L	9.067176118
AMN1	9.492435608
AMPD2	13.21179825
AMPD3	11.38103039
AMT	8.411438807
AMY1B	9.142797905
AMY1C	9.224625994
AMY2B	9.207697017
AMZ2	11.04782323
AMZ2P1	7.440055082
ANAPC1	10.34366897
ANAPC11	10.12204768
ANAPC13	10.47063773
ANAPC15	8.836089069
ANAPC16	10.94781355
ANAPC2	10.78951088
ANAPC4	9.710578433
ANAPC5	11.58401137
ANAPC7	10.01403908
ANGEL1	8.256903011
ANGEL2	8.435041862
ANGPT1	7.562692386
ANK1	9.541746007
ANK3	8.232930485
ANKAR	7.471631841
ANKDD1A	8.549673808
ANKFY1	11.11231853
ANKH	10.66735548
ANKHD1	9.161368509
ANKHD1-EIF4EBP3	12.32158327
ANKIB1	7.78438437
ANKLE1	8.331087868
ANKLE2	11.03215756
ANKMY1	8.519208258
ANKMY2	9.107452023
ANKRA2	7.915304824
ANKRD10	10.27305758
ANKRD11	11.29021986
ANKRD12	9.260716658
ANKRD13A	13.2671662
ANKRD13C	7.388704787
ANKRD13D	13.37662683
ANKRD16	9.57263838
ANKRD17	10.66210015
ANKRD19P	10.88158311
ANKRD20A9P	12.7192703
ANKRD22	9.652117619
ANKRD26	7.206208826
ANKRD26P3	7.827326122
ANKRD27	10.52876994
ANKRD28	12.10271342
ANKRD30A	8.07843404
ANKRD32	7.675411057
ANKRD33B	8.400305602
ANKRD34B	8.07843404
ANKRD36	9.750831776
ANKRD36B	9.372982837
ANKRD40	9.214770563
ANKRD44	9.584025009
ANKRD46	6.622815865
ANKRD49	8.316063582
ANKRD52	10.88932398
ANKRD54	8.851202104
ANKRD55	9.622274194
ANKRD6	8.923423127
ANKRD9	8.720115465
ANKS1A	10.46561832
ANKS3	8.066133424
ANKS6	7.797000301
ANKZF1	11.40748041
ANO10	12.27681504
ANO2	7.872376004
ANO4	8.13647635
ANO6	9.902204143
ANO7	7.960216267
ANO8	8.256903011
ANO9	9.938316983
ANP32A	12.73202286
ANP32AP1	9.663790134
ANP32B	11.07608653
ANP32C	8.756546715
ANP32E	8.765465709
ANPEP	15.04952614
ANTXR2	11.08706157
