Symbol	P58
1-Mar	10.2566463
2-Mar	12.57210851
3-Mar	7.259754467
5-Mar	9.981957922
6-Mar	11.57931651
7-Mar	11.90719566
8-Mar	11.29856091
9-Mar	9.456585065
1-Sep	11.53663195
2-Sep	12.20851895
5-Sep	10.61752289
6-Sep	11.49346441
7-Sep	11.56116928
8-Sep	7.117511856
9-Sep	13.94311993
10-Sep	7.657397392
11-Sep	9.404359879
14-Sep	8.669514983
15-Sep	11.94609423
A1BG	7.4603562
AAAS	10.13972115
AACS	8.73863985
AADAT	9.048336595
AAED1	8.878842861
AAGAB	10.22148736
AAK1	10.7788721
AAMP	11.30546259
AAR2	10.40211626
AARS	10.24842739
AARS2	9.475984087
AARSD1	8.931189261
AASDH	8.194670917
AASDHPPT	8.720387467
AATF	11.4201216
AATK	12.91325508
ABAT	10.51259
ABCA1	10.41249669
ABCA12	8.042335338
ABCA13	8.235265833
ABCA2	12.37050391
ABCA3	8.924848321
ABCA4	7.956226568
ABCA5	8.842170461
ABCA6	7.442993958
ABCA7	14.24303032
ABCA9	7.900680791
ABCB1	7.680032538
ABCB10	7.876583807
ABCB5	7.810588682
ABCB6	8.682112238
ABCB7	9.129209879
ABCB8	9.932509539
ABCC1	10.63960988
ABCC10	9.839885821
ABCC11	8.151338613
ABCC13	8.464500796
ABCC2	7.711797629
ABCC3	10.07260698
ABCC4	8.997298239
ABCC5	9.988837729
ABCC6	10.41080697
ABCC8	7.512889569
ABCC9	8.077471931
ABCD1	10.9476681
ABCD2	7.331487213
ABCD3	8.367481412
ABCD4	9.968530994
ABCE1	8.767920186
ABCF1	10.96938008
ABCF2	9.993787313
ABCF3	10.91886915
ABCG1	10.55323946
ABCG2	8.958034891
ABHD10	9.022110734
ABHD11	6.538972916
ABHD12	9.358749917
ABHD13	8.752686991
ABHD14A	8.244567122
ABHD14A-ACY1	8.471715367
ABHD14B	10.92094673
ABHD15	9.737482613
ABHD16A	9.409755096
ABHD16B	8.068571415
ABHD2	13.46509321
ABHD3	10.48957163
ABHD4	11.72069662
ABHD5	12.05113706
ABHD6	8.161423688
ABHD8	9.624604546
ABI1	11.53907415
ABI2	8.657736122
ABI3	11.11523426
ABL1	9.812773007
ABLIM1	11.16365624
ABLIM3	9.579407014
ABP1	7.632490382
ABR	12.99189433
ABRACL	9.912166272
ABT1	10.53113071
ABTB1	15.50452382
ABTB2	7.442993958
ACAA1	12.07492267
ACAA2	10.20047435
ACACA	9.659412315
ACACB	9.58689115
ACAD10	10.42427516
ACAD11	8.565629003
ACAD8	10.42978576
ACAD9	9.753284612
ACADM	8.433544882
ACADS	9.437331539
ACADSB	8.644605709
ACADVL	12.94121047
ACAP1	13.36731002
ACAP2	12.10867445
ACAP3	11.78796945
ACAT1	8.256179048
ACAT2	8.767489808
ACBD3	9.221897984
ACBD4	9.243623083
ACBD5	9.341104534
ACBD6	8.652096692
ACCS	8.812349281
ACD	10.21978436
ACE	7.551234661
ACER3	9.475984087
ACIN1	12.74739892
ACLY	11.75788039
ACN9	7.19599789
ACO1	8.878842861
ACO2	11.18903553
ACOT1	7.914994162
ACOT11	7.900680791
ACOT13	9.489832202
ACOT7	8.14505255
ACOT8	9.691682404
ACOT9	10.71646472
ACOX1	12.81820266
ACOX3	8.726232302
ACOXL	8.457484645
ACP1	9.968065909
ACP2	9.656146053
ACP5	10.18552373
ACP6	7.900680791
ACPL2	7.541795021
ACPP	9.490781621
ACRBP	10.40931388
ACRC	7.369182322
ACSF2	9.055940125
ACSF3	10.14544864
ACSL1	15.08090624
ACSL3	9.63696037
ACSL4	10.68587218
ACSL5	11.1393233
ACSL6	8.623318029
ACSM3	7.17615367
ACSS1	10.69973838
ACSS2	11.78600976
ACTA2	9.613562942
ACTB	18.61143709
ACTG1	14.82059094
ACTG2	10.04425892
ACTL6A	9.192108124
ACTN1	14.4659768
ACTN2	6.538972916
ACTN4	13.30730535
ACTR10	10.53584353
ACTR1A	12.69216703
ACTR1B	10.87766947
ACTR2	13.64941604
ACTR3	13.45503677
ACTR3B	7.183331328
ACTR5	8.759492601
ACTR6	7.072982173
ACTR8	9.258179338
ACVR1	8.664247802
ACVR1B	9.673232133
ACVR2A	7.476292429
ACY1	7.767855001
ADA	9.909076897
ADAL	7.695921982
ADAM10	10.85618837
ADAM15	11.49497586
ADAM17	10.59557237
ADAM19	12.50196488
ADAM22	7.810588682
ADAM23	7.569058781
ADAM28	8.210604845
ADAM3A	7.311156047
ADAM8	14.50719542
ADAM9	9.008277852
ADAMTS10	8.849214281
ADAMTS12	7.876583807
ADAMTS13	7.387427033
ADAMTS2	6.098895361
ADAMTSL2	9.044181048
