Symbol	P120
1-Mar	10.7749036
2-Mar	11.00548701
3-Mar	6.306456124
5-Mar	9.902989034
6-Mar	12.89246997
7-Mar	12.77005465
8-Mar	11.14849143
9-Mar	9.436442611
1-Sep	11.90531841
2-Sep	12.94960317
5-Sep	9.172530787
6-Sep	11.66736862
7-Sep	12.48104974
8-Sep	7.64702051
9-Sep	14.50242493
10-Sep	7.104840654
11-Sep	9.776676709
14-Sep	9.25554637
15-Sep	11.99208158
A1BG	7.036625828
AAAS	9.657802728
AACS	8.438285387
AADAT	7.180735122
AAED1	7.965087388
AAGAB	9.774812142
AAK1	12.22476688
AAMP	10.82526414
AAR2	9.863274752
AARS	10.30124281
AARS2	9.501933178
AARSD1	8.392688706
AASDH	8.80323165
AASDHPPT	9.851295127
AATF	10.48150716
AATK	12.50180982
ABAT	10.51668405
ABCA1	11.77839629
ABCA12	7.483476179
ABCA13	9.862242155
ABCA2	12.77854796
ABCA3	8.942998248
ABCA4	7.147865794
ABCA5	10.55835263
ABCA6	7.336227231
ABCA7	14.24303032
ABCA9	7.541121838
ABCB1	9.041782791
ABCB10	9.501933178
ABCB5	7.336227231
ABCB6	7.987218647
ABCB7	8.833778164
ABCB8	9.749856275
ABCC1	11.23889177
ABCC10	10.10921161
ABCC11	7.471631841
ABCC13	6.855915212
ABCC2	8.13647635
ABCC3	9.129360293
ABCC4	8.822588265
ABCC5	10.73829872
ABCC6	8.721644076
ABCC8	6.798972825
ABCC9	7.966810682
ABCD1	10.13593011
ABCD2	8.953058167
ABCD3	9.616684791
ABCD4	9.877462807
ABCE1	10.33464488
ABCF1	10.18027876
ABCF2	10.00899255
ABCF3	10.57284489
ABCG1	10.70531877
ABCG2	7.551587052
ABHD10	9.168098453
ABHD11	6.457368529
ABHD12	8.797352728
ABHD13	9.882788218
ABHD14A	8.173291028
ABHD14A-ACY1	8.13647635
ABHD14B	10.75768029
ABHD15	9.890168991
ABHD16A	9.006048275
ABHD16B	8.368985618
ABHD2	14.15868286
ABHD3	11.55697405
ABHD4	10.26934579
ABHD5	11.43469441
ABHD6	7.94186835
ABHD8	8.564328818
ABI1	11.92816446
ABI2	9.578705515
ABI3	10.26160919
ABL1	9.779202981
ABLIM1	12.24326646
ABLIM3	7.738137053
ABP1	5.790073102
ABR	12.81955289
ABRACL	9.736115884
ABT1	10.26934579
ABTB1	15.06471325
ABTB2	7.767091893
ACAA1	11.88522096
ACAA2	10.18365876
ACACA	9.567297751
ACACB	9.887848173
ACAD10	10.06544473
ACAD11	9.291272014
ACAD8	9.922387269
ACAD9	10.48063741
ACADM	9.179020806
ACADS	8.711404782
ACADSB	10.04537636
ACADVL	12.88390395
ACAP1	13.63677957
ACAP2	13.28581094
ACAP3	11.51749188
ACAT1	8.807327689
ACAT2	8.52261939
ACBD3	10.02715465
ACBD4	8.836481064
ACBD5	10.07051832
ACBD6	8.554917501
ACCS	10.3034552
ACD	9.266303226
ACE	7.847032648
ACER3	9.524784285
ACIN1	13.2644642
ACLY	12.01451025
ACN9	7.483476179
ACO1	8.605386651
ACO2	10.52142072
ACOT1	6.798972825
ACOT11	7.088023841
ACOT13	9.429341231
ACOT7	7.464470274
ACOT8	8.738447769
ACOT9	10.3944903
ACOX1	12.61877383
ACOX3	8.432014071
ACOXL	8.583588423
ACP1	10.21951312
ACP2	9.078543173
ACP5	9.351217088
ACP6	7.483476179
ACPL2	8.738447769
ACPP	9.414592083
ACRBP	8.847853559
ACRC	7.715534301
ACSF2	8.11888429
ACSF3	9.371971098
ACSL1	15.75739635
ACSL3	9.840121752
ACSL4	11.81241059
ACSL5	11.10657163
ACSL6	9.443725118
ACSM3	7.445464368
ACSS1	10.68742362
ACSS2	10.36914422
ACTA2	9.776330454
ACTB	18.18459605
