Symbol	P61
1-Mar	10.54655262
2-Mar	12.35035723
3-Mar	6.028910225
5-Mar	10.35683789
6-Mar	11.86911805
7-Mar	11.89880723
8-Mar	11.53249154
9-Mar	9.11616086
1-Sep	11.04256288
2-Sep	12.72490418
5-Sep	10.50826822
6-Sep	11.33173098
7-Sep	11.96048385
8-Sep	7.307039856
9-Sep	13.71007066
10-Sep	7.088661232
11-Sep	9.133821956
14-Sep	8.826856407
15-Sep	12.1224943
A1BG	6.408001105
AAAS	9.926600455
AACS	8.765287316
AADAT	9.409649317
AAED1	8.58362503
AAGAB	9.988356336
AAK1	10.96481657
AAMP	11.17847559
AAR2	10.05843254
AARS	9.814783411
AARS2	9.163544699
AARSD1	8.33222403
AASDH	7.686697224
AASDHPPT	9.088364907
AATF	10.87713164
AATK	12.545494
ABAT	10.98529605
ABCA1	10.4463317
ABCA12	7.591223045
ABCA13	8.955982214
ABCA2	12.19840108
ABCA3	8.841130407
ABCA4	7.732459003
ABCA5	8.803208367
ABCA6	7.347353746
ABCA7	13.58971642
ABCA9	7.530065192
ABCB1	6.925524296
ABCB10	8.619531391
ABCB5	7.471023146
ABCB6	8.537459485
ABCB7	9.017395637
ABCB8	9.74046291
ABCC1	11.07188386
ABCC10	9.933941672
ABCC11	8.248527488
ABCC13	7.666847138
ABCC2	8.202940514
ABCC3	10.45621265
ABCC4	9.10273531
ABCC5	10.13306652
ABCC6	10.38991783
ABCC8	7.626373465
ABCC9	7.983108216
ABCD1	10.45339823
ABCD2	7.219967546
ABCD3	8.765287316
ABCD4	9.822694042
ABCE1	9.220424586
ABCF1	10.74614897
ABCF2	9.690271703
ABCF3	10.53949966
ABCG1	11.13184687
ABCG2	8.403870802
ABHD10	8.799696088
ABHD11	7.666847138
ABHD12	9.026203161
ABHD13	9.517966228
ABHD14A	7.900126825
ABHD14A-ACY1	8.202940514
ABHD14B	10.79040618
ABHD15	9.450811119
ABHD16A	9.801180522
ABHD16B	8.106167588
ABHD2	13.25953657
ABHD3	10.79301633
ABHD4	11.72069662
ABHD5	12.45162924
ABHD6	8.309254109
ABHD8	9.705777989
ABI1	11.76989058
ABI2	9.000408576
ABI3	11.22032371
ABL1	9.473281421
ABLIM1	10.70876904
ABLIM3	9.65910725
ABP1	7.888579581
ABR	12.97994963
ABRACL	10.38582968
ABT1	10.32691712
ABTB1	15.18671645
ABTB2	8.299508741
ACAA1	12.10294929
ACAA2	10.60959965
ACACA	9.796218796
ACACB	9.834306654
ACAD10	10.09253152
ACAD11	8.714358743
ACAD8	10.21924895
ACAD9	9.525246986
ACADM	8.713581442
ACADS	8.938326327
ACADSB	8.745855702
ACADVL	12.79060019
ACAP1	13.67483833
ACAP2	12.41309791
ACAP3	11.47250622
ACAT1	8.369024106
ACAT2	8.394174518
ACBD3	9.536562673
ACBD4	8.771838358
ACBD5	9.87375313
ACBD6	8.488770471
ACCS	8.078112747
ACD	9.695756963
ACE	7.060433949
ACER3	9.663988415
ACIN1	12.65287855
ACLY	11.60616067
ACN9	7.826886565
ACO1	8.794261946
ACO2	11.05987927
ACOT1	7.700451189
ACOT11	7.608499603
ACOT13	9.221115479
ACOT7	7.09966709
ACOT8	9.517966228
ACOT9	10.84016394
ACOX1	12.80884361
ACOX3	8.619845586
ACOXL	8.33222403
ACP1	10.26752733
ACP2	9.869193417
ACP5	10.22784865
ACP6	7.11300168
ACPL2	8.915179461
ACPP	9.606935516
ACRBP	10.36773087
ACRC	7.088023841
ACSF2	8.808164079
ACSF3	9.45255253
ACSL1	15.65230421
ACSL3	10.04147733
ACSL4	11.5486489
ACSL5	10.75961735
ACSL6	8.342690379
ACSM3	7.219967546
ACSS1	10.57686907
ACSS2	11.42858454
ACTA2	9.983588484
ACTB	18.37220621
ACTG1	15.24418364
ACTG2	9.912910141
ACTL6A	8.918818655
ACTN1	14.11031777
ACTN2	7.244082091
ACTN4	13.10323318
ACTR10	10.72667408
ACTR1A	12.49462783
ACTR1B	10.88082251
ACTR2	14.1277535
ACTR3	13.63677957
ACTR3B	7.035080506
ACTR5	8.35277582
ACTR6	7.388704787
ACTR8	9.060817934
ACVR1	9.053883079
ACVR1B	10.83185051
ACVR2A	7.666847138
ACY1	7.471023146
ADA	9.56226894
ADAL	7.368012083
ADAM10	11.37001552
ADAM15	11.64021914
ADAM17	11.08534116
ADAM19	12.91282381
ADAM22	7.530065192
ADAM23	7.71545653
ADAM28	8.811249741
ADAM3A	7.428825535
ADAM8	14.24478977
ADAM9	9.648278006
ADAMTS10	8.75826177
ADAMTS12	7.85497819
ADAMTS13	7.608499603
ADAMTS2	9.318595388
ADAMTSL2	8.987899122
