Symbol	P100
1-Mar	11.1647653
2-Mar	12.75683503
3-Mar	6.661140485
5-Mar	9.800404627
6-Mar	12.30449451
7-Mar	12.38568458
8-Mar	10.90860298
9-Mar	9.836322645
1-Sep	12.46945824
2-Sep	12.85698227
5-Sep	9.448047651
6-Sep	12.03683237
7-Sep	12.45769437
8-Sep	7.624399365
9-Sep	14.65558114
10-Sep	7.054022994
11-Sep	9.476705212
14-Sep	8.244567122
15-Sep	12.56878209
A1BG	7.534154272
AAAS	9.67766562
AACS	8.369378783
AADAT	7.656109254
AAED1	7.976751943
AAGAB	9.975859758
AAK1	11.84608294
AAMP	10.91507807
AAR2	10.26359071
AARS	10.25886578
AARS2	9.686122252
AARSD1	8.624563694
AASDH	8.46585764
AASDHPPT	9.729845304
AATF	10.00332945
AATK	12.74990269
ABAT	10.05604977
ABCA1	11.7430048
ABCA12	7.132913162
ABCA13	7.860501442
ABCA2	12.68656437
ABCA3	9.251724187
ABCA4	6.875729983
ABCA5	10.24177694
ABCA6	7.324430084
ABCA7	13.87106486
ABCA9	7.119133729
ABCB1	7.769549245
ABCB10	9.251724187
ABCB5	6.925524296
ABCB6	8.513639506
ABCB7	8.57147349
ABCB8	9.87383639
ABCC1	11.14614263
ABCC10	10.08667744
ABCC11	7.149673728
ABCC13	7.352886119
ABCC2	8.060387485
ABCC3	8.802722652
ABCC4	8.381031294
ABCC5	9.603962663
ABCC6	8.274136504
ABCC8	6.818779466
ABCC9	7.653096973
ABCD1	10.40082352
ABCD2	8.327291284
ABCD3	9.275528918
ABCD4	9.901259099
ABCE1	9.98698192
ABCF1	10.30545909
ABCF2	9.972020271
ABCF3	10.5524284
ABCG1	10.71250114
ABCG2	7.48040626
ABHD10	9.159014536
ABHD11	6.95936671
ABHD12	9.127328459
ABHD13	9.682683435
ABHD14A	8.820955377
ABHD14A-ACY1	8.408715645
ABHD14B	11.5288903
ABHD15	10.13530477
ABHD16A	9.00490798
ABHD16B	8.212742201
ABHD2	12.80293785
ABHD3	11.00339764
ABHD4	10.58854775
ABHD5	11.07519364
ABHD6	7.545504763
ABHD8	8.905206666
ABI1	11.9025137
ABI2	9.709786769
ABI3	10.77064849
ABL1	9.587709847
ABLIM1	12.24868637
ABLIM3	7.991337963
ABP1	4.132573763
ABR	12.47262497
ABRACL	10.73156979
ABT1	10.75090749
ABTB1	14.86975943
ABTB2	8.091293741
ACAA1	11.72758437
ACAA2	10.73694961
ACACA	9.068813794
ACACB	10.41101237
ACAD10	10.01708211
ACAD11	9.507785836
ACAD8	9.76254171
ACAD9	9.268201373
ACADM	9.247346135
ACADS	9.002539199
ACADSB	9.686122252
ACADVL	12.62914163
ACAP1	14.01805803
ACAP2	12.57788994
ACAP3	11.30299179
ACAT1	8.727931207
ACAT2	8.353104304
ACBD3	9.723895339
ACBD4	9.1907575
ACBD5	9.706398262
ACBD6	8.605544416
ACCS	8.192322925
ACD	9.387789467
ACE	8.023222987
ACER3	8.71327568
ACIN1	13.10512986
ACLY	11.33682516
ACN9	7.846574126
ACO1	8.478386781
ACO2	10.48249766
ACOT1	6.64173134
ACOT11	6.925524296
ACOT13	9.559026738
ACOT7	7.917235142
ACOT8	9.221702123
ACOT9	10.95165792
ACOX1	12.03366348
ACOX3	8.259832264
ACOXL	8.655889651
ACP1	10.62520432
ACP2	9.28837301
ACP5	10.22779872
ACP6	7.887114767
ACPL2	8.84962959
ACPP	8.84671866
ACRBP	9.098421221
ACRC	7.420473754
ACSF2	8.559470808
ACSF3	9.750602442
ACSL1	15.26882652
ACSL3	9.548868443
ACSL4	11.34071612
ACSL5	11.1698844
ACSL6	9.412666392
ACSM3	6.973001825
ACSS1	10.91269665
ACSS2	10.74896777
ACTA2	10.31695511
ACTB	17.64921681
ACTG1	15.16809685
ACTG2	8.698750661
ACTL6A	9.834778667
ACTN1	13.06964044
ACTN2	6.314868324
ACTN4	12.17263574
ACTR10	10.37799212
ACTR1A	12.07139464
ACTR1B	11.45683088
ACTR2	14.09089034
ACTR3	13.73508527
ACTR3B	7.194853434
ACTR5	8.810224606
ACTR6	8.396524512
ACTR8	8.849792919
ACVR1	9.044379262
ACVR1B	9.781795519
ACVR2A	8.963044291
ACY1	7.292599274
ADA	9.736592431
ADAL	6.777997157
ADAM10	11.35539046
ADAM15	11.34485853
ADAM17	10.57135503
ADAM19	12.5117914
ADAM22	8.01023608
ADAM23	7.605462971
ADAM28	7.591481268
ADAM3A	7.303191108
ADAM8	14.41207969
ADAM9	8.839757187
ADAMTS10	9.201083638
ADAMTS12	7.132913162
ADAMTS13	6.973001825
ADAMTS2	6.800348774
ADAMTSL2	7.702035341
ADAMTSL4	10.75256438
ADAMTSL5	8.217439642
ADAP1	12.25239535
ADAP2	9.293675049
ADAR	15.32067272
ADARB1	8.680133993
ADAT1	9.388916622
ADAT2	8.861233867
ADCK1	7.960192814
ADCK2	9.584882718
ADCK3	10.12417808
ADCK4	10.68334737
ADCK5	8.698750661
ADCY10P1	8.503040603
ADCY3	9.081790772
ADCY4	9.057017731
ADCY7	13.31831366
ADCY9	8.552370735
ADD1	13.0153969
ADD2	7.004967981
ADD3	13.05343798
ADGB	7.565108932
ADH1C	7.033415166
ADH5	10.82131017
ADHFE1	8.353104304
ADI1	10.52117645
ADIPOR1	14.83947633
ADIPOR2	10.86532884
ADK	8.545593181
ADM	11.01690436
ADNP	10.79984776
ADNP2	9.078956356
ADO	9.758779651
ADORA2A	11.05199441
ADORA2A-AS1	6.534217883
ADORA3	7.615078109
ADPGK	9.934796363
ADPRH	8.933107656
ADPRHL2	10.54975269
ADPRM	7.984419034
ADRB2	9.694982755
ADRBK1	15.19117624
ADRBK2	10.3756457
ADRM1	11.02547961
ADSL	10.66988996
ADSS	11.1290672
ADTRP	7.672412943
AEBP1	8.091293741
AEBP2	7.287115018
AEN	11.15507803
AES	13.33476931
AFAP1	7.924649772
AFAP1L1	6.388693916
AFF1	8.563615161
AFF2	6.749402422
AFF3	8.168812716
AFF4	10.7126762
AFG3L1P	7.832907047
AFG3L2	9.993950214
AFMID	7.758192005
AFTPH	10.32800041
AGA	8.238657793
AGAP1	8.476730552
AGAP11	7.865875647
AGAP2	11.72372048
AGAP3	8.956524244
AGAP5	7.624399365
AGAP6	8.461651626
AGAP7	6.45375524
AGBL5	8.740720879
AGER	8.727039896
AGFG1	11.55556106
AGFG2	10.21343548
AGGF1	9.712635928
AGK	10.30781064
AGL	9.199994256
AGMAT	8.453090434
AGPAT1	8.158894392
AGPAT2	10.85098157
AGPAT3	11.92986786
AGPAT4	9.517244346
AGPAT5	8.845666056
AGPAT6	11.55331426
AGPAT9	10.35571775
AGPS	10.07462946
AGRN	9.584882718
AGTPBP1	11.314828
AGTRAP	12.59698668
AGXT2L2	11.35837821
AHCTF1	11.57098409
AHCY	10.03879567
AHCYL1	11.00882462
AHCYL2	10.23803735
AHDC1	8.470891371
AHI1	9.76486776
AHNAK	11.25090859
AHR	11.07010534
AHSA1	10.85157605
AHSA2	11.53788973
AHSP	11.66830066
AIDA	11.03030193
AIF1	7.974110937
AIFM1	9.278945074
AIFM2	8.037676669
AIFM3	7.788160952
AIG1	7.90301176
AIM1	12.38768357
AIM2	8.685119712
AIMP1	9.41865526
AIMP2	7.752251544
AIP	11.70815332
AK1	10.91003559
AK2	11.59009678
AK3	9.755411492
AK5	7.415767858
AKAP1	8.928262273
AKAP10	10.58668624
AKAP11	10.56304767
AKAP13	13.13594854
AKAP2	9.165397195
AKAP5	7.652185898
AKAP7	8.053670821
AKAP8	10.64626957
AKAP8L	11.22060634
AKAP9	10.23907133
AKD1	7.687435023
AKIP1	7.669957352
AKIRIN1	11.56698374
AKIRIN2	11.01421786
AKNA	14.90874115
AKR1A1	10.68006749
AKR1B1	10.79194457
AKR1C3	7.918382725
AKR7A2	9.688464398
AKT1	12.80958775
AKT1S1	10.13762613
AKT2	12.86744694
AKT3	9.884331096
AKTIP	9.627331205
ALAD	10.57505133
ALAS1	10.26119961
ALAS2	13.63923362
ALCAM	8.495707843
ALDH16A1	10.56768643
ALDH18A1	9.087874431
ALDH1A1	8.678027918
ALDH1A2	7.409864547
ALDH1B1	7.313744465
ALDH1L1	7.089121079
ALDH1L2	7.39307216
ALDH2	10.31168521
ALDH3A2	8.964044361
ALDH3B1	11.13351933
ALDH4A1	7.873834347
ALDH5A1	9.100102053
ALDH7A1	6.702958998
ALDH9A1	10.91970414
ALDOA	14.48329126
ALDOC	9.19510054
ALG1	9.122928532
ALG10B	8.750012266
ALG12	9.933211293
ALG13	7.452393795
ALG1L9P	7.518308018
ALG2	9.571262564
ALG3	9.381280493
ALG5	8.481078461
ALG6	9.14840286
ALG8	9.210059007
ALG9	8.894673806
ALKBH1	8.57147349
ALKBH3	8.4269915
ALKBH4	8.559470808
ALKBH5	11.76196338
ALKBH6	7.919375776
ALKBH7	10.54575137
ALKBH8	8.453090434
ALMS1	8.315072721
ALOX12	8.513639506
ALOX15	8.646102145
ALOX15B	5.445166563
ALOX5	13.66396431
ALOX5AP	13.39166218
ALPI	7.481482921
ALPK1	11.74956391
ALPL	13.67606181
ALS2	9.940569243
ALS2CL	9.623231296
ALS2CR8	8.150962774
ALYREF	9.729845304
AMACR	6.537304293
AMBRA1	9.943411169
AMD1	11.6772995
AMDHD2	9.584622945
AMER1	7.880568381
AMFR	10.98925396
AMICA1	14.7402893
AMIGO1	8.77737859
AMIGO3	7.624399365
AMMECR1	8.869217697
AMMECR1L	9.662575687
AMN1	8.696785272
AMPD2	12.7968239
AMPD3	10.5524284
AMT	8.274136504
AMY1B	7.976751943
AMY1C	7.997010258
AMY2B	9.456119974
AMZ2	10.57191696
AMZ2P1	7.409864547
ANAPC1	10.69608606
ANAPC11	9.221702123
ANAPC13	10.45354259
ANAPC15	8.01023608
ANAPC16	12.32805491
ANAPC2	10.80589059
ANAPC4	9.961502966
ANAPC5	11.92357937
ANAPC7	9.989173084
ANGEL1	9.499596246
ANGEL2	10.14808318
ANGPT1	7.524236273
ANK1	10.07144593
ANK3	8.869217697
ANKAR	7.061340466
ANKDD1A	7.565108932
ANKFY1	11.72963428
ANKH	11.66087401
ANKHD1	8.713340934
ANKHD1-EIF4EBP3	12.3934169
ANKIB1	9.844510855
ANKLE1	7.720004821
ANKLE2	11.34888426
ANKMY1	9.138876392
ANKMY2	8.95998339
ANKRA2	8.595322814
ANKRD10	11.67411901
ANKRD11	11.95676726
ANKRD12	11.13351933
ANKRD13A	13.08080368
ANKRD13C	9.057017731
ANKRD13D	13.06953329
ANKRD16	9.355684849
ANKRD17	10.75275053
ANKRD19P	10.87849212
ANKRD20A9P	10.87234766
ANKRD22	7.661383727
ANKRD26	7.286749466
ANKRD26P3	8.327291284
ANKRD27	10.34882169
ANKRD28	11.75438938
ANKRD30A	6.818779466
ANKRD32	8.408715645
ANKRD33B	8.256903011
ANKRD34B	7.442895021
ANKRD36	9.176682865
ANKRD36B	8.083727179
ANKRD40	9.991641846
ANKRD44	10.35949767
ANKRD46	7.745146188
ANKRD49	9.268023697
ANKRD52	11.47399427
ANKRD54	8.789235559
ANKRD55	8.358681157
ANKRD6	7.132913162
ANKRD9	8.618251193
ANKS1A	9.985397954
ANKS3	8.630984073
ANKS6	8.792044934
ANKZF1	11.36132018
ANO10	9.085131712
ANO2	6.989310729
ANO4	8.853402195
ANO6	10.48984696
ANO7	7.512889569
ANO8	9.33560361
ANO9	10.71009011
ANP32A	12.26314638
ANP32AP1	8.364183069
ANP32B	11.97857279
ANP32C	6.925524296
ANP32E	10.27122127
ANPEP	13.56566655
ANTXR2	10.36928045
ANXA1	13.78794339
ANXA11	13.64897445
ANXA2	12.99830671
ANXA2P1	7.177291623
ANXA2P2	11.41030792
ANXA2P3	8.091293741
ANXA2R	9.470343189
ANXA3	11.07742562
ANXA4	10.28772402
ANXA5	12.66375763
ANXA6	13.58406624
ANXA7	12.00493041
ANXA8	5.445166563
ANXA9	8.786426183
AOAH	11.9952254
AOC2	8.915382253
AOC3	9.41250281
AOX1	7.360453506
AOX2P	8.963044291
AP1AR	8.482346115
AP1B1	11.3650114
AP1G1	11.8208051
AP1G2	12.53225393
AP1M1	10.91082191
AP1S1	9.015312153
AP1S2	12.1789512
AP1S3	7.752251544
AP2A1	12.11672054
AP2A2	10.9876139
AP2B1	12.55777972
AP2M1	12.9796909
AP2S1	10.31386509
AP3B1	10.10348772
AP3D1	11.82707656
AP3M1	11.15948899
AP3M2	9.628370173
AP3S1	10.05382659
AP3S2	11.17077897
AP4B1	9.742221399
AP4E1	9.221265409
AP4M1	8.029930489
AP4S1	8.914787308
AP5B1	14.01191857
AP5M1	9.48461555
AP5S1	8.19495303
AP5Z1	11.8267365
APAF1	11.44880042
APBA2	10.7705587
APBA3	10.23786808
APBB1	9.318362503
APBB1IP	12.70232531
APBB2	6.908630548
APBB3	10.32437538
APC	9.672570259
APC2	6.760660632
APEH	11.5288903
APEX1	11.39715519
APEX2	9.199626645
APH1A	11.79671296
APH1B	10.11422436
API5	9.623273893
APIP	7.370955216
APLP1	8.951884613
APLP2	13.31917304
APMAP	13.40485113
APOA1BP	10.26126409
APOB	7.237622869
APOBEC3A	13.41872325
APOBEC3A_B	12.58205188
APOBEC3B	6.944986979
APOBEC3C	10.60571589
APOBEC3D	11.01196047
APOBEC3F	10.06989852
APOBEC3G	11.31595133
APOBR	13.52632602
APOC1	7.865875647
APOL1	10.91814848
APOL2	12.31573927
APOL3	11.81746819
APOL4	8.491141983
APOL6	13.04072448
APOO	7.058535919
APOOL	8.896623656
APOPT1	8.420777525
APP	10.12955535
APPBP2	9.977918083
APPL1	10.2417451
APPL2	10.18511681
APRT	11.31474453
APTX	7.513493842
AQP1	8.983621833
AQP10	7.106588222
AQP3	11.29306405
AQP4-AS1	7.442895021
AQP9	15.20900214
AQR	10.00332945
ARAF	11.83266888
ARAP1	14.42863873
ARAP2	10.08359137
ARAP3	12.27275147
ARCN1	11.78425302
ARF1	13.98597106
ARF3	12.41928844
ARF4	11.62089301
ARF5	12.78743307
ARF6	12.23554125
ARFGAP1	12.07080364
ARFGAP2	12.3522054
ARFGAP3	10.50044463
ARFGEF1	11.39641639
ARFGEF2	10.05604977
ARFIP1	9.712635928
ARFIP2	9.700110067
ARFRP1	8.814906259
ARG1	8.862208743
ARG2	8.99328077
ARGFX	7.470482694
ARGLU1	12.04111978
ARHGAP1	11.88543228
ARHGAP10	8.037676669
ARHGAP11A	6.892576994
ARHGAP12	8.653487099
ARHGAP15	12.10671946
ARHGAP17	10.5907723
ARHGAP18	8.741619803
ARHGAP19	10.15847411
ARHGAP19-SLIT1	7.481482921
ARHGAP21	9.820905027
ARHGAP24	8.433114151
ARHGAP25	13.13533299
ARHGAP26	12.67452465
ARHGAP27	7.924649772
ARHGAP30	13.754747
ARHGAP31	8.698750661
ARHGAP33	7.679731848
ARHGAP35	9.888431041
ARHGAP4	14.32957857
ARHGAP5	9.476698723
ARHGAP9	14.03710755
ARHGDIA	11.80880194
ARHGDIB	16.25003698
ARHGEF1	15.01472172
ARHGEF10L	9.880411116
ARHGEF11	11.67611172
ARHGEF12	9.463057322
ARHGEF17	8.433114151
ARHGEF18	12.95998586
ARHGEF19	8.01023608
ARHGEF2	13.09284752
ARHGEF26-AS1	7.880568381
ARHGEF3	11.5288903
ARHGEF33	8.437750994
ARHGEF37	7.860501442
ARHGEF39	7.826506276
ARHGEF40	11.71164066
ARHGEF5	6.743216324
ARHGEF6	12.54905268
ARHGEF7	8.478386781
ARHGEF9	8.820955377
ARID1A	12.06743601
ARID1B	10.37411161
ARID2	9.631539442
ARID3A	9.866341808
ARID3B	11.11665244
ARID4A	10.17302666
ARID4B	10.7126762
ARID5A	12.14875244
ARID5B	9.83179632
ARIH1	11.51973208
ARIH2	11.77414989
ARL1	8.741619803
ARL11	10.1700867
ARL14EP	8.887955227
ARL15	7.984419034
ARL16	8.660872053
ARL2	9.508083382
ARL2BP	11.09448792
ARL2-SNX15	10.23007911
ARL3	8.168812716
ARL4C	12.83690194
ARL5A	9.387789467
ARL6IP1	12.17263574
ARL6IP4	10.40038767
ARL6IP5	13.63795881
ARL6IP6	9.769926702
ARL8A	10.73351544
ARL8B	11.51672854
ARMC1	8.985920111
ARMC10	9.78629778
ARMC2	6.388693916
ARMC5	8.168713832
ARMC6	9.679346256
ARMC7	9.48427042
ARMC8	10.46100848
ARMCX3	9.198904875
ARMCX4	7.490329827
ARMCX5	7.709907186
ARMCX6	8.279351332
ARNT	10.85157605
ARNTL	10.6209283
ARNTL2	8.003405607
ARPC1A	10.85836966
ARPC1B	14.87643202
ARPC2	14.4539239
ARPC3	14.00010638
ARPC4	14.05014218
ARPC4-TTLL3	12.64925665
ARPC5	14.26624263
ARPC5L	10.29843706
ARPP19	12.14515577
ARRB1	12.18510242
ARRB2	14.81779724
ARRDC1	11.63484421
ARRDC2	12.40052297
ARRDC3	12.35551463
ARRDC4	9.830695594
ARSA	11.52662213
ARSB	8.097065365
ARSD	9.023215803
ARSG	9.2916708
ARV1	7.73751132
ARVCF	7.793060272
AS3MT	6.95936671
ASAH1	13.13976808
ASAP1	11.81206171
ASAP2	7.712253641
ASB1	10.80589059
ASB13	9.112905302
ASB16	7.490329827
ASB16-AS1	8.792044934
ASB2	7.47103171
ASB3	8.256903011
ASB6	10.99551233
ASB7	9.259627476
ASB8	11.05405203
ASCC1	8.653627091
ASCC2	12.5630175
ASCC3	9.826606308
ASCL2	8.457434107
ASF1A	9.592442695
ASF1B	8.681654128
ASGR1	8.250462053
ASGR2	8.595322814
ASH1L	10.87151719
ASH2L	10.45671409
ASL	9.156843016
ASMTL	7.729747777
ASNA1	10.93058176
ASNS	9.609599987
ASNSD1	9.499596246
ASPH	9.122928532
ASPHD2	8.250462053
ASPRV1	9.144830615
ASPSCR1	9.203293023
ASRGL1	7.874660159
ASTE1	9.040259572
ASTN2	8.901392386
ASUN	8.963044291
ASXL1	11.88543228
ASXL2	9.156420069
ATAD1	9.251724187
ATAD2	8.46585764
ATAD2B	9.189051296
ATAD3A	8.321943812
ATAD3B	9.134764771
ATAD5	7.545504763
ATAT1	8.023222987
ATCAY	8.01768765
ATE1	7.591294254
ATF1	9.160800042
ATF2	8.153162726
ATF4	12.44598467
ATF5	9.044021373
ATF6	11.61266868
ATF6B	8.268955833
ATF7	9.975859758
ATF7IP	9.985397954
ATF7IP2	9.147378744
ATG10	7.571257862
ATG12	7.931843406
ATG13	11.77139349
ATG14	10.5159094
ATG16L1	10.69289738
ATG16L2	14.12607407
ATG2A	11.54360793
ATG2B	10.84290221
ATG3	10.96951979
ATG4A	8.769693929
ATG4B	11.00291546
ATG4C	8.600433615
ATG4D	10.33992968
ATG5	9.085131712
ATG7	10.36509302
ATG9A	11.42112025
ATG9B	7.848851725
ATHL1	14.2065456
ATIC	10.17776021
ATL2	7.729747777
ATL3	8.217439642
ATM	13.09163278
ATMIN	10.32439246
ATN1	9.948654884
ATOX1	8.727931207
ATP10A	10.48755586
ATP10D	9.453762037
ATP11A	9.044544979
ATP11B	11.96358795
ATP11C	9.255675831
ATP13A1	12.07049686
ATP13A2	10.78397768
ATP13A3	10.48249766
ATP13A5	7.106588222
ATP1A1	12.79039685
ATP1B3	10.62224849
ATP2A1	7.502318483
ATP2A2	10.27247672
ATP2A3	13.45503677
ATP2B1	11.71152521
ATP2B4	12.40893914
ATP2C1	10.04329664
ATP2C2	7.402512378
ATP5A1	13.40675121
ATP5B	13.96221373
ATP5C1	10.70186498
ATP5D	10.24321222
ATP5E	12.46213895
ATP5EP2	10.10667806
ATP5F1	12.06932548
ATP5G1	9.702413016
ATP5G2	12.77515853
ATP5G3	9.756901243
ATP5H	10.60066532
ATP5I	8.039588699
ATP5J	8.688642307
ATP5J2	9.981032014
ATP5J2-PTCD1	10.24579018
ATP5L	11.15134968
ATP5L2	7.555570138
ATP5O	10.88006309
ATP5SL	10.28319999
ATP6AP1	12.15073273
ATP6AP2	12.08550855
ATP6V0A1	10.86532884
ATP6V0A2	10.48505017
ATP6V0A4	6.572483832
ATP6V0B	13.66935677
ATP6V0C	12.95139091
ATP6V0D1	13.00893627
ATP6V0E1	13.37781246
ATP6V0E2	8.437750994
ATP6V1A	11.45768497
ATP6V1B2	14.05371334
ATP6V1C1	11.14037474
ATP6V1D	10.35942624
ATP6V1E1	11.4761974
ATP6V1F	11.30739163
ATP6V1G1	11.14436949
ATP6V1G2-DDX39B	10.12641509
ATP6V1H	9.48427042
ATP7A	9.513993333
ATP7B	6.620853346
ATP8A1	11.07510488
ATP8B2	11.10745245
ATP8B4	8.966083339
ATP8B5P	7.687435023
ATP9A	8.029930489
ATP9B	10.07462946
ATPAF1	9.236612584
ATPAF2	8.33222403
ATPBD4-AS1	7.247617523
ATPIF1	8.292337247
ATR	9.768752092
ATRAID	11.18449038
ATRIP	8.321182002
ATRN	17.37663424
ATRX	10.7308678
ATXN1	11.05472035
ATXN10	10.65362847
ATXN1L	10.79194457
ATXN2	9.061493411
ATXN2L	12.09934527
ATXN3	10.02979556
ATXN7	11.14436949
ATXN7L1	7.195790225
ATXN7L2	7.810588682
ATXN7L3	12.497721
ATXN7L3B	12.02366184
AUH	7.642875119
AUP1	12.2828856
AURKAIP1	10.36686921
AVEN	7.119133729
AVIL	9.232740097
AVL9	9.078956356
AXDND1	8.437750994
AXIN1	11.58526222
AXIN2	9.198904875
AXL	7.997010258
AZI1	8.649244644
AZI2	8.961160599
AZIN1	10.93968356
AZU1	7.132913162
B2M	18.37220621
B3GALNT2	8.377675942
B3GALT6	9.739705478
B3GALTL	7.442895021
B3GAT1	8.614956626
B3GAT3	10.69134386
B3GNT2	9.517244346
B3GNT5	8.883695599
B3GNT8	10.17776021
B3GNT9	7.991337963
B3GNTL1	8.79647284
B4GALT1	12.50196488
B4GALT3	11.19707397
B4GALT4	8.928458441
B4GALT5	12.12878708
B4GALT7	9.732493274
B9D2	8.942168612
BABAM1	11.26349974
BACE1	8.432371247
BACE2	7.584540604
BACH1	12.42808308
BACH2	9.835085887
BAD	9.081262454
BAG1	13.47676392
BAG3	8.279351332
BAG4	8.676639903
BAG5	10.13762613
BAG6	10.42087373
BAGE2	7.880568381
BAGE3	7.880568381
BAGE4	8.046189682
BAGE5	8.091293741
BAHCC1	8.083727179
BAHD1	10.32439246
BAI1	8.605544416
BAI2	8.853402195
BAIAP2	8.020455318
BAIAP2-AS1	9.786757168
BAIAP3	10.21871395
BAK1	11.69308492
BANF1	11.15377011
BANK1	9.794285787
BANP	9.682683435
BAP1	11.86168901
BASP1	13.14955308
BATF	9.297515028
BATF2	9.19510054
BATF3	6.0525206
BAX	10.76661318
BAZ1A	11.98534754
BAZ1B	10.60888083
BAZ2A	12.80884361
BAZ2B	10.67952025
BBC3	10.0137166
BBIP1	7.976751943
BBS1	8.57147349
BBS10	8.71327568
BBS2	9.963195768
BBS4	8.366780926
BBS5	11.16120698
BBS7	7.39307216
BBS9	8.843827583
BBX	10.43017177
BCAM	7.660769341
BCAP29	9.387789467
BCAP31	12.31078687
BCAS2	9.19510054
BCAS3	8.576728743
BCAS4	8.315072721
BCAT1	7.678530976
BCAT2	8.622001905
BCCIP	9.129360293
BCDIN3D	7.545504763
BCKDHA	10.14839125
BCKDHB	8.153162726
BCKDK	9.884331096
BCL10	9.922088114
BCL11A	8.513639506
BCL11B	11.79600954
BCL2	11.57300925
BCL2A1	8.874006957
BCL2L1	13.74552747
BCL2L11	10.9983253
BCL2L12	8.777977158
BCL2L13	10.18807373
BCL2L15	7.801066804
BCL2L2	8.064788944
BCL2L2-PABPN1	11.80297903
BCL3	11.48005105
BCL6	14.81220134
BCL7A	7.724876299
BCL7B	10.58172495
BCL7C	9.86055151
BCL9	8.727931207
BCL9L	12.1841323
BCLAF1	11.96446969
BCO2	8.133412947
BCOR	9.280666057
BCORL1	8.353104304
BCR	11.23764644
BCS1L	8.548575143
BDH1	8.755060671
BDH2	7.642875119
BDP1	9.633466452
BECN1	10.82319526
BEGAIN	5.057348677
BEND2	7.061340466
BEST1	9.310150201
BEST4	8.955919218
BET1	8.075495175
BET1L	7.540928741
BEX2	7.313744465
BEX4	8.852777057
BFAR	10.27653097
BGN	5.908572874
BHLHE40	10.91871844
BHMT2	7.545504763
BICD2	9.904522532
BID	11.72162241
BIK	6.95936671
BIN1	12.03797684
BIN2	14.1824368
BIN3	10.6321557
BIRC2	10.59585384
BIRC3	11.20304652
BIRC6	11.65342437
BIVM-ERCC5	11.4633112
BLCAP	10.90143798
BLK	9.794285787
