Symbol	P1
1-Mar	11.33648808
2-Mar	10.94658361
3-Mar	7.190005353
5-Mar	10.26226839
6-Mar	12.18435647
7-Mar	12.79940083
8-Mar	10.99501533
9-Mar	9.501048176
1-Sep	11.63149752
2-Sep	13.09632649
5-Sep	8.917286442
6-Sep	11.98650505
7-Sep	12.52470616
8-Sep	7.266136085
9-Sep	14.05193254
10-Sep	7.61198825
11-Sep	9.450249871
14-Sep	8.773661081
15-Sep	12.50439205
A1BG	7.497292504
AAAS	9.898294104
AACS	8.51576708
AADAT	8.171731873
AAED1	8.223619604
AAGAB	10.24412747
AAK1	11.24346728
AAMP	10.96234438
AAR2	10.01371835
AARS	10.29140476
AARS2	9.179472271
AARSD1	8.853218913
AASDH	8.297090298
AASDHPPT	9.62776666
AATF	11.17133257
AATK	11.92470784
ABAT	10.40214456
ABCA1	11.53408572
ABCA12	7.692132919
ABCA13	8.17584157
ABCA2	11.83886792
ABCA3	8.756212543
ABCA4	7.557246011
ABCA5	9.225666218
ABCA6	7.216623449
ABCA7	13.28368233
ABCA9	7.130957939
ABCB1	7.61198825
ABCB10	9.10060139
ABCB5	7.266136085
ABCB6	7.835262512
ABCB7	9.173906467
ABCB8	9.595217179
ABCC1	10.79040618
ABCC10	9.20772704
ABCC11	7.725018667
ABCC13	8.258289421
ABCC2	7.983562184
ABCC3	9.21919607
ABCC4	8.261883681
ABCC5	9.701736102
ABCC6	9.018736131
ABCC8	6.513886317
ABCC9	7.535820364
ABCD1	10.19884522
ABCD2	8.893589424
ABCD3	9.604598539
ABCD4	9.723721435
ABCE1	10.28231065
ABCF1	10.44506945
ABCF2	10.10168116
ABCF3	10.57348383
ABCG1	10.5389554
ABCG2	8.272021388
ABHD10	9.575726409
ABHD11	7.266136085
ABHD12	8.448803858
ABHD13	9.915455404
ABHD14A	8.072661343
ABHD14A-ACY1	8.00918987
ABHD14B	10.89214601
ABHD15	9.25256961
ABHD16A	9.08013861
ABHD16B	8.02299572
ABHD2	13.67419115
ABHD3	11.25407381
ABHD4	10.92480755
ABHD5	11.82074624
ABHD6	8.086206729
ABHD8	8.652096692
ABI1	12.19298424
ABI2	8.8886866
ABI3	10.49129723
ABL1	9.245869446
ABLIM1	11.81740367
ABLIM3	7.266136085
ABP1	7.335492367
ABR	12.54875143
ABRACL	10.43820559
ABT1	10.39376696
ABTB1	14.79204454
ABTB2	7.404848649
ACAA1	11.61405983
ACAA2	10.73183878
ACACA	9.378022867
ACACB	9.179472271
ACAD10	9.912099749
ACAD11	8.694872033
ACAD8	9.998801924
ACAD9	9.683289745
ACADM	9.359407337
ACADS	8.781970801
ACADSB	9.231517857
ACADVL	12.44840851
ACAP1	13.37350377
ACAP2	13.13758554
ACAP3	10.80363379
ACAT1	8.917024813
ACAT2	9.018736131
ACBD3	10.18175574
ACBD4	8.686497828
ACBD5	9.80277559
ACBD6	8.881744419
ACCS	8.164263386
ACD	9.501048176
ACE	7.835262512
ACER3	9.15074981
ACIN1	12.71639432
ACLY	11.78506379
ACN9	7.848707559
ACO1	8.953148628
ACO2	10.92635885
ACOT1	7.041753893
ACOT11	6.791890266
ACOT13	9.669362545
ACOT7	7.287834018
ACOT8	9.156809278
ACOT9	10.469675
ACOX1	12.394141
ACOX3	8.1838596
ACOXL	8.83089414
ACP1	10.43370758
ACP2	9.096159078
ACP5	10.64173834
ACP6	7.995845099
ACPL2	8.694733041
ACPP	9.024449945
ACRBP	9.231517857
