Symbol	P132
1-Mar	11.10713096
2-Mar	11.83068415
3-Mar	6.238133118
5-Mar	10.26677371
6-Mar	12.19703266
7-Mar	12.67776812
8-Mar	9.999761219
9-Mar	8.737048901
1-Sep	10.98127688
2-Sep	12.62741814
5-Sep	11.97681792
6-Sep	11.23680939
7-Sep	11.95068572
8-Sep	6.743216324
9-Sep	13.80280861
10-Sep	7.363788247
11-Sep	9.325797707
14-Sep	8.587862158
15-Sep	12.37794819
A1BG	7.669089838
AAAS	10.13819347
AACS	8.803137478
AADAT	8.65141325
AAED1	8.352196459
AAGAB	10.17721504
AAK1	10.67795074
AAMP	10.86514149
AAR2	10.0232425
AARS	9.3541398
AARS2	8.887650144
AARSD1	8.408236331
AASDH	8.733905066
AASDHPPT	9.370703185
AATF	10.86950629
AATK	12.82471274
ABAT	10.24237961
ABCA1	9.587290691
ABCA12	7.309332989
ABCA13	9.736906298
ABCA2	12.53512928
ABCA3	8.709120201
ABCA4	7.508477409
ABCA5	9.779192581
ABCA6	7.992912411
ABCA7	13.56124606
ABCA9	7.545187845
ABCB1	7.410741276
ABCB10	9.25630597
ABCB5	7.715182848
ABCB6	8.291453393
ABCB7	8.974179756
ABCB8	9.532879593
ABCC1	10.71308697
ABCC10	9.992065614
ABCC11	7.469930115
ABCC13	6.049378695
ABCC2	7.605878388
ABCC3	9.49804901
ABCC4	8.235546299
ABCC5	9.600170135
ABCC6	10.2188169
ABCC8	7.615078109
ABCC9	8.129585994
ABCD1	10.73228164
ABCD2	6.664668516
ABCD3	9.715321492
ABCD4	9.879061357
ABCE1	9.287861842
ABCF1	11.16838123
ABCF2	9.39599874
ABCF3	10.50316957
ABCG1	9.548769614
ABCG2	7.676294715
ABHD10	9.557111436
ABHD11	6.743216324
ABHD12	8.721956712
ABHD13	10.3839581
ABHD14A	7.53510249
ABHD14A-ACY1	7.95070273
ABHD14B	10.25482291
ABHD15	9.087307674
ABHD16A	9.711969382
ABHD16B	8.794643524
ABHD2	13.01723946
ABHD3	10.88658234
ABHD4	10.59234107
ABHD5	12.42652922
ABHD6	8.206840165
ABHD8	9.975472385
ABI1	12.10857493
ABI2	8.416362407
ABI3	10.5192697
ABL1	9.355577879
ABLIM1	10.42737954
ABLIM3	8.057707926
ABP1	9.687753536
ABR	12.79746096
ABRACL	10.44740145
ABT1	10.2985965
ABTB1	14.74302916
ABTB2	9.309094932
ACAA1	12.712177
ACAA2	10.68919929
ACACA	9.338114296
ACACB	9.673703335
ACAD10	10.15618206
ACAD11	8.330674987
ACAD8	11.34649496
ACAD9	9.242613236
ACADM	9.849386082
ACADS	8.914787308
ACADSB	9.253424193
ACADVL	13.21032368
ACAP1	14.48329126
ACAP2	12.80748532
ACAP3	11.53221126
ACAT1	9.193261577
