Symbol	P59
1-Mar	10.84818097
2-Mar	13.13020221
3-Mar	7.777381513
5-Mar	9.848315405
6-Mar	11.79164429
7-Mar	11.74670676
8-Mar	12.23732875
9-Mar	9.397516699
1-Sep	11.68204152
2-Sep	12.34225834
5-Sep	10.35447348
6-Sep	11.70037789
7-Sep	11.88437758
8-Sep	6.345213227
9-Sep	14.25682551
10-Sep	7.31447933
11-Sep	9.461711047
14-Sep	7.418433423
15-Sep	12.01751649
A1BG	7.046259684
AAAS	10.09346502
AACS	8.417100306
AADAT	8.834277167
AAED1	8.539542404
AAGAB	9.870860235
AAK1	10.94492097
AAMP	11.36984369
AAR2	10.40323769
AARS	10.35907959
AARS2	9.162001711
AARSD1	8.442571448
AASDH	7.260071959
AASDHPPT	9.279148734
AATF	10.88415249
AATK	12.07063981
ABAT	10.25916232
ABCA1	10.99774488
ABCA12	7.260071959
ABCA13	7.897725449
ABCA2	11.55742429
ABCA3	9.031289845
ABCA4	7.817577939
ABCA5	8.821244739
ABCA6	7.046259684
ABCA7	13.58517906
ABCA9	7.759995103
ABCB1	6.910590591
ABCB10	8.742514508
ABCB5	7.632099998
ABCB6	8.314474059
ABCB7	6.910590591
ABCB8	9.959277799
ABCC1	11.14386957
ABCC10	9.586816874
ABCC11	7.508908611
ABCC13	9.134446088
ABCC2	7.836211334
ABCC3	10.56454847
ABCC4	8.858329305
ABCC5	9.283991886
ABCC6	8.201569363
ABCC8	7.340325562
ABCC9	7.904725939
ABCD1	11.00736441
ABCD2	7.315658776
ABCD3	8.731894243
ABCD4	9.787296403
ABCE1	9.368052434
ABCF1	10.68130602
ABCF2	10.1235278
ABCF3	10.74495629
ABCG1	10.81659654
ABCG2	8.665553343
ABHD10	8.974356144
ABHD11	7.046259684
ABHD12	9.249848693
ABHD13	8.948162558
ABHD14A	8.214449277
ABHD14A-ACY1	8.539542404
ABHD14B	11.07479721
ABHD15	9.713683079
ABHD16A	9.323893155
ABHD16B	8.510375272
ABHD2	13.63892486
ABHD3	10.80250311
ABHD4	11.26406347
ABHD5	11.57620013
ABHD6	8.417100306
ABHD8	9.585436998
ABI1	11.63693919
ABI2	8.833778164
ABI3	11.41800044
ABL1	9.66475732
ABLIM1	11.3480475
ABLIM3	9.240900114
ABP1	5.942370022
ABR	12.77565752
ABRACL	10.75993582
ABT1	10.51691472
ABTB1	15.00527111
ABTB2	8.128676727
ACAA1	11.80342147
ACAA2	10.42592482
ACACA	9.555355435
ACACB	9.585436998
ACAD10	10.28775129
ACAD11	8.655516862
ACAD8	9.81890467
ACAD9	9.633238379
ACADM	8.52574331
ACADS	9.48209481
ACADSB	9.016538558
ACADVL	12.67580089
ACAP1	13.28757478
ACAP2	12.29017736
ACAP3	11.53563854
ACAT1	8.558910125
ACAT2	8.528551694
ACBD3	9.433673373
ACBD4	8.882637388
ACBD5	9.66047389
ACBD6	8.742514508
ACCS	8.871449083
ACD	9.815645598
ACE	7.719722452
ACER3	9.348598699
ACIN1	12.6839123
ACLY	11.65174643
ACN9	6.733945157
ACO1	8.528551694
ACO2	11.28290743
ACOT1	6.639643387
ACOT11	7.676795297
ACOT13	9.364448215
ACOT7	8.327609535
ACOT8	9.443815399
ACOT9	10.73948377
ACOX1	11.79627203
ACOX3	8.862638258
ACOXL	8.442571448
ACP1	10.56645689
ACP2	9.359737925
ACP5	11.13898743
ACP6	6.639643387
ACPL2	7.39270848
ACPP	9.148471211
ACRBP	10.18838001
ACRC	7.110101696
ACSF2	9.599930115
ACSF3	10.00459844
ACSL1	14.32092414
ACSL3	9.552799473
ACSL4	11.07863232
ACSL5	11.22817704
ACSL6	9.035658048
ACSM3	7.230847037
ACSS1	10.66691043
ACSS2	11.57098409
ACTA2	9.618105555
ACTB	17.43788178
ACTG1	15.2588302
ACTG2	9.654691595
ACTL6A	9.240900114
ACTN1	13.67354397
ACTN2	6.187727137
ACTN4	12.77565752
ACTR10	10.45462042
ACTR1A	12.47076291
ACTR1B	10.87120122
ACTR2	13.93263198
ACTR3	13.55394717
ACTR3B	6.748130663
ACTR5	8.502144065
ACTR6	7.741021235
ACTR8	9.188106917
ACVR1	8.857650178
ACVR1B	9.90152366
ACVR2A	7.741021235
ACY1	7.852111509
ADA	10.09885746
ADAL	7.487632854
ADAM10	11.10146772
ADAM15	12.02202447
ADAM17	10.44400691
ADAM19	12.73049484
ADAM22	7.817577939
ADAM23	6.984160728
ADAM28	8.136636782
ADAM3A	7.12385683
ADAM8	14.52940354
ADAM9	8.904626196
ADAMTS10	8.327609535
ADAMTS12	7.676795297
ADAMTS13	7.110101696
ADAMTS2	6.670321392
ADAMTSL2	8.664368183
ADAMTSL4	11.39652075
ADAMTSL5	7.137611963
ADAP1	12.14491557
ADAP2	10.14215159
ADAR	14.87331488
ADARB1	8.351354038
ADAT1	9.470409623
ADAT2	8.155539998
ADCK1	8.315902124
ADCK2	9.581519514
ADCK3	10.80543288
ADCK4	10.80287965
ADCK5	8.327609535
ADCY10P1	8.067493003
ADCY3	8.642562381
ADCY4	9.461711047
ADCY7	12.60111097
ADCY9	8.469126316
ADD1	13.35923267
ADD2	7.675705247
ADD3	11.85873248
ADGB	8.709663288
ADH1C	8.873436174
ADH5	10.16322472
ADHFE1	8.300559325
ADI1	11.03418511
ADIPOR1	15.85979585
ADIPOR2	10.97084044
ADK	9.203244525
ADM	10.72204415
ADNP	10.61047043
ADNP2	8.899974969
ADO	8.941930019
ADORA2A	10.68235384
ADORA2A-AS1	7.260071959
ADORA3	8.022850442
ADPGK	10.04345073
ADPRH	9.672289213
ADPRHL2	10.72994797
ADPRM	7.797613424
ADRB2	8.865500672
ADRBK1	15.04160658
ADRBK2	11.17658035
ADRM1	11.57003755
ADSL	10.63582792
ADSS	10.67559465
ADTRP	7.72572187
AEBP1	8.351354038
AEBP2	7.455397641
AEN	9.467666319
AES	12.69216703
AFAP1	8.098491811
AFAP1L1	7.352160852
AFF1	8.692012876
AFF2	6.668420191
AFF3	9.405009754
AFF4	10.22925115
AFG3L1P	7.462499317
AFG3L2	10.23822075
AFMID	8.238431096
AFTPH	10.57237874
AGA	8.442571448
AGAP1	7.427603899
AGAP11	8.675589824
AGAP2	11.25216944
AGAP3	9.36485327
AGAP5	8.286331471
AGAP6	8.155539998
AGAP7	6.230968704
AGBL5	8.831054478
AGER	9.708655475
AGFG1	11.53218693
AGFG2	9.417733382
AGGF1	9.403767547
AGK	9.562750506
AGL	7.97999733
AGMAT	8.142196904
AGPAT1	9.857468825
AGPAT2	11.06242204
AGPAT3	12.09597183
AGPAT4	9.303899779
AGPAT5	8.815273723
AGPAT6	11.383779
AGPAT9	10.33384423
AGPS	9.697606208
AGRN	7.797613424
AGTPBP1	11.13312149
AGTRAP	12.87101499
AGXT2L2	11.05386907
AHCTF1	11.33284639
AHCY	10.84487627
AHCYL1	11.46934848
AHCYL2	11.27332138
AHDC1	7.96648692
AHI1	10.38708997
AHNAK	11.43589924
AHR	10.66492167
AHSA1	10.97375742
AHSA2	10.81993746
AHSP	12.31521522
AIDA	11.22817704
AIF1	8.113672289
AIFM1	9.246669773
AIFM2	7.340325562
AIFM3	8.640253085
AIG1	9.049307262
AIM1	11.748205
AIM2	9.303899779
AIMP1	9.064974651
AIMP2	7.97999733
AIP	11.56176612
AK1	11.25455954
AK2	11.67504061
AK3	9.188106917
AK5	7.124775237
AKAP1	8.300559325
AKAP10	10.52722942
AKAP11	9.626719243
AKAP13	13.15854472
AKAP2	9.279148734
AKAP5	6.50417781
AKAP7	7.836211334
AKAP8	10.49643276
AKAP8L	11.6017769
AKAP9	9.870860235
AKD1	7.508908611
AKIP1	7.915908411
AKIRIN1	11.05130088
AKIRIN2	11.23428242
AKNA	14.53537356
AKR1A1	11.08166981
AKR1B1	10.52722942
AKR1C3	5.793133629
AKR7A2	10.10640556
AKT1	13.1016371
AKT1S1	11.18466947
AKT2	12.91582096
AKT3	8.392688706
AKTIP	9.312743884
ALAD	10.71256279
ALAS1	10.55017077
ALAS2	15.66673179
ALCAM	9.474506324
ALDH16A1	11.51106953
ALDH18A1	8.849639418
ALDH1A1	10.9516548
ALDH1A2	6.800348774
ALDH1B1	7.014715245
ALDH1L1	7.836211334
ALDH1L2	7.65261761
ALDH2	12.3069275
ALDH3A2	9.329142729
ALDH3B1	12.0785023
ALDH4A1	8.370181969
ALDH5A1	8.895496274
ALDH7A1	7.698792883
ALDH9A1	11.13787943
ALDOA	14.99814025
ALDOC	9.375972274
ALG1	9.169000535
ALG10B	7.65261761
