Symbol	P13
1-Mar	10.2661781
2-Mar	11.36644433
3-Mar	6.922975123
5-Mar	10.60115031
6-Mar	12.87401427
7-Mar	12.83581606
8-Mar	9.569442639
9-Mar	8.009797993
1-Sep	9.774672583
2-Sep	12.66905969
5-Sep	10.98911854
6-Sep	11.37100421
7-Sep	12.22408689
8-Sep	6.99139044
9-Sep	12.37716865
10-Sep	7.125996216
11-Sep	8.312730374
14-Sep	9.135993156
15-Sep	12.93730665
A1BG	7.441560727
AAAS	9.641171502
AACS	8.188902362
AADAT	8.471141807
AAED1	8.887650144
AAGAB	10.187122
AAK1	11.02388651
AAMP	9.971559619
AAR2	9.65740691
AARS	8.709366439
AARS2	8.364859958
AARSD1	7.732331708
AASDH	9.081790772
AASDHPPT	9.188304887
AATF	11.04408762
AATK	12.2990529
ABAT	10.58198226
ABCA1	9.286185891
ABCA12	7.675636627
ABCA13	11.53280547
ABCA2	11.43344353
ABCA3	8.27005246
ABCA4	7.451312637
ABCA5	11.31773393
ABCA6	7.993488239
ABCA7	13.37629215
ABCA9	7.925785149
ABCB1	7.52016162
ABCB10	10.2661781
ABCB5	7.918738975
ABCB6	8.250395431
ABCB7	9.286185891
ABCB8	9.198529825
ABCC1	11.12324225
ABCC10	10.28687488
ABCC11	7.925785149
ABCC13	6.726946393
ABCC2	8.345356672
ABCC3	8.740183337
ABCC4	8.104362768
ABCC5	9.691935398
ABCC6	10.13068108
ABCC8	8.188902362
ABCC9	8.331735141
ABCD1	10.98825054
ABCD2	6.940289164
ABCD3	10.39142171
ABCD4	9.999666295
ABCE1	8.818733503
ABCF1	10.9797288
ABCF2	8.837769294
ABCF3	10.32516787
ABCG1	9.181938709
ABCG2	7.622664539
ABHD10	9.497744564
ABHD11	7.318104558
ABHD12	8.61258738
ABHD13	10.98140233
ABHD14A	7.163194831
ABHD14A-ACY1	7.364197279
ABHD14B	9.677925625
ABHD15	7.978172209
ABHD16A	10.13324603
ABHD16B	8.393613259
ABHD2	13.16651032
ABHD3	11.42114911
ABHD4	10.27751173
ABHD5	13.09369432
ABHD6	7.675636627
ABHD8	9.462141331
ABI1	12.40071918
ABI2	8.399145029
ABI3	9.329888584
ABL1	8.673533826
ABLIM1	10.04544823
ABLIM3	8.567188803
ABP1	8.808832015
ABR	12.18458063
ABRACL	10.53976466
ABT1	9.900907266
ABTB1	14.8034431
ABTB2	9.119485741
ACAA1	12.52443214
ACAA2	10.06150052
ACACA	9.366280329
ACACB	9.512416296
ACAD10	9.76644488
ACAD11	8.965819197
ACAD8	11.05007658
ACAD9	9.348555714
ACADM	9.987642566
ACADS	8.750427277
ACADSB	9.474090781
ACADVL	12.43084213
ACAP1	14.00679634
ACAP2	12.86780865
ACAP3	10.53383714
ACAT1	9.602521521
ACAT2	8.923564457
ACBD3	10.00882428
ACBD4	8.993946326
ACBD5	9.810007777
ACBD6	8.380238912
ACCS	10.50572517
ACD	8.94063979
ACE	6.089244495
ACER3	10.63841906
ACIN1	12.73459133
ACLY	11.44117279
ACN9	8.855378508
ACO1	8.232562003
ACO2	10.12730886
ACOT1	7.934229911
ACOT11	7.537340998
ACOT13	9.777724953
ACOT7	6.98262585
ACOT8	9.451497055
ACOT9	11.1726432
ACOX1	12.68902635
ACOX3	8.563229834
ACOXL	8.613826582
ACP1	9.612449686
ACP2	9.673993043
ACP5	8.339933696
ACP6	10.39016376
ACPL2	10.51615412
ACPP	10.53336088
ACRBP	9.375440407
ACRC	7.597665162
ACSF2	8.825410861
ACSF3	9.236385206
ACSL1	16.68040649
ACSL3	10.97717691
ACSL4	12.08792652
ACSL5	11.32319972
ACSL6	8.00169348
ACSM3	7.203111719
ACSS1	10.35958836
ACSS2	11.77920475
ACTA2	9.401266357
ACTB	18.37220621
ACTG1	15.42109364
ACTG2	9.971559619
ACTL6A	8.817594548
ACTN1	14.21400973
ACTN2	7.241499511
ACTN4	12.93357584
ACTR10	11.84608294
ACTR1A	12.55489335
ACTR1B	10.60115031
ACTR2	14.73805975
ACTR3	14.41938949
ACTR3B	7.475283264
ACTR5	7.98577526
ACTR6	9.357906771
ACTR8	9.161729738
ACVR1	8.385327518
ACVR1B	10.92047124
ACVR2A	7.528955739
ACY1	7.040455305
ADA	8.329064831
ADAL	7.554021021
ADAM10	11.85893814
ADAM15	13.00529428
ADAM17	11.37888786
ADAM19	12.23213926
ADAM22	7.815963694
ADAM23	7.474689801
ADAM28	8.532457697
ADAM3A	7.388582011
ADAM8	14.54057981
ADAM9	10.68339238
ADAMTS10	7.641128078
ADAMTS12	7.918738975
ADAMTS13	7.461644856
ADAMTS2	8.792590163
ADAMTSL2	8.12980076
ADAMTSL4	11.00188734
ADAMTSL5	7.628085909
ADAP1	11.96515878
ADAP2	9.219123252
ADAR	14.64862273
ADARB1	6.97568982
ADAT1	9.329048561
ADAT2	8.195623354
ADCK1	8.525515959
ADCK2	8.884440509
ADCK3	10.47966301
ADCK4	10.82449218
ADCK5	7.879737783
ADCY10P1	9.248628207
ADCY3	8.47578337
ADCY4	10.33202472
ADCY7	12.79624491
ADCY9	7.509473085
ADD1	13.10074546
ADD2	5.225978636
ADD3	13.09931702
ADGB	8.740183337
ADH1C	7.08423182
ADH5	10.45676984
ADHFE1	8.329064831
ADI1	10.5946781
ADIPOR1	13.85097318
ADIPOR2	11.23711483
ADK	9.601055121
ADM	10.6686073
ADNP	10.53664548
ADNP2	8.704630514
ADO	9.357906771
ADORA2A	12.03548263
ADORA2A-AS1	7.701526238
ADORA3	8.812056144
ADPGK	10.01049635
ADPRH	9.240778157
ADPRHL2	10.30940321
ADPRM	8.516871518
ADRB2	10.99218887
ADRBK1	14.57707763
ADRBK2	10.14335752
ADRM1	10.8174551
ADSL	10.34475098
ADSS	12.63120275
ADTRP	7.452493184
AEBP1	6.959989201
AEBP2	7.201251796
AEN	8.903286766
AES	10.82066405
AFAP1	7.597665162
AFAP1L1	8.609087602
AFF1	8.176188687
AFF2	10.78440726
AFF3	8.211463265
AFF4	10.93131298
AFG3L1P	7.430404909
AFG3L2	9.370234758
AFMID	8.158288337
AFTPH	10.62327434
AGA	9.80286068
AGAP1	7.820326521
AGAP11	8.673444379
AGAP2	11.76719809
AGAP3	7.937168758
AGAP5	6.889557045
AGAP6	7.743531605
AGAP7	7.114889879
AGBL5	8.202083938
AGER	8.284887101
AGFG1	13.67937191
AGFG2	8.368328536
AGGF1	10.31776786
AGK	8.817594548
AGL	11.39388546
AGMAT	7.216469088
AGPAT1	8.381530482
AGPAT2	12.02323314
AGPAT3	10.9676472
AGPAT4	11.61246357
AGPAT5	7.732331708
AGPAT6	11.42872093
AGPAT9	12.19129725
AGPS	11.21953049
AGRN	7.340024188
AGTPBP1	13.20114776
AGTRAP	13.12941086
AGXT2L2	11.45130703
AHCTF1	11.26839462
