Symbol	P33
1-Mar	10.38493874
2-Mar	10.88262791
3-Mar	7.115929054
5-Mar	9.918173167
6-Mar	12.08156598
7-Mar	11.97242761
8-Mar	9.56645327
9-Mar	10.47796865
1-Sep	13.03650665
2-Sep	12.87183961
5-Sep	9.075380037
6-Sep	12.51682926
7-Sep	12.22870814
8-Sep	7.436003597
9-Sep	14.93822641
10-Sep	7.272592405
11-Sep	9.469088882
14-Sep	7.127156538
15-Sep	12.66304504
A1BG	7.762005761
AAAS	10.58423767
AACS	8.692034906
AADAT	8.071053571
AAED1	7.639654349
AAGAB	10.26347362
AAK1	11.73306009
AAMP	11.50235737
AAR2	10.58681095
AARS	11.28790687
AARS2	9.758923061
AARSD1	9.374662972
AASDH	8.407904007
AASDHPPT	9.374662972
AATF	11.36349011
AATK	11.36662554
ABAT	9.045721171
ABCA1	9.052285297
ABCA12	7.39289032
ABCA13	8.001206276
ABCA2	12.14072436
ABCA3	9.683364327
ABCA4	6.878917252
ABCA5	9.143539615
ABCA6	6.878917252
ABCA7	13.98063402
ABCA9	7.225933492
ABCB1	7.923645899
ABCB10	8.639533289
ABCB5	7.45843735
ABCB6	8.227307299
ABCB7	9.336712478
ABCB8	10.33648572
ABCC1	11.17340269
ABCC10	9.891295987
ABCC11	7.219153
ABCC13	6.705755555
ABCC2	8.129373726
ABCC3	8.665728918
ABCC4	7.999291075
ABCC5	9.47789706
ABCC6	9.055597903
ABCC8	7.319159422
ABCC9	7.987738869
ABCD1	10.03133337
ABCD2	8.766515493
ABCD3	9.078716696
ABCD4	9.979605329
ABCE1	10.37679593
ABCF1	10.74887023
ABCF2	10.54108241
ABCF3	11.16429121
ABCG1	9.629273811
ABCG2	7.25430949
ABHD10	9.832557533
ABHD11	6.952347649
ABHD12	9.130496293
ABHD13	9.442094089
ABHD14A	9.037017036
ABHD14A-ACY1	8.783594264
ABHD14B	12.06068112
ABHD15	9.625847664
ABHD16A	9.15935893
ABHD16B	8.23699699
ABHD2	12.65407013
ABHD3	10.07051832
ABHD4	9.854149855
ABHD5	10.76431958
ABHD6	7.933939307
ABHD8	8.711404782
ABI1	11.62754397
ABI2	9.449213851
ABI3	10.08611191
ABL1	9.71733552
ABLIM1	13.16196449
ABLIM3	7.423370732
ABP1	6.881581012
ABR	12.46704886
ABRACL	10.46000137
ABT1	10.77806042
ABTB1	13.41075959
ABTB2	7.650788636
ACAA1	11.70604731
ACAA2	10.70575677
ACACA	9.606516782
ACACB	9.870621936
ACAD10	10.23241495
ACAD11	9.010732711
ACAD8	9.714088437
ACAD9	9.797906376
ACADM	9.52945403
ACADS	9.050882392
ACADSB	9.245122604
ACADVL	13.16055958
ACAP1	14.35760253
ACAP2	11.97242761
ACAP3	11.51672854
ACAT1	9.617940089
ACAT2	9.272053578
ACBD3	9.620070174
ACBD4	9.163624351
ACBD5	9.349107022
ACBD6	9.39562743
ACCS	8.603282639
ACD	9.950276755
ACE	7.79862225
ACER3	8.475643116
ACIN1	13.10863947
ACLY	12.02183535
ACN9	8.232208289
ACO1	8.685023317
ACO2	11.49207147
ACOT1	6.614879106
ACOT11	6.776030968
ACOT13	9.391241957
ACOT7	7.891537655
ACOT8	9.137732191
ACOT9	10.0908716
ACOX1	11.46523549
ACOX3	8.372733634
ACOXL	9.968392802
ACP1	10.60917539
ACP2	9.237279495
ACP5	9.879979947
ACP6	8.287283969
ACPL2	7.959397669
ACPP	7.67990134
ACRBP	8.461553299
ACRC	7.173442236
ACSF2	8.696768099
ACSF3	9.850943569
