Symbol	P101
1-Mar	11.08534116
2-Mar	10.98882155
3-Mar	7.247277615
5-Mar	9.485925004
6-Mar	12.59321117
7-Mar	12.23390608
8-Mar	9.695407628
9-Mar	10.51658416
1-Sep	13.23733306
2-Sep	13.4523814
5-Sep	8.138739842
6-Sep	12.78922973
7-Sep	12.95467785
8-Sep	7.562875545
9-Sep	14.92710247
10-Sep	6.952569521
11-Sep	9.847304271
14-Sep	7.088617391
15-Sep	12.91809342
A1BG	8.009458882
AAAS	10.1993835
AACS	8.598030106
AADAT	7.614811879
AAED1	7.698245513
AAGAB	10.1463537
AAK1	12.44493994
AAMP	11.44533241
AAR2	10.34840785
AARS	11.15232784
AARS2	9.932678061
AARSD1	9.255886746
AASDH	8.792384294
AASDHPPT	10.13192224
AATF	10.41047808
AATK	9.150881533
ABAT	8.627072784
ABCA1	9.043506007
ABCA12	7.228178664
ABCA13	7.495788906
ABCA2	13.09266599
ABCA3	9.670267939
ABCA4	7.023571135
ABCA5	9.754924816
ABCA6	7.187524048
ABCA7	13.74716127
ABCA9	7.265490632
ABCB1	8.497990015
ABCB10	9.179079052
ABCB5	7.271431745
ABCB6	8.033987683
ABCB7	9.28936937
ABCB8	10.5690863
ABCC1	11.34818783
ABCC10	9.976139097
ABCC11	7.237844749
ABCC13	6.213614115
ABCC2	8.123667
ABCC3	8.721933081
ABCC4	8.027344656
ABCC5	8.924880977
ABCC6	7.576302531
ABCC8	7.19253145
ABCC9	8.084589441
ABCD1	9.275760441
ABCD2	9.305553148
ABCD3	9.695407628
ABCD4	10.32703691
ABCE1	11.37790628
ABCF1	10.60216492
ABCF2	10.45549932
ABCF3	10.99742179
ABCG1	8.367905568
ABCG2	7.124319599
ABHD10	10.13120578
ABHD11	6.976582242
ABHD12	8.697676403
ABHD13	9.874980734
ABHD14A	8.74357389
ABHD14A-ACY1	8.752973504
ABHD14B	11.61299015
ABHD15	9.490597417
ABHD16A	8.651267929
ABHD16B	7.986569828
ABHD2	12.36954909
ABHD3	10.16267561
ABHD4	9.287695723
ABHD5	9.338956475
ABHD6	8.072087598
ABHD8	8.430384891
ABI1	12.02042362
ABI2	9.625662139
ABI3	10.35552165
ABL1	9.812293855
ABLIM1	13.78023631
ABLIM3	7.742667129
ABP1	4.705395427
ABR	12.16004647
ABRACL	11.00196389
ABT1	10.7338818
ABTB1	13.2319793
ABTB2	7.149457057
ACAA1	11.52266681
ACAA2	10.86068703
ACACA	9.509307389
ACACB	10.19569702
ACAD10	10.16828624
ACAD11	9.478307745
ACAD8	9.849819303
ACAD9	9.73784674
ACADM	10.1098713
ACADS	8.951895392
ACADSB	9.767229511
ACADVL	13.38006274
ACAP1	14.43560979
ACAP2	12.13878823
ACAP3	11.64609494
ACAT1	9.639668872
ACAT2	9.285381948
ACBD3	9.80724384
ACBD4	9.571494109
ACBD5	9.766139355
ACBD6	9.000408576
ACCS	9.18489506
ACD	9.506202916
ACE	7.540319415
ACER3	8.514424174
ACIN1	13.30357916
ACLY	11.86309248
ACN9	8.184858737
ACO1	8.496077564
ACO2	10.99551233
ACOT1	6.261699208
ACOT11	7.043004464
ACOT13	9.61724108
ACOT7	7.82084853
ACOT8	8.914787308
ACOT9	9.853076503
ACOX1	10.97727122
ACOX3	8.272837502
ACOXL	9.639668872
ACP1	11.16828335
ACP2	9.722134024
ACP5	9.515059013
ACP6	8.158689352
ACPL2	8.603626694
ACPP	7.512293234
ACRBP	8.36262855
ACRC	7.714081844
ACSF2	8.598030106
ACSF3	9.685583805
ACSL1	13.38024571
ACSL3	9.472089978
ACSL4	10.74525528
ACSL5	11.48166619
ACSL6	9.895857028
ACSM3	8.123667
ACSS1	11.22321594
ACSS2	10.2643393
ACTA2	11.53438365
ACTB	17.7325369
ACTG1	15.14739744
ACTG2	8.544363342
ACTL6A	10.18953968
ACTN1	13.04493046
ACTN2	6.42846867
ACTN4	11.78659631
ACTR10	10.76675357
ACTR1A	11.97181029
ACTR1B	11.72181035
ACTR2	14.43718085
ACTR3	14.19021535
ACTR3B	7.569416027
ACTR5	9.006869648
ACTR6	9.903466321
ACTR8	9.051286895
ACVR1	8.69450813
ACVR1B	9.19972617
ACVR2A	8.8140831
ACY1	7.963003634
ADA	9.873015363
ADAL	7.504179225
ADAM10	11.25177207
ADAM15	10.78445195
ADAM17	9.929262548
ADAM19	11.40829621
ADAM22	8.011430805
ADAM23	7.21939432
ADAM28	7.966993731
ADAM3A	7.384562226
ADAM8	13.08001884
ADAM9	8.578452747
ADAMTS10	10.76675357
ADAMTS12	7.265490632
ADAMTS13	7.806733149
ADAMTS2	7.532249221
ADAMTSL2	7.56124756
ADAMTSL4	9.22644663
ADAMTSL5	7.802352738
ADAP1	10.93502733
ADAP2	9.002298317
ADAR	14.54840851
ADARB1	8.481748997
ADAT1	8.880442281
ADAT2	9.464803923
ADCK1	7.86557104
ADCK2	9.275760441
ADCK3	11.09762435
ADCK4	11.10861704
ADCK5	8.888313407
ADCY10P1	8.65746494
ADCY3	9.094825185
ADCY4	8.411901028
ADCY7	13.52520725
ADCY9	8.647719796
ADD1	13.37112145
ADD2	7.160004984
ADD3	13.8642043
ADGB	7.388582011
ADH1C	7.196084462
ADH5	11.65726787
ADHFE1	8.68799208
ADI1	10.33758282
ADIPOR1	13.81062599
ADIPOR2	11.06933103
ADK	8.745602243
ADM	7.942442925
ADNP	11.21741904
ADNP2	9.373872066
ADO	9.545062014
ADORA2A	11.24481035
ADORA2A-AS1	6.780195561
ADORA3	7.746563782
ADPGK	9.468810859
ADPRH	8.403862107
ADPRHL2	10.06726436
ADPRM	8.936691038
ADRB2	9.011327546
ADRBK1	14.89833725
ADRBK2	10.71244939
ADRM1	10.98072378
ADSL	11.30972269
ADSS	11.58360363
ADTRP	9.03804461
AEBP1	9.425576282
AEBP2	7.855314775
AEN	10.17330414
AES	13.71610173
AFAP1	8.315447365
AFAP1L1	7.057230131
AFF1	7.700555412
AFF2	6.588253524
AFF3	8.728955042
AFF4	10.78064125
AFG3L1P	7.663595154
AFG3L2	10.52866468
AFMID	7.619668976
AFTPH	10.04684465
AGA	9.094825185
AGAP1	8.02001746
AGAP11	7.428151293
AGAP2	11.59600603
AGAP3	9.135058552
AGAP5	7.404848649
AGAP6	8.51132054
AGAP7	6.505167619
AGBL5	8.709793886
AGER	8.305426835
AGFG1	11.59210182
AGFG2	10.19320054
AGGF1	10.12967173
AGK	10.45070041
AGL	9.618973756
AGMAT	8.8140831
AGPAT1	7.770290541
AGPAT2	9.57467703
AGPAT3	11.6679412
AGPAT4	8.660872053
AGPAT5	9.471101691
AGPAT6	11.77578991
AGPAT9	9.041387121
AGPS	10.47818061
AGRN	8.475437272
AGTPBP1	11.2437738
AGTRAP	10.92593627
AGXT2L2	11.6263648
AHCTF1	11.48437532
AHCY	10.4595649
AHCYL1	11.43285073
AHCYL2	9.523537591
AHDC1	8.800078418
AHI1	8.573942748
AHNAK	11.4151897
AHR	10.85552617
AHSA1	11.1246659
AHSA2	11.46648514
AHSP	8.06380403
