Symbol	P21
1-Mar	10.76366532
2-Mar	11.62389873
3-Mar	7.167151986
5-Mar	10.55925497
6-Mar	12.16586948
7-Mar	12.50905049
8-Mar	10.57057919
9-Mar	8.511461762
1-Sep	10.85814062
2-Sep	12.51634305
5-Sep	11.66387664
6-Sep	11.44477879
7-Sep	12.21953316
8-Sep	7.213118663
9-Sep	13.03538505
10-Sep	6.917005601
11-Sep	8.735342555
14-Sep	8.78048619
15-Sep	12.04953285
A1BG	6.944986979
AAAS	10.07511386
AACS	7.905177276
AADAT	8.593736364
AAED1	8.597204188
AAGAB	10.13567288
AAK1	10.87120122
AAMP	10.40772365
AAR2	9.688121181
AARS	9.457781549
AARS2	8.875373679
AARSD1	8.16066005
AASDH	8.566062217
AASDHPPT	9.464355105
AATF	11.01434126
AATK	12.8580208
ABAT	10.63760623
ABCA1	10.61193963
ABCA12	7.801066804
ABCA13	9.279637636
ABCA2	12.23619461
ABCA3	8.36678568
ABCA4	7.678293039
ABCA5	10.12177613
ABCA6	8.20906758
ABCA7	14.30315673
ABCA9	8.008166835
ABCB1	7.469686342
ABCB10	9.27488138
ABCB5	7.974392889
ABCB6	8.433674632
ABCB7	8.735342555
ABCB8	9.395129284
ABCC1	10.40324268
ABCC10	9.758672753
ABCC11	8.551072824
ABCC13	9.028027419
ABCC2	8.147254383
ABCC3	8.630258101
ABCC4	8.455678079
ABCC5	10.37146568
ABCC6	9.993950214
ABCC8	7.504883635
ABCC9	8.203235445
ABCD1	10.72328287
ABCD2	7.578801137
ABCD3	9.279637636
ABCD4	9.636973502
ABCE1	9.309734205
ABCF1	11.07599743
ABCF2	9.351678875
ABCF3	10.15098966
ABCG1	10.89365275
ABCG2	8.674235331
ABHD10	8.999836335
ABHD11	7.337473621
ABHD12	8.221851834
ABHD13	10.16523458
ABHD14A	7.337473621
ABHD14A-ACY1	7.801066804
ABHD14B	10.2350016
ABHD15	8.795945296
ABHD16A	9.677943015
ABHD16B	8.375608008
ABHD2	13.127342
ABHD3	11.25133041
ABHD4	10.60403045
ABHD5	12.71538391
ABHD6	7.932827026
ABHD8	9.517244346
ABI1	12.2569234
ABI2	8.463061556
ABI3	10.12767865
ABL1	9.021312984
ABLIM1	10.27631617
ABLIM3	8.687719723
ABP1	6.898337355
ABR	12.95467785
ABRACL	10.25810898
ABT1	9.925104179
ABTB1	14.83856656
ABTB2	9.212383386
ACAA1	12.12622709
ACAA2	10.05337631
ACACA	9.359737925
ACACB	9.460920928
ACAD10	10.00293217
ACAD11	8.532296079
ACAD8	10.86160521
ACAD9	9.1350634
ACADM	9.627365834
ACADS	8.296019363
ACADSB	9.157394135
ACADVL	12.32214507
ACAP1	14.19585884
ACAP2	13.02992313
ACAP3	10.86027914
ACAT1	8.581881368
ACAT2	8.623494755
ACBD3	10.00937566
ACBD4	9.126679442
ACBD5	9.958257866
ACBD6	7.892451409
ACCS	10.27757612
ACD	9.585837569
ACE	6.440964285
ACER3	9.972287895
ACIN1	12.68714075
ACLY	11.33749723
ACN9	8.687719723
ACO1	8.837927213
ACO2	10.57491565
ACOT1	7.449786039
ACOT11	6.944986979
ACOT13	9.65674321
ACOT7	7.133264745
ACOT8	9.353978723
ACOT9	11.53159165
ACOX1	13.16775538
ACOX3	8.753603809
ACOXL	8.231428766
ACP1	9.974313309
ACP2	9.075778408
ACP5	10.14232743
ACP6	9.723337137
ACPL2	9.945477358
ACPP	9.422903717
ACRBP	9.409896814
ACRC	7.29169968
ACSF2	8.875373679
ACSF3	9.114727086
ACSL1	16.11579994
ACSL3	10.42036866
ACSL4	11.89771104
ACSL5	10.83172155
ACSL6	8.458075995
ACSM3	7.430698196
ACSS1	10.18890692
ACSS2	11.01966633
ACTA2	9.786057402
ACTB	18.37220621
ACTG1	15.80863097
ACTG2	10.11219849
ACTL6A	9.035756319
ACTN1	14.38025092
ACTN2	7.167151986
ACTN4	13.1016371
ACTR10	10.92396528
ACTR1A	12.45604848
ACTR1B	10.7126762
ACTR2	14.46662383
ACTR3	14.36649839
ACTR3B	7.111848247
ACTR5	8.264200445
ACTR6	8.522587264
ACTR8	9.097079695
ACVR1	8.381761986
ACVR1B	11.01702041
ACVR2A	7.769287999
ACY1	7.265490632
ADA	9.057190864
ADAL	7.712623764
ADAM10	11.301321
ADAM15	11.69259702
ADAM17	11.17133257
ADAM19	12.76002683
ADAM22	7.958130907
ADAM23	7.769287999
ADAM28	8.806423497
ADAM3A	7.143240284
ADAM8	14.54840851
ADAM9	10.26960972
ADAMTS10	8.863239724
ADAMTS12	7.64621365
ADAMTS13	7.048729246
ADAMTS2	7.678293039
ADAMTSL2	8.682159064
ADAMTSL4	10.45769071
ADAMTSL5	7.191207894
ADAP1	12.53644617
ADAP2	9.311882763
ADAR	15.39852688
ADARB1	7.686863367
ADAT1	9.60360295
ADAT2	8.20906758
ADCK1	6.794345454
ADCK2	8.863239724
ADCK3	10.94754387
ADCK4	10.54659038
ADCK5	7.832165809
ADCY10P1	10.25810898
ADCY3	8.433674632
ADCY4	10.35292102
ADCY7	12.5467077
ADCY9	7.64621365
ADD1	13.02583343
ADD2	6.578826654
ADD3	12.97148865
ADGB	8.623494755
ADH1C	7.801066804
ADH5	10.39390518
ADHFE1	7.932827026
ADI1	10.72745507
ADIPOR1	15.12476091
ADIPOR2	11.12233444
ADK	8.295732407
ADM	10.45363728
ADNP	10.59868555
ADNP2	8.551072824
ADO	9.297588951
ADORA2A	12.05060771
ADORA2A-AS1	7.578801137
ADORA3	8.147254383
ADPGK	10.03221718
ADPRH	9.064103383
ADPRHL2	10.63574326
ADPRM	7.358012624
ADRB2	10.69513723
ADRBK1	14.85416831
ADRBK2	10.18013071
ADRM1	11.04221853
ADSL	9.914295227
ADSS	11.94161709
ADTRP	6.719419319
AEBP1	7.237534319
AEBP2	7.898806758
AEN	9.590117736
AES	11.44605144
AFAP1	9.40062361
AFAP1L1	8.089781124
AFF1	8.754376658
AFF2	9.236552781
AFF3	8.791879539
AFF4	10.57846692
AFG3L1P	6.972240205
AFG3L2	9.269285987
AFMID	7.997611455
AFTPH	10.75118921
AGA	9.395129284
AGAP1	7.861114776
AGAP11	8.285446119
AGAP2	12.06502266
AGAP3	8.386564528
AGAP5	8.095350202
AGAP6	7.974392889
AGAP7	8.084212047
AGBL5	7.950671207
AGER	8.924872237
AGFG1	13.07693476
AGFG2	8.704387089
AGGF1	10.17201022
AGK	9.37610694
AGL	10.62012753
AGMAT	7.313894146
AGPAT1	8.65996189
AGPAT2	11.5698969
AGPAT3	11.16195097
AGPAT4	9.789403556
AGPAT5	8.47977833
AGPAT6	11.17133257
AGPAT9	12.05288639
AGPS	10.51678393
AGRN	8.605228887
AGTPBP1	12.4061955
AGTRAP	13.01018138
AGXT2L2	11.27926792
AHCTF1	11.78065092
AHCY	9.607846325
AHCYL1	11.23644346
AHCYL2	10.39588564
AHDC1	7.12431899
AHI1	10.78438019
AHNAK	9.941606577
AHR	10.37163156
AHSA1	10.6941217
AHSA2	10.94754387
AHSP	11.22492395
AIDA	10.8434422
AIF1	8.000358383
AIFM1	9.097079695
AIFM2	6.917005601
AIFM3	6.949175165
AIG1	9.109202782
AIM1	12.81291818
AIM2	9.803714806
AIMP1	9.236215943
AIMP2	7.487014209
AIP	11.19530734
AK1	10.49908226
AK2	11.60314419
AK3	9.638300084
AK5	5.346247444
AKAP1	7.409864547
AKAP10	11.0184777
AKAP11	9.557006933
AKAP13	12.69085831
AKAP2	9.157394135
AKAP5	7.389540259
AKAP7	7.213118663
AKAP8	10.15533898
AKAP8L	11.07290492
AKAP9	10.49163738
AKD1	8.433674632
AKIP1	7.380958753
AKIRIN1	11.7338541
AKIRIN2	12.28362816
AKNA	14.55043144
AKR1A1	10.04166292
AKR1B1	9.993950214
AKR1C3	9.004344041
AKR7A2	9.26471258
AKT1	12.22101409
AKT1S1	9.919782616
AKT2	12.19543133
AKT3	9.085856144
AKTIP	10.78013277
ALAD	10.71716992
ALAS1	11.0566517
ALAS2	15.0972144
ALCAM	9.695987556
ALDH16A1	10.13341163
ALDH18A1	8.371196844
ALDH1A1	10.18943357
ALDH1A2	7.542155942
ALDH1B1	6.892676132
ALDH1L1	7.578801137
ALDH1L2	7.611107263
ALDH2	11.27722224
ALDH3A2	8.511461762
ALDH3B1	12.57074387
ALDH4A1	8.220528084
ALDH5A1	8.908710343
ALDH7A1	7.932827026
ALDH9A1	10.9069962
ALDOA	15.23925612
ALDOC	9.738900565
ALG1	8.588804055
ALG10B	8.66941777
ALG12	9.419559794
ALG13	7.751095516
ALG1L9P	8.785073975
ALG2	8.926787168
ALG3	8.683386308
ALG5	8.087948134
ALG6	9.707728709
ALG8	8.634920402
ALG9	8.07798904
ALKBH1	8.643967894
ALKBH3	7.143240284
ALKBH4	9.489199266
ALKBH5	11.02400598
ALKBH6	7.996842657
ALKBH7	9.577355079
ALKBH8	8.195674846
ALMS1	7.504883635
ALOX12	9.047944374
ALOX15	7.730724541
ALOX15B	9.990384934
ALOX5	15.15137823
ALOX5AP	15.04959368
ALPI	8.882698732
ALPK1	12.88826855
ALPL	14.32535366
ALS2	9.766559628
ALS2CL	7.748379814
ALS2CR8	8.146357232
ALYREF	9.763685659
AMACR	9.325804382
AMBRA1	9.734698983
AMD1	11.66435445
AMDHD2	9.860931032
AMER1	6.868207109
AMFR	11.22914408
AMICA1	14.92122405
AMIGO1	7.29169968
AMIGO3	7.523772157
AMMECR1	7.958130907
AMMECR1L	9.526919809
AMN1	9.935267374
AMPD2	11.90188682
AMPD3	11.97546967
AMT	8.424078219
AMY1B	8.511461762
AMY1C	8.532296079
AMY2B	9.763685659
AMZ2	10.98367517
AMZ2P1	7.523772157
ANAPC1	9.976741818
ANAPC11	9.57239773
ANAPC13	10.50115994
ANAPC15	8.949252152
ANAPC16	11.49286732
ANAPC2	10.13159762
ANAPC4	10.415814
ANAPC5	11.05660908
ANAPC7	10.03045679
ANGEL1	8.264200445
ANGEL2	9.772200012
ANGPT1	7.347743123
ANK1	9.875687103
ANK3	7.911958126
ANKAR	7.66217617
ANKDD1A	8.990018021
ANKFY1	11.46230852
ANKH	10.3634546
ANKHD1	9.12613046
ANKHD1-EIF4EBP3	12.07515965
ANKIB1	9.680019967
ANKLE1	7.561314651
ANKLE2	10.89062158
ANKMY1	8.502081629
ANKMY2	8.463061556
ANKRA2	8.868927855
ANKRD10	11.24854836
ANKRD11	11.63516419
ANKRD12	10.91522734
ANKRD13A	13.88128582
ANKRD13C	8.727379757
ANKRD13D	13.07872728
ANKRD16	8.882698732
ANKRD17	10.69034954
ANKRD19P	10.31473819
ANKRD20A9P	10.81993746
ANKRD22	11.07668097
ANKRD26	7.532964049
ANKRD26P3	7.678293039
ANKRD27	10.54352423
ANKRD28	11.45911042
ANKRD30A	7.523772157
ANKRD32	8.949252152
ANKRD33B	9.333385554
ANKRD34B	8.107305909
ANKRD36	9.328893247
ANKRD36B	8.889006917
ANKRD40	9.302502227
ANKRD44	10.2755836
ANKRD46	7.265490632
ANKRD49	9.541167555
ANKRD52	10.54532665
ANKRD54	7.869378113
ANKRD55	9.020005884
ANKRD6	9.020005884
ANKRD9	7.504883635
