Symbol	P87
1-Mar	11.96425459
2-Mar	11.84178754
3-Mar	7.653873397
5-Mar	10.32592111
6-Mar	12.40504808
7-Mar	12.64684296
8-Mar	12.12622709
9-Mar	8.79609891
1-Sep	10.76456891
2-Sep	12.91484976
5-Sep	9.414342865
6-Sep	11.20195602
7-Sep	12.32210111
8-Sep	6.59714082
9-Sep	13.73104721
10-Sep	7.659490811
11-Sep	9.194924843
14-Sep	8.802641454
15-Sep	12.40968393
A1BG	7.183135973
AAAS	9.726199925
AACS	8.272183677
AADAT	8.044552864
AAED1	8.392172514
AAGAB	10.19295023
AAK1	10.81081661
AAMP	11.08455643
AAR2	9.919252696
AARS	9.851295127
AARS2	8.84088288
AARSD1	8.53939357
AASDH	8.280233644
AASDHPPT	9.630858628
AATF	10.76456891
AATK	12.17375238
ABAT	10.22075355
ABCA1	10.68137478
ABCA12	7.319294793
ABCA13	8.440792585
ABCA2	11.47952844
ABCA3	8.740648335
ABCA4	7.665939524
ABCA5	9.531186505
ABCA6	7.506905564
ABCA7	13.78864164
ABCA9	8.230596615
ABCB1	6.938050618
ABCB10	9.678139546
ABCB5	7.653873397
ABCB6	8.16066005
ABCB7	9.24394594
ABCB8	9.182136327
ABCC1	10.54645253
ABCC10	9.34778576
ABCC11	7.610908267
ABCC13	10.22466922
ABCC2	8.015249089
ABCC3	9.686554152
ABCC4	8.810113419
ABCC5	9.697785438
ABCC6	8.530440809
ABCC8	6.912823562
ABCC9	8.269957738
ABCD1	10.5448484
ABCD2	7.835020302
ABCD3	9.690069973
ABCD4	9.557726215
ABCE1	9.872995773
ABCF1	10.70115263
ABCF2	9.635165116
ABCF3	10.35742836
ABCG1	9.42762293
ABCG2	9.440875125
ABHD10	9.684847804
ABHD11	7.202068403
ABHD12	8.642929473
ABHD13	10.27372046
ABHD14A	7.336077307
ABHD14A-ACY1	7.815362087
ABHD14B	10.51492924
ABHD15	8.79609891
ABHD16A	9.212145005
ABHD16B	8.149536128
ABHD2	13.45399441
ABHD3	11.48916803
ABHD4	10.36834773
ABHD5	11.63237114
ABHD6	8.311504666
ABHD8	9.202872011
ABI1	12.09094422
ABI2	8.684106281
ABI3	10.96945456
ABL1	9.206438094
ABLIM1	11.13125111
ABLIM3	8.477089864
ABP1	6.294935585
ABR	12.40305447
ABRACL	10.70188122
ABT1	10.14969293
ABTB1	14.32960643
ABTB2	7.303894405
ACAA1	11.94381755
ACAA2	10.51822365
ACACA	9.547354854
ACACB	8.689036506
ACAD10	9.710126138
ACAD11	8.602429948
ACAD8	10.23923954
ACAD9	9.343730374
ACADM	9.45750113
ACADS	8.705407448
ACADSB	9.328108417
ACADVL	12.60962948
ACAP1	13.17236249
ACAP2	12.94344363
ACAP3	10.9964209
ACAT1	9.466319933
ACAT2	8.64580573
ACBD3	9.984643562
ACBD4	8.311504666
ACBD5	9.964775467
ACBD6	8.35924028
ACCS	8.282143537
ACD	8.626297134
ACE	7.021813414
ACER3	9.712822598
ACIN1	12.63915661
ACLY	11.61711261
ACN9	7.941110496
ACO1	8.655960794
ACO2	10.92826425
ACOT1	7.183135973
ACOT11	7.145853476
ACOT13	9.84904572
ACOT7	6.502852577
ACOT8	9.118992548
ACOT9	10.82879007
ACOX1	12.26594151
ACOX3	8.055612538
ACOXL	8.77193034
ACP1	11.30286063
ACP2	9.731824812
ACP5	10.81921191
ACP6	7.769418622
ACPL2	8.217395195
ACPP	9.217352884
ACRBP	8.886385576
ACRC	7.620960652
ACSF2	8.409089274
ACSF3	9.481397322
ACSL1	15.42109364
ACSL3	9.938825179
ACSL4	11.84837866
ACSL5	10.88124071
ACSL6	10.32215954
ACSM3	7.758711972
ACSS1	10.33354904
ACSS2	10.9597856
ACTA2	10.30466135
ACTB	17.58246884
ACTG1	15.30438165
ACTG2	9.816251658
ACTL6A	9.433754654
ACTN1	13.76767684
ACTN2	7.442796083
ACTN4	12.81391069
ACTR10	11.0982882
ACTR1A	12.24903624
ACTR1B	10.63831368
ACTR2	14.56924815
ACTR3	14.11548762
ACTR3B	7.161411878
ACTR5	8.464193443
ACTR6	9.199489965
ACTR8	8.947528137
ACVR1	8.62883435
ACVR1B	9.739088927
ACVR2A	8.543963264
ACY1	7.408412686
ADA	9.448500086
ADAL	7.083473326
ADAM10	11.717229
ADAM15	11.35996172
ADAM17	11.14241575
ADAM19	11.94647619
ADAM22	7.48047001
ADAM23	6.481072066
ADAM28	8.322454839
ADAM3A	6.364828523
ADAM8	14.03710755
ADAM9	10.26507779
ADAMTS10	7.734565498
ADAMTS12	7.27294085
ADAMTS13	6.989310729
ADAMTS2	7.888886124
ADAMTSL2	9.04523707
ADAMTSL4	10.82387142
ADAMTSL5	6.938050618
ADAP1	12.07738529
ADAP2	10.39142171
ADAR	15.14143705
ADARB1	7.27294085
ADAT1	9.239844591
ADAT2	8.195674846
ADCK1	7.904899095
ADCK2	8.922752473
ADCK3	10.57523266
ADCK4	10.39483448
ADCK5	8.456287102
ADCY10P1	8.581833174
ADCY3	8.489372493
ADCY4	8.987697308
ADCY7	12.89951056
ADCY9	8.765746061
ADD1	13.27530697
ADD2	7.381829281
ADD3	12.54643603
ADGB	8.217439642
ADH1C	7.866089184
ADH5	10.41718771
ADHFE1	7.534707565
ADI1	10.74783267
ADIPOR1	15.48075771
ADIPOR2	11.21189727
ADK	9.621476761
ADM	10.45462042
ADNP	10.80891903
ADNP2	8.802641454
ADO	9.492628104
ADORA2A	10.60746857
ADORA2A-AS1	6.989310729
ADORA3	7.560962025
ADPGK	9.934796363
ADPRH	9.671973317
ADPRHL2	10.42676049
ADPRM	8.067256291
ADRB2	9.791378903
ADRBK1	14.58234881
ADRBK2	11.10122562
ADRM1	11.06904453
ADSL	10.19242872
ADSS	11.44672059
ADTRP	7.901115904
AEBP1	7.708681035
AEBP2	7.497834949
AEN	9.095600602
AES	11.63054115
AFAP1	7.46218638
AFAP1L1	6.88492515
AFF1	8.066711078
AFF2	7.246770261
AFF3	8.932558745
AFF4	10.70788468
AFG3L1P	7.021813414
AFG3L2	9.964775467
AFMID	8.006359803
AFTPH	10.61807602
AGA	9.393440553
AGAP1	7.57408952
AGAP11	8.247144595
AGAP2	11.29709852
AGAP3	8.777064463
AGAP5	7.779320783
AGAP6	7.941110496
AGAP7	6.88492515
AGBL5	8.055213385
AGER	8.808073542
AGFG1	12.03228152
AGFG2	8.464193443
AGGF1	10.18915063
AGK	9.340905836
AGL	9.494198846
AGMAT	7.802925873
AGPAT1	9.133430291
AGPAT2	11.00446465
AGPAT3	11.8779973
AGPAT4	9.942853995
AGPAT5	9.100322258
AGPAT6	11.20075165
AGPAT9	11.21189727
AGPS	10.40240505
AGRN	7.93088379
AGTPBP1	12.0963809
AGTRAP	12.463818
AGXT2L2	11.06193504
AHCTF1	11.82925299
AHCY	10.10066563
AHCYL1	11.45180347
AHCYL2	9.982559145
AHDC1	7.493864776
AHI1	10.14160963
AHNAK	11.37524007
AHR	11.03391022
AHSA1	10.75716677
AHSA2	10.88919589
AHSP	13.97899983
AIDA	11.82690974
AIF1	9.038811625
AIFM1	9.328108417
AIFM2	6.611858491
AIFM3	8.391866656
AIG1	8.482927415
AIM1	12.20419187
AIM2	9.614280573
AIMP1	9.950239544
AIMP2	7.746563782
AIP	11.33265459
AK1	10.5889826
AK2	11.61548023
AK3	9.451326116
AK5	6.88492515
AKAP1	8.375351494
AKAP10	10.82688282
AKAP11	10.34149757
AKAP13	12.89283173
AKAP2	9.165004847
AKAP5	6.989310729
AKAP7	8.426073812
AKAP8	10.3130554
AKAP8L	11.36186205
AKAP9	10.42387451
AKD1	7.758711972
AKIP1	7.653669748
AKIRIN1	11.5831711
AKIRIN2	11.26904304
AKNA	14.05002344
AKR1A1	10.88460756
AKR1B1	10.17549168
AKR1C3	7.087748193
AKR7A2	9.374088697
AKT1	12.28938392
AKT1S1	10.34387779
AKT2	12.36084355
AKT3	8.947528137
AKTIP	9.973766419
ALAD	10.77599428
ALAS1	10.51582484
ALAS2	16.42755622
ALCAM	10.26289891
ALDH16A1	10.53112082
ALDH18A1	8.396239058
ALDH1A1	11.2324751
ALDH1A2	7.620960652
ALDH1B1	6.308207019
ALDH1L1	7.520763053
ALDH1L2	7.520763053
ALDH2	11.93644783
ALDH3A2	9.148086999
ALDH3B1	11.89922798
ALDH4A1	8.169316273
ALDH5A1	10.04840792
ALDH7A1	7.598345552
ALDH9A1	10.83273596
ALDOA	15.08898223
ALDOC	9.367463102
ALG1	8.734214364
ALG10B	8.814322552
ALG12	9.370234758
ALG13	8.225184449
ALG1L9P	9.030825174
ALG2	9.200434117
ALG3	9.020179348
ALG5	8.715693238
ALG6	9.123018006
ALG8	9.025797983
ALG9	7.910012448
ALKBH1	8.570884196
ALKBH3	8.177699304
ALKBH4	8.620443275
ALKBH5	11.26276851
ALKBH6	7.463075434
ALKBH7	9.877400692
ALKBH8	8.005378549
ALMS1	8.067256291
ALOX12	8.64580573
ALOX15	8.287184117
ALOX15B	6.560343299
ALOX5	14.32737087
ALOX5AP	13.33227527
ALPI	7.642606518
ALPK1	12.00850955
ALPL	14.55901692
ALS2	9.882107928
ALS2CL	8.27656723
ALS2CR8	7.879826199
ALYREF	9.710125841
AMACR	7.583124456
AMBRA1	9.690069973
AMD1	12.01331259
AMDHD2	9.141279156
AMER1	7.125258627
AMFR	11.10122562
AMICA1	14.99566647
AMIGO1	7.686378843
AMIGO3	7.237445769
AMMECR1	8.091815012
AMMECR1L	9.426656497
AMN1	9.417198618
AMPD2	12.83361736
AMPD3	11.07276696
AMT	7.93088379
AMY1B	8.294563403
AMY1C	8.3266553
AMY2B	9.351403122
AMZ2	10.64365716
AMZ2P1	7.93088379
ANAPC1	10.18086552
ANAPC11	9.522183167
ANAPC13	10.42676049
ANAPC15	8.9088855
ANAPC16	11.65643418
ANAPC2	10.4515429
ANAPC4	10.08933008
ANAPC5	11.41362022
ANAPC7	9.540375312
ANGEL1	8.79609891
ANGEL2	9.986554727
ANGPT1	7.547851377
ANK1	11.93403002
