Symbol	P41
1-Mar	9.829590006
2-Mar	12.66874934
3-Mar	7.732410538
5-Mar	9.685398651
6-Mar	11.65042861
7-Mar	11.38478307
8-Mar	11.77705011
9-Mar	9.730525773
1-Sep	12.15195962
2-Sep	12.20789749
5-Sep	10.27231649
6-Sep	12.24703104
7-Sep	11.38266196
8-Sep	6.998058618
9-Sep	13.98063402
10-Sep	7.163589463
11-Sep	8.855182408
14-Sep	8.43218728
15-Sep	11.58518063
A1BG	7.750414857
AAAS	10.85831867
AACS	8.887955227
AADAT	8.974308991
AAED1	8.89630252
AAGAB	10.14910849
AAK1	11.23281373
AAMP	11.29306405
AAR2	10.39737616
AARS	10.76957158
AARS2	9.616934173
AARSD1	8.686732473
AASDH	8.142288945
AASDHPPT	9.003877739
AATF	11.31643974
AATK	12.59038312
ABAT	10.15318317
ABCA1	9.760294251
ABCA12	7.803117478
ABCA13	7.495724051
ABCA2	13.03942077
ABCA3	9.352299765
ABCA4	7.125023155
ABCA5	8.560003885
ABCA6	7.410405997
ABCA7	13.97156887
ABCA9	7.32139795
ABCB1	7.549338762
ABCB10	7.846365998
ABCB5	7.732410538
ABCB6	8.92249717
ABCB7	8.943390427
ABCB8	10.24130914
ABCC1	10.97185788
ABCC10	10.14938286
ABCC11	7.921620559
ABCC13	9.081049377
ABCC2	8.184719088
ABCC3	10.03032567
ABCC4	8.580191067
ABCC5	9.742518634
ABCC6	9.200191
ABCC8	7.803117478
ABCC9	8.072754363
ABCD1	11.03906232
ABCD2	7.514580568
ABCD3	8.641759785
ABCD4	9.925896312
ABCE1	9.187650425
ABCF1	10.90859383
ABCF2	10.37680275
ABCF3	10.82606422
ABCG1	10.00594067
ABCG2	8.92719526
ABHD10	8.73564292
ABHD11	6.706241324
ABHD12	9.205822837
ABHD13	9.245997441
ABHD14A	8.730968051
ABHD14A-ACY1	8.550819784
ABHD14B	11.11017621
ABHD15	9.280639886
ABHD16A	9.503855179
ABHD16B	8.462295079
ABHD2	13.89321511
ABHD3	10.2554509
ABHD4	10.79982155
ABHD5	11.2550264
ABHD6	7.603740567
ABHD8	9.495769587
ABI1	11.53230224
ABI2	8.887955227
ABI3	10.9685366
ABL1	9.513419235
ABLIM1	11.9177396
ABLIM3	9.347301133
ABP1	11.49592051
ABR	12.7833475
ABRACL	10.11715596
ABT1	10.35188402
ABTB1	15.00850929
ABTB2	8.542163253
ACAA1	12.17582613
ACAA2	10.27712502
ACACA	9.495769587
ACACB	9.826184283
ACAD10	10.1653534
ACAD11	8.686732473
ACAD8	10.32424017
ACAD9	9.660077085
ACADM	8.742292686
ACADS	9.139058827
ACADSB	8.762231784
ACADVL	12.9352165
ACAP1	14.32092414
ACAP2	11.89778749
ACAP3	11.22767646
ACAT1	9.088364907
ACAT2	8.980325866
ACBD3	9.02557347
ACBD4	9.032228141
ACBD5	9.43712015
ACBD6	8.615900083
ACCS	8.578214383
ACD	9.76984168
ACE	8.633205483
ACER3	9.722778348
ACIN1	12.80084643
ACLY	11.52027068
ACN9	8.388211583
ACO1	8.89630252
ACO2	11.1537355
ACOT1	6.998058618
ACOT11	7.125023155
ACOT13	9.575564459
ACOT7	8.541513299
