Symbol	P50
1-Mar	10.63749824
2-Mar	12.18701776
3-Mar	6.477654835
5-Mar	10.016822
6-Mar	11.84142433
7-Mar	12.03952344
8-Mar	10.38241968
9-Mar	9.087530106
1-Sep	11.41870877
2-Sep	12.92513002
5-Sep	11.2841785
6-Sep	11.74354322
7-Sep	12.07668918
8-Sep	7.05860067
9-Sep	14.05371334
10-Sep	7.262208344
11-Sep	9.120532008
14-Sep	8.125417732
15-Sep	12.00755469
A1BG	6.42468818
AAAS	9.81275021
AACS	8.575045368
AADAT	8.496766213
AAED1	8.42003746
AAGAB	10.08750156
AAK1	11.26100604
AAMP	11.01285957
AAR2	10.22812284
AARS	9.955747564
AARS2	9.095753865
AARSD1	8.399249648
AASDH	8.453570185
AASDHPPT	9.680019967
AATF	10.7786174
AATK	12.09883855
ABAT	10.72108165
ABCA1	10.24424887
ABCA12	7.629971466
ABCA13	9.782006862
ABCA2	12.64419892
ABCA3	8.900142679
ABCA4	7.646612736
ABCA5	9.839302946
ABCA6	7.789521346
ABCA7	13.51950134
ABCA9	7.557183721
ABCB1	7.943297119
ABCB10	9.382632835
ABCB5	7.822331311
ABCB6	8.141171047
ABCB7	8.872947162
ABCB8	9.78567608
ABCC1	10.82588633
ABCC10	10.27520665
ABCC11	8.100313285
ABCC13	4.646930697
ABCC2	7.845156814
ABCC3	10.29888815
ABCC4	8.669151259
ABCC5	9.361356946
ABCC6	8.764864627
ABCC8	7.657022309
ABCC9	7.941722296
ABCD1	11.02464803
ABCD2	7.781879624
ABCD3	9.367018748
ABCD4	9.750862277
ABCE1	9.417650477
ABCF1	10.93260761
ABCF2	9.959829226
ABCF3	10.54366369
ABCG1	10.41316734
ABCG2	7.263450411
ABHD10	8.840060531
ABHD11	6.838432133
ABHD12	9.039343278
ABHD13	9.387510191
ABHD14A	7.925171392
ABHD14A-ACY1	8.191021966
ABHD14B	10.61177671
ABHD15	9.318705101
ABHD16A	9.533105333
ABHD16B	8.288159242
ABHD2	13.61604443
ABHD3	10.57186842
ABHD4	10.7786174
ABHD5	11.53459949
ABHD6	8.015988683
ABHD8	9.573300281
ABI1	12.08642486
ABI2	8.891549924
ABI3	11.15894562
ABL1	9.729646249
ABLIM1	11.61695241
ABLIM3	9.772200012
ABP1	6.748577192
ABR	12.71098939
ABRACL	10.54588263
ABT1	10.19391639
ABTB1	14.25682551
ABTB2	9.397896091
ACAA1	11.92835016
ACAA2	10.3016371
ACACA	9.919782616
ACACB	9.551705992
ACAD10	10.01723477
ACAD11	8.733751829
ACAD8	10.19799417
ACAD9	9.403209645
ACADM	9.404789063
ACADS	8.66170652
ACADSB	9.266649308
ACADVL	12.31422338
ACAP1	13.58379413
ACAP2	12.60510456
ACAP3	11.0653782
ACAT1	8.414348029
ACAT2	8.70030862
ACBD3	9.807745657
ACBD4	9.006791787
ACBD5	9.734284072
ACBD6	8.625191847
ACCS	8.257271037
ACD	9.269530853
ACE	5.822995275
ACER3	10.45782245
ACIN1	12.73111753
ACLY	11.87642102
ACN9	8.247655574
ACO1	9.091432481
ACO2	10.82588633
ACOT1	7.305271455
ACOT11	7.362871074
ACOT13	9.331091857
ACOT7	7.938532048
ACOT8	9.417064261
ACOT9	11.47794161
ACOX1	12.2833957
ACOX3	8.608463833
ACOXL	8.252551377
ACP1	9.95555662
ACP2	9.403146277
ACP5	10.08105266
ACP6	9.157463966
ACPL2	8.897121509
ACPP	9.949535125
ACRBP	10.04612805
ACRC	6.890824021
ACSF2	8.358395879
ACSF3	9.613374701
ACSL1	15.91250225
ACSL3	10.48020194
ACSL4	11.39616613
ACSL5	11.3858334
ACSL6	8.217198275
ACSM3	7.318878824
ACSS1	10.68887505
ACSS2	10.94426327
ACTA2	9.819223939
ACTB	19.24131236
ACTG1	15.86068413
ACTG2	10.27610273
ACTL6A	9.197142704
ACTN1	14.22150352
ACTN2	7.646612736
ACTN4	13.01064507
ACTR10	10.73826529
ACTR1A	12.50546003
ACTR1B	10.78137544
ACTR2	14.508793
ACTR3	14.1824368
ACTR3B	7.275259486
ACTR5	8.549473468
ACTR6	7.220341216
ACTR8	9.328429669
ACVR1	8.997506988
ACVR1B	10.60258323
ACVR2A	7.262184717
ACY1	7.235214766
ADA	9.592442695
ADAL	7.148695374
ADAM10	11.43033106
