Symbol	P16
1-Mar	10.76176561
2-Mar	11.97965756
3-Mar	7.086787112
5-Mar	10.25261102
6-Mar	11.80180083
7-Mar	12.01198194
8-Mar	10.76740535
9-Mar	9.459658443
1-Sep	11.72566135
2-Sep	12.39903487
5-Sep	10.14721923
6-Sep	11.63180839
7-Sep	11.90414055
8-Sep	6.957863331
9-Sep	14.06955341
10-Sep	7.600326016
11-Sep	9.185877839
14-Sep	7.722801676
15-Sep	12.19113842
A1BG	7.027058999
AAAS	10.15662447
AACS	8.671245268
AADAT	8.775303895
AAED1	8.448974273
AAGAB	9.554063728
AAK1	10.75747007
AAMP	11.20509389
AAR2	10.28784535
AARS	10.30876433
AARS2	9.079437928
AARSD1	9.02017174
AASDH	8.056681723
AASDHPPT	8.995765199
AATF	11.61208177
AATK	12.91871704
ABAT	10.44031806
ABCA1	11.2864226
ABCA12	7.504020493
ABCA13	8.624124109
ABCA2	11.64561447
ABCA3	9.071220332
ABCA4	7.482445229
ABCA5	9.586246113
ABCA6	7.370044798
ABCA7	13.01064507
ABCA9	7.196637682
ABCB1	8.072394906
ABCB10	8.557704074
ABCB5	7.504020493
ABCB6	7.95070273
ABCB7	9.040142911
ABCB8	9.475708438
ABCC1	10.4958612
ABCC10	9.451981418
ABCC11	7.504020493
ABCC13	8.701553252
ABCC2	8.028189164
ABCC3	9.938699572
ABCC4	8.403877184
ABCC5	9.436784876
ABCC6	10.07657272
ABCC8	7.347272635
ABCC9	7.883885621
ABCD1	10.75178947
ABCD2	7.216623449
ABCD3	8.52607028
ABCD4	9.647831776
ABCE1	9.517244346
ABCF1	11.01545
ABCF2	10.00901123
ABCF3	10.68696059
ABCG1	10.49279396
ABCG2	8.923875055
ABHD10	9.173440383
ABHD11	6.994916496
ABHD12	9.1115286
ABHD13	9.769000388
ABHD14A	8.160322486
ABHD14A-ACY1	8.448974273
ABHD14B	11.19846468
ABHD15	9.266560983
ABHD16A	9.508246163
ABHD16B	8.440366448
ABHD2	13.16198277
ABHD3	10.70044241
ABHD4	11.3244156
ABHD5	11.91183296
ABHD6	8.252648342
ABHD8	9.353978723
ABI1	11.7026095
ABI2	8.50827509
ABI3	11.33363158
ABL1	9.38931638
ABLIM1	11.15666044
ABLIM3	8.978459491
ABP1	4.280104129
ABR	12.64747874
ABRACL	10.4694144
ABT1	10.52790157
ABTB1	15.17321647
ABTB2	6.926778627
ACAA1	12.0613447
ACAA2	10.44285888
ACACA	9.585436998
ACACB	8.935013046
ACAD10	10.08389691
ACAD11	8.312874021
ACAD8	9.868827606
ACAD9	9.630066079
ACADM	9.147234115
ACADS	9.035113965
ACADSB	8.77193034
ACADVL	12.88199233
ACAP1	13.48096602
ACAP2	12.32879809
ACAP3	11.33194239
ACAT1	9.180524568
ACAT2	8.594847055
ACBD3	9.554063728
ACBD4	8.912662429
ACBD5	9.811319927
ACBD6	8.949813012
ACCS	8.575281601
ACD	9.966755109
ACE	6.792837379
ACER3	9.130300529
ACIN1	12.70991192
ACLY	11.69617674
ACN9	7.692430971
ACO1	8.888766314
ACO2	11.35110573
ACOT1	6.792837379
ACOT11	7.767331021
ACOT13	9.711698261
ACOT7	7.927111517
ACOT8	9.537849042
ACOT9	10.7632682
ACOX1	12.2136886
ACOX3	8.707949117
ACOXL	8.935013046
ACP1	10.44775912
ACP2	9.537849042
ACP5	10.54056079
ACP6	8.34959624
ACPL2	8.078401255
ACPP	9.350657962
ACRBP	9.664659381
ACRC	7.147006432
ACSF2	8.888766314
ACSF3	9.825814754
ACSL1	14.95450836
ACSL3	9.73733663
ACSL4	11.10640313
ACSL5	10.77474694
ACSL6	8.851078214
ACSM3	7.086787112
ACSS1	10.52218281
ACSS2	11.2068347
ACTA2	9.850172699
ACTB	18.37220621
ACTG1	15.0972144
ACTG2	9.951094308
ACTL6A	9.499527765
ACTN1	14.26688455
ACTN2	5.98418916
ACTN4	13.35319702
ACTR10	10.89075604
ACTR1A	12.64495497
ACTR1B	10.83286175
ACTR2	13.90064215
ACTR3	13.74119416
ACTR3B	7.565955702
ACTR5	8.635339598
ACTR6	8.686497828
ACTR8	9.063640905
ACVR1	8.400112893
ACVR1B	9.407654453
ACVR2A	7.643202228
ACY1	7.767331021
ADA	10.14783577
ADAL	7.237622869
ADAM10	11.30615021
ADAM15	11.69565147
ADAM17	10.43713489
ADAM19	11.95090758
ADAM22	7.767331021
ADAM23	7.504020493
ADAM28	8.370759186
ADAM3A	7.304665599
ADAM8	14.66480528
ADAM9	8.7688321
ADAMTS10	8.324361911
ADAMTS12	7.482445229
ADAMTS13	7.027058999
ADAMTS2	6.860076947
ADAMTSL2	8.72595813
ADAMTSL4	10.61939569
ADAMTSL5	7.054413238
ADAP1	11.89964188
ADAP2	10.03816402
ADAR	14.80073051
ADARB1	7.192314651
ADAT1	9.133967079
ADAT2	8.3372892
ADCK1	8.435579667
ADCK2	9.326915493
ADCK3	11.34394984
ADCK4	11.20350755
ADCK5	8.624124109
ADCY10P1	8.072394906
ADCY3	8.3738528
ADCY4	9.585436998
ADCY7	12.13333765
ADCY9	8.594847055
ADD1	13.33756193
ADD2	7.536162833
ADD3	11.6574295
ADGB	8.462936586
ADH1C	8.635339598
ADH5	10.35968516
ADHFE1	8.108803975
ADI1	10.93351439
ADIPOR1	14.72144669
ADIPOR2	11.19420442
ADK	9.194866439
ADM	11.06735937
ADNP	10.48900754
ADNP2	8.662781935
ADO	9.203003504
ADORA2A	10.78923046
ADORA2A-AS1	7.415617679
ADORA3	7.054413238
ADPGK	9.526049642
ADPRH	9.451565499
ADPRHL2	10.61142006
ADPRM	7.985169057
ADRB2	9.209208592
ADRBK1	14.88531293
ADRBK2	10.93351439
ADRM1	11.7491556
ADSL	10.57624598
ADSS	11.31281759
ADTRP	7.271421999
AEBP1	8.001301579
AEBP2	6.362381697
AEN	9.322508692
AES	12.44757152
AFAP1	7.828091914
AFAP1L1	7.460910997
AFF1	7.761897454
AFF2	7.344711561
AFF3	8.788123265
AFF4	10.01088025
AFG3L1P	7.027058999
AFG3L2	10.12837211
AFMID	7.899618141
AFTPH	10.49038772
AGA	8.585367744
AGAP1	7.619217113
AGAP11	8.643967894
AGAP2	11.51280966
AGAP3	9.116193237
AGAP5	8.408584996
AGAP6	7.657612751
AGAP7	7.216623449
AGBL5	8.302355389
AGER	9.010761371
AGFG1	11.5991372
AGFG2	9.150075243
AGGF1	9.733537666
AGK	9.331747434
AGL	8.652715368
AGMAT	8.194609802
AGPAT1	8.469533989
AGPAT2	11.31591214
AGPAT3	11.49902563
AGPAT4	8.576446699
AGPAT5	8.788002117
AGPAT6	11.07242682
AGPAT9	11.16340233
AGPS	9.854282175
AGRN	8.194609802
AGTPBP1	11.48597551
AGTRAP	12.83425845
AGXT2L2	11.20843182
AHCTF1	11.68275728
AHCY	10.27934377
AHCYL1	11.52230966
AHCYL2	10.17973933
AHDC1	8.194609802
AHI1	10.73948531
AHNAK	11.25718555
AHR	10.18296264
AHSA1	11.10444689
AHSA2	10.7717702
AHSP	12.00673449
AIDA	11.08182615
AIF1	8.761297039
AIFM1	9.611991333
AIFM2	6.67402313
AIFM3	7.752496584
AIG1	9.569249381
AIM1	12.02725995
AIM2	8.693609871
AIMP1	9.337569321
AIMP2	7.828091914
AIP	11.75775576
AK1	10.55726974
AK2	11.70781971
AK3	9.390965796
AK5	6.71511016
AKAP1	7.967329667
AKAP10	10.43480799
AKAP11	9.511184108
AKAP13	12.69857756
AKAP2	9.554063728
AKAP5	6.45375524
AKAP7	7.675045015
AKAP8	10.27977691
AKAP8L	11.63884746
AKAP9	10.05662694
AKD1	8.042769912
AKIP1	7.784473637
AKIRIN1	11.1625852
AKIRIN2	11.43157921
AKNA	14.60289111
AKR1A1	10.81948298
AKR1B1	10.65759336
AKR1C3	7.341169779
AKR7A2	10.17153485
AKT1	13.01155631
AKT1S1	10.34387779
AKT2	12.45229138
AKT3	9.046229818
AKTIP	9.522002575
ALAD	10.56183575
ALAS1	10.71332505
ALAS2	14.3131644
ALCAM	9.760717684
ALDH16A1	11.0433951
ALDH18A1	8.726325014
ALDH1A1	10.51330515
ALDH1A2	7.437363589
ALDH1B1	7.263345242
ALDH1L1	7.657612751
ALDH1L2	7.054413238
ALDH2	11.79751594
ALDH3A2	8.756921119
ALDH3B1	11.99790609
ALDH4A1	8.652715368
ALDH5A1	9.438008239
ALDH7A1	7.814113965
ALDH9A1	11.36023494
ALDOA	15.36957589
ALDOC	10.15439494
ALG1	8.986408777
ALG10B	8.028189164
ALG12	9.976741818
ALG13	7.347272635
ALG1L9P	8.642284218
ALG2	9.248280334
ALG3	9.405642298
ALG5	8.864821909
ALG6	8.923912668
ALG8	9.470169937
ALG9	7.82110294
ALKBH1	8.735140779
ALKBH3	8.535339122
ALKBH4	8.935013046
ALKBH5	11.62853169
ALKBH6	8.063588758
ALKBH7	10.42662919
ALKBH8	7.967329667
ALMS1	8.108803975
ALOX12	9.197211053
ALOX15	8.765287316
