Symbol	P52
1-Mar	9.724301123
2-Mar	12.22185135
3-Mar	5.74971111
5-Mar	9.79491668
6-Mar	11.40347883
7-Mar	11.42156385
8-Mar	9.821116553
9-Mar	10.45838601
1-Sep	12.79159455
2-Sep	12.52836531
5-Sep	10.70440381
6-Sep	12.06816892
7-Sep	11.93045647
8-Sep	7.784709877
9-Sep	14.65971856
10-Sep	7.325312167
11-Sep	9.490597417
14-Sep	7.57854983
15-Sep	12.00169359
A1BG	7.409468612
AAAS	10.17745451
AACS	8.91822035
AADAT	8.765436229
AAED1	8.282685265
AAGAB	10.05037475
AAK1	11.55260397
AAMP	11.55538284
AAR2	10.66222817
AARS	10.84744717
AARS2	9.858155206
AARSD1	9.264928373
AASDH	7.971179398
AASDHPPT	8.952952223
AATF	11.13337938
AATK	12.73088023
ABAT	10.72850277
ABCA1	9.372811411
ABCA12	7.484122735
ABCA13	7.983652708
ABCA2	13.24870555
ABCA3	9.935866223
ABCA4	7.370792168
ABCA5	8.965534343
ABCA6	7.361509522
ABCA7	14.41207969
ABCA9	6.841706295
ABCB1	8.754323088
ABCB10	7.855736372
ABCB5	7.484122735
ABCB6	8.298806947
ABCB7	9.077567494
ABCB8	10.51070726
ABCC1	10.93031408
ABCC10	10.36440648
ABCC11	7.598284793
ABCC13	5.206247695
ABCC2	7.848950655
ABCC3	9.592300682
ABCC4	8.241139236
ABCC5	9.85302721
ABCC6	10.23358109
ABCC8	7.539856883
ABCC9	7.855134762
ABCD1	10.67145667
ABCD2	7.333973274
ABCD3	8.229030828
ABCD4	10.14514402
ABCE1	9.215596648
ABCF1	10.91849711
ABCF2	10.64873992
ABCF3	11.23844769
ABCG1	9.895937818
ABCG2	7.364187719
ABHD10	8.960124719
ABHD11	7.590040324
ABHD12	9.372821682
ABHD13	8.680019378
ABHD14A	9.369488471
ABHD14A-ACY1	9.174463619
ABHD14B	11.56899481
ABHD15	10.0106883
ABHD16A	9.628030674
ABHD16B	8.407814528
ABHD2	13.08988002
ABHD3	9.759686157
ABHD4	11.06203029
ABHD5	11.22001273
ABHD6	8.172782711
ABHD8	9.810587665
ABI1	11.28687007
ABI2	9.191911772
ABI3	11.49433084
ABL1	9.768556359
ABLIM1	11.89030863
ABLIM3	9.162142441
ABP1	7.120994014
ABR	13.12380128
ABRACL	10.01571337
ABT1	10.7995998
ABTB1	14.72709367
ABTB2	7.402642521
ACAA1	11.94647619
ACAA2	10.7139479
ACACA	9.711459222
ACACB	9.753922993
ACAD10	10.41852869
ACAD11	9.089197728
ACAD8	10.03104828
ACAD9	9.92969984
ACADM	8.863545959
ACADS	9.503929846
ACADSB	9.065050494
ACADVL	13.32697118
ACAP1	14.67031628
ACAP2	11.48383452
ACAP3	11.98188548
ACAT1	8.876470661
ACAT2	8.736819161
ACBD3	9.073026669
ACBD4	9.451565499
ACBD5	9.578804915
ACBD6	8.758962505
ACCS	10.95893917
ACD	10.24813362
ACE	8.083727179
ACER3	8.705025508
ACIN1	12.92200495
ACLY	11.74251907
ACN9	7.624952961
ACO1	8.891403962
ACO2	11.3146973
ACOT1	6.726946393
ACOT11	7.060665012
ACOT13	8.991855067
ACOT7	8.569401476
ACOT8	9.467534719
ACOT9	10.46881498
ACOX1	12.42757566
ACOX3	8.611149771
ACOXL	9.033788203
ACP1	10.31126392
ACP2	9.761440758
ACP5	10.67955325
ACP6	7.473242512
ACPL2	8.033268686
