Symbol	P109
1-Mar	9.916703646
2-Mar	13.1055004
3-Mar	7.776776769
5-Mar	9.245661229
6-Mar	11.44233583
7-Mar	11.63167132
8-Mar	11.20857586
9-Mar	10.54366369
1-Sep	12.77596408
2-Sep	12.39099556
5-Sep	11.27689162
6-Sep	12.69454311
7-Sep	11.84833981
8-Sep	7.052779336
9-Sep	14.87331488
10-Sep	6.877927433
11-Sep	9.786056622
14-Sep	6.85709005
15-Sep	11.86328283
A1BG	8.021260233
AAAS	10.30139684
AACS	8.891403962
AADAT	9.1940056
AAED1	8.146009649
AAGAB	10.06695544
AAK1	11.15059365
AAMP	11.61668721
AAR2	10.78176453
AARS	10.68206768
AARS2	9.59478576
AARSD1	9.094039653
AASDH	7.926244834
AASDHPPT	9.02884018
AATF	10.98701324
AATK	12.0513696
ABAT	9.747143642
ABCA1	10.03133337
ABCA12	7.268184627
ABCA13	7.935950409
ABCA2	12.617288
ABCA3	9.799210626
ABCA4	7.405816071
ABCA5	8.807316412
ABCA6	6.926018196
ABCA7	13.77673288
ABCA9	7.607663152
ABCB1	8.312064262
ABCB10	8.011053534
ABCB5	7.220341216
ABCB6	7.935950409
ABCB7	8.823266038
ABCB8	10.55372669
ABCC1	10.83668381
ABCC10	10.08343028
ABCC11	7.284235526
ABCC13	7.420311624
ABCC2	7.712787672
ABCC3	10.90988548
ABCC4	8.396957324
ABCC5	8.714188481
ABCC6	9.245661229
ABCC8	7.185545577
ABCC9	8.124326927
ABCD1	10.57154255
ABCD2	7.817577939
ABCD3	8.360729896
ABCD4	10.13423236
ABCE1	9.291733123
ABCF1	10.7070794
ABCF2	10.21097905
ABCF3	10.94919891
ABCG1	10.24082084
ABCG2	8.231464291
ABHD10	8.820448473
ABHD11	7.340024188
ABHD12	9.471885441
ABHD13	8.606935599
ABHD14A	9.109489263
ABHD14A-ACY1	8.914569985
ABHD14B	11.54942154
ABHD15	10.08091639
ABHD16A	9.311323065
ABHD16B	8.676734067
ABHD2	12.42941958
ABHD3	10.02174542
ABHD4	11.02447656
ABHD5	10.9650526
ABHD6	7.988847854
ABHD8	9.534472726
ABI1	11.51976877
ABI2	9.499664727
ABI3	11.65350545
ABL1	10.01094998
ABLIM1	12.05306484
ABLIM3	10.44713588
ABP1	4.798455895
ABR	12.712177
ABRACL	10.37636784
ABT1	11.12799969
ABTB1	14.91616945
ABTB2	7.747786089
ACAA1	11.56308259
ACAA2	10.83308539
ACACA	9.614338373
ACACB	9.333542732
ACAD10	10.19320054
ACAD11	8.688879974
ACAD8	9.690201664
ACAD9	9.706219687
ACADM	8.92855363
ACADS	9.401645955
ACADSB	9.52790824
ACADVL	12.47639399
ACAP1	13.70180057
ACAP2	11.58144007
ACAP3	11.3803792
ACAT1	8.376966931
ACAT2	8.58602534
ACBD3	8.919745038
ACBD4	9.60184141
ACBD5	9.225465775
ACBD6	9.085131712
ACCS	8.551181573
ACD	10.34082714
ACE	8.288159242
ACER3	8.331087868
ACIN1	12.73784688
ACLY	11.59906553
ACN9	7.577038452
ACO1	8.654907415
ACO2	11.25147304
ACOT1	6.760660632
ACOT11	7.012873852
ACOT13	9.099022531
ACOT7	9.028593781
ACOT8	9.605266492
ACOT9	10.71521554
ACOX1	11.72299446
ACOX3	8.68749814
ACOXL	8.80545289
ACP1	10.64155924
ACP2	9.491457095
ACP5	11.08906773
ACP6	7.948350265
ACPL2	8.01504497
ACPP	7.533608163
ACRBP	11.38248448
ACRC	7.238717393
ACSF2	8.721812594
ACSF3	10.0132198
ACSL1	13.87037254
ACSL3	9.499194565
ACSL4	10.12070875
ACSL5	11.46488015
ACSL6	8.76376096
ACSM3	7.803117478
ACSS1	11.28441183
ACSS2	10.63992833
ACTA2	9.515547756
ACTB	17.37663424
ACTG1	15.42607427
ACTG2	9.436832585
ACTL6A	9.636207205
ACTN1	13.35869652
ACTN2	7.185545577
ACTN4	12.88018789
ACTR10	10.0752792
ACTR1A	12.50775402
ACTR1B	11.48005105
ACTR2	13.43499728
ACTR3	13.41323391
ACTR3B	7.558788021
ACTR5	9.041782791
ACTR6	7.479075547
ACTR8	9.036036447
ACVR1	8.891778811
ACVR1B	9.328893247
ACVR2A	7.830401955
ACY1	7.960040593
ADA	10.72338472
ADAL	7.132879666
ADAM10	10.43820559
ADAM15	11.25033919
ADAM17	10.0604566
ADAM19	12.37001267
ADAM22	8.217198275
ADAM23	7.817577939
ADAM28	8.953602716
ADAM3A	7.319378325
ADAM8	14.1807834
ADAM9	7.803124656
ADAMTS10	9.778092989
ADAMTS12	7.185545577
ADAMTS13	7.639101866
ADAMTS2	6.947605876
ADAMTSL2	8.044401348
ADAMTSL4	10.56985985
ADAMTSL5	7.736930455
ADAP1	12.21155099
ADAP2	9.440955909
ADAR	15.13954666
ADARB1	8.568270154
ADAT1	9.319997403
ADAT2	8.341407931
ADCK1	8.435823898
ADCK2	10.13335577
ADCK3	11.13601372
ADCK4	10.8478751
ADCK5	8.694958901
ADCY10P1	8.541734703
ADCY3	9.073429995
ADCY4	9.294764756
ADCY7	12.62992176
ADCY9	9.021988468
ADD1	13.53964129
ADD2	7.91486745
ADD3	12.16911201
ADGB	8.531843572
ADH1C	8.360729896
ADH5	10.5118854
ADHFE1	8.134959376
ADI1	10.82878692
ADIPOR1	15.45826758
ADIPOR2	11.09213687
ADK	8.620466377
ADM	10.93552292
ADNP	10.37749147
ADNP2	8.708136441
ADO	9.569249381
ADORA2A	11.83954919
ADORA2A-AS1	7.185545577
ADORA3	6.994916496
ADPGK	9.806630418
ADPRH	9.01564821
ADPRHL2	11.03128941
ADPRM	7.420311624
ADRB2	9.585837569
ADRBK1	15.29379679
ADRBK2	10.35683789
ADRM1	11.877227
ADSL	10.64861115
ADSS	10.9069962
ADTRP	7.473641116
AEBP1	9.245661229
AEBP2	7.345229902
AEN	10.55372669
AES	13.56462305
AFAP1	8.734939003
AFAP1L1	7.202068403
AFF1	7.772496696
AFF2	6.443692102
AFF3	9.456490069
AFF4	10.04997953
AFG3L1P	7.830401955
AFG3L2	9.961265689
AFMID	7.7435056
AFTPH	10.14714785
AGA	8.596307986
AGAP1	8.731531214
AGAP11	8.715486456
AGAP2	11.75813206
AGAP3	8.946701835
AGAP5	8.146009649
AGAP6	8.321126523
AGAP7	6.735089137
AGBL5	9.115893648
AGER	9.474100847
AGFG1	11.17823582
AGFG2	10.35392494
AGGF1	9.260504011
AGK	10.04621859
AGL	8.076660009
AGMAT	8.522651516
AGPAT1	8.946077795
AGPAT2	11.20931741
AGPAT3	12.05076453
AGPAT4	9.169935998
AGPAT5	8.969120606
AGPAT6	11.46904374
AGPAT9	9.786056622
AGPS	9.387241976
AGRN	10.19997468
AGTPBP1	10.55938692
AGTRAP	12.49285672
AGXT2L2	11.27786839
AHCTF1	11.05327335
AHCY	10.4298891
AHCYL1	11.08154226
AHCYL2	10.69629275
AHDC1	8.995765199
AHI1	10.2242034
AHNAK	11.24604557
AHR	9.573449409
AHSA1	11.32607587
AHSA2	10.30440079
AHSP	10.98570751
AIDA	11.03241361
AIF1	7.86670044
AIFM1	9.363840672
AIFM2	8.206414232
AIFM3	7.604466774
AIG1	7.960040593
AIM1	11.87510326
AIM2	7.935950409
AIMP1	9.02884018
AIMP2	8.514424174
AIP	12.04067617
AK1	11.57227826
AK2	11.62280195
AK3	9.732600425
AK5	7.566683412
AKAP1	8.376966931
AKAP10	9.88809709
AKAP11	9.499664727
AKAP13	13.01064507
AKAP2	9.885016496
AKAP5	7.434142335
AKAP7	7.253603158
AKAP8	10.49211063
AKAP8L	11.7095162
AKAP9	10.07381848
AKD1	7.434142335
AKIP1	7.742358272
AKIRIN1	10.98191535
AKIRIN2	11.15507803
AKNA	14.89177542
AKR1A1	10.95670023
AKR1B1	11.45130703
AKR1C3	7.895982666
AKR7A2	10.01417582
AKT1	13.17421808
AKT1S1	10.53492643
AKT2	13.31648217
AKT3	9.390458678
AKTIP	9.871869942
ALAD	10.21468001
ALAS1	10.37377684
ALAS2	15.7484649
ALCAM	8.341516818
ALDH16A1	11.3865633
ALDH18A1	9.438894247
ALDH1A1	9.531774428
ALDH1A2	7.340024188
ALDH1B1	7.903490066
ALDH1L1	7.370629119
ALDH1L2	7.526970607
ALDH2	10.71075903
ALDH3A2	8.37660264
ALDH3B1	11.21164823
ALDH4A1	7.935950409
ALDH5A1	9.061630045
ALDH7A1	7.166700431
ALDH9A1	11.15345022
ALDOA	14.98358761
ALDOC	10.02732113
ALG1	9.718818692
ALG10B	8.125513796
ALG12	10.22064784
ALG13	6.760660632
ALG1L9P	7.846263069
ALG2	9.171410067
ALG3	9.910959853
ALG5	8.19793008
ALG6	8.951975521
ALG8	9.652270018
ALG9	9.008930987
ALKBH1	8.721812594
ALKBH3	8.227756846
ALKBH4	9.255427575
ALKBH5	12.13878823
ALKBH6	8.536774485
ALKBH7	10.1834315
ALKBH8	8.235171736
ALMS1	8.360729896
ALOX12	10.32164772
ALOX15	8.640088861
ALOX15B	6.261699208
ALOX5	13.28714467
ALOX5AP	13.87225557
ALPI	7.012873852
ALPK1	11.25359703
ALPL	12.10205539
ALS2	10.03553224
ALS2CL	9.619006757
ALS2CR8	7.623382509
ALYREF	10.43562631
AMACR	7.559394568
AMBRA1	10.31506142
AMD1	11.40177534
AMDHD2	9.848000244
AMER1	7.776776769
AMFR	11.24346728
AMICA1	14.53957938
AMIGO1	8.072565826
AMIGO3	8.458888337
AMMECR1	7.978828206
