Symbol	P146
1-Mar	11.27329273
2-Mar	13.03426602
3-Mar	7.763326579
5-Mar	10.3274281
6-Mar	12.61443632
7-Mar	12.96417739
8-Mar	12.10183
9-Mar	9.44231069
1-Sep	11.70638815
2-Sep	12.67705711
5-Sep	9.643641503
6-Sep	11.63189379
7-Sep	12.54966356
8-Sep	7.461713488
9-Sep	13.84822156
10-Sep	6.908831595
11-Sep	9.385898428
14-Sep	9.074522509
15-Sep	12.37522021
A1BG	7.21686912
AAAS	9.613568742
AACS	8.12018286
AADAT	7.849693722
AAED1	8.161275224
AAGAB	9.872504931
AAK1	11.70206527
AAMP	10.6442282
AAR2	9.612615417
AARS	9.575396897
AARS2	9.363612355
AARSD1	8.453816737
AASDH	8.528551694
AASDHPPT	9.756654983
AATF	9.6450746
AATK	12.81462374
ABAT	10.0356366
ABCA1	11.11885421
ABCA12	7.235551986
ABCA13	9.176271528
ABCA2	13.0691159
ABCA3	9.000995107
ABCA4	7.383218624
ABCA5	10.33122147
ABCA6	7.383218624
ABCA7	14.59174398
ABCA9	7.481849613
ABCB1	8.161275224
ABCB10	9.566640368
ABCB5	7.35026051
ABCB6	8.673941931
ABCB7	8.475437272
ABCB8	9.745562934
ABCC1	10.88451663
ABCC10	9.837766476
ABCC11	6.883523949
ABCC13	9.528831287
ABCC2	7.998926147
ABCC3	8.874208857
ABCC4	9.496921929
ABCC5	9.846948432
ABCC6	8.106086036
ABCC8	6.988281891
ABCC9	8.215688883
ABCD1	10.03980088
ABCD2	8.443964585
ABCD3	9.275760441
ABCD4	9.909419758
ABCE1	10.15474738
ABCF1	10.48878555
ABCF2	9.53716443
ABCF3	10.16322472
ABCG1	10.14659787
ABCG2	8.397038283
ABHD10	9.30744275
ABHD11	7.041753893
ABHD12	8.854581205
ABHD13	10.43415684
ABHD14A	8.287062077
ABHD14A-ACY1	7.863766071
ABHD14B	10.75058193
ABHD15	9.545801345
ABHD16A	9.227503345
ABHD16B	8.62801073
ABHD2	13.18304201
ABHD3	11.238203
ABHD4	10.13118088
ABHD5	11.79496955
ABHD6	8.150922073
ABHD8	8.910185576
ABI1	12.19374319
ABI2	9.566640368
ABI3	10.69754987
ABL1	9.369099085
ABLIM1	11.58308878
ABLIM3	8.910185576
ABP1	4.527811376
ABR	12.47911517
ABRACL	10.31996539
ABT1	10.36782715
ABTB1	15.05685266
ABTB2	7.169803652
ACAA1	11.90974397
ACAA2	10.26664213
ACACA	9.187431531
ACACB	9.470597163
ACAD10	9.832140824
ACAD11	9.23140936
ACAD8	9.597846692
ACAD9	9.237953115
ACADM	9.705465318
ACADS	8.832212835
ACADSB	9.6450746
ACADVL	12.51145495
ACAP1	13.74832467
ACAP2	13.17620383
ACAP3	11.22878753
ACAT1	8.941472207
ACAT2	8.331780047
ACBD3	9.898549972
ACBD4	8.839007744
ACBD5	9.741972537
ACBD6	8.48612332
ACCS	9.839886496
ACD	8.995126567
ACE	7.383218624
ACER3	9.061245028
ACIN1	13.01497456
ACLY	11.25361146
ACN9	7.946691973
ACO1	8.106086036
ACO2	10.37814951
ACOT1	5.524171062
ACOT11	6.726946393
ACOT13	9.211393086
ACOT7	7.442512663
ACOT8	8.963177943
ACOT9	10.58289347
ACOX1	12.60617588
ACOX3	8.065248116
ACOXL	8.850703442
ACP1	10.87752245
ACP2	8.814322552
ACP5	10.71156627
ACP6	7.751399523
ACPL2	8.932588997
ACPP	8.011620103
ACRBP	9.575396897
ACRC	7.763326579
ACSF2	8.604678377
ACSF3	9.673412562
ACSL1	15.93304333
ACSL3	10.15652758
ACSL4	11.73678616
ACSL5	11.04640212
ACSL6	9.614993675
ACSM3	7.515719878
ACSS1	10.86947844
ACSS2	10.40983273
ACTA2	9.879530909
ACTB	17.0521317
ACTG1	15.13452317
ACTG2	9.176271528
ACTL6A	9.399338465
ACTN1	13.52195482
ACTN2	6.360248577
ACTN4	12.59069488
ACTR10	10.60866124
ACTR1A	11.87021969
ACTR1B	10.90860298
ACTR2	14.39722492
ACTR3	13.97236016
ACTR3B	7.020144138
ACTR5	8.839007744
ACTR6	8.814322552
ACTR8	8.753658047
ACVR1	9.038076375
ACVR1B	9.988277249
ACVR2A	8.595556064
ACY1	6.988281891
ADA	8.988865104
ADAL	7.169803652
ADAM10	11.7430048
ADAM15	11.31771177
ADAM17	11.03172929
ADAM19	12.71098939
ADAM22	8.331780047
ADAM23	7.064373859
ADAM28	8.186041864
ADAM3A	6.669630595
ADAM8	14.50719542
ADAM9	9.671465403
ADAMTS10	9.853760643
ADAMTS12	7.21686912
ADAMTS13	7.020144138
ADAMTS2	7.084409766
ADAMTSL2	7.575419743
ADAMTSL4	10.34834656
ADAMTSL5	7.276908705
ADAP1	11.82425074
ADAP2	8.850703442
ADAR	14.73654218
ADARB1	8.273300259
ADAT1	9.472791295
ADAT2	9.14702573
ADCK1	7.475371624
ADCK2	9.118397998
ADCK3	10.48943247
ADCK4	10.49522905
ADCK5	8.673941931
ADCY10P1	9.244654353
ADCY3	8.688879974
ADCY4	9.034630396
ADCY7	13.11108302
ADCY9	8.381262351
ADD1	13.34373319
ADD2	7.757363051
ADD3	13.2644642
ADGB	8.29559256
ADH1C	6.70203195
ADH5	10.8161577
ADHFE1	8.278516683
ADI1	10.15701177
ADIPOR1	16.3348614
ADIPOR2	10.87533553
ADK	8.3609864
ADM	10.92319632
ADNP	10.91476527
ADNP2	8.995126567
ADO	9.550373413
ADORA2A	11.11885421
ADORA2A-AS1	6.817282865
ADORA3	8.278516683
ADPGK	10.25204132
ADPRH	8.620712739
ADPRHL2	10.03119082
ADPRM	7.918597647
ADRB2	9.694441872
ADRBK1	14.89490092
ADRBK2	10.68570038
ADRM1	10.8198098
ADSL	10.25851685
ADSS	11.40611995
ADTRP	7.778445802
AEBP1	8.04729057
AEBP2	7.921228601
AEN	10.51330515
AES	12.77070328
AFAP1	7.771125301
AFAP1L1	7.21686912
AFF1	8.982547197
AFF2	6.848400663
AFF3	9.45749985
AFF4	11.08154226
AFG3L1P	7.35026051
AFG3L2	9.583233059
AFMID	7.697461958
AFTPH	10.67228329
AGA	8.661647654
AGAP1	8.040686475
AGAP11	7.736930455
AGAP2	11.67341009
AGAP3	8.67912478
AGAP5	8.688879974
AGAP6	8.305178575
AGAP7	6.440964285
AGBL5	8.55285349
AGER	8.69370153
AGFG1	12.10219113
AGFG2	9.394192484
AGGF1	9.972528433
AGK	10.24898089
AGL	9.811705056
AGMAT	7.880031626
AGPAT1	9.048392509
AGPAT2	10.63048696
AGPAT3	11.51733213
AGPAT4	10.60591044
AGPAT5	9.034630396
AGPAT6	11.7971497
AGPAT9	11.048765
AGPS	10.24208105
AGRN	7.515719878
AGTPBP1	12.20840177
AGTRAP	12.40535301
AGXT2L2	11.08763713
AHCTF1	11.85369552
AHCY	9.94743867
AHCYL1	10.82722915
AHCYL2	10.73241141
AHDC1	8.637144596
AHI1	9.968296621
AHNAK	11.34705232
AHR	11.42342686
AHSA1	10.456037
AHSA2	11.1579927
AHSP	12.3907423
AIDA	11.69924433
AIF1	7.762324979
AIFM1	8.735342555
AIFM2	7.793565025
AIFM3	7.255803759
AIG1	7.575636233
AIM1	12.84225231
AIM2	8.794837705
AIMP1	9.404359879
AIMP2	7.40082476
AIP	11.12403211
AK1	10.80789805
AK2	11.38526285
AK3	9.907478717
AK5	6.817092896
AKAP1	8.715690018
AKAP10	11.19119269
AKAP11	10.70455409
AKAP13	13.35505736
AKAP2	9.327848678
AKAP5	7.90582242
AKAP7	8.269151807
AKAP8	10.43878148
AKAP8L	11.10538911
AKAP9	10.38166309
AKD1	7.660681831
AKIP1	7.744164989
AKIRIN1	11.55078881
AKIRIN2	11.65710623
AKNA	14.86385905
AKR1A1	10.34064244
AKR1B1	10.55056922
AKR1C3	8.0935929
AKR7A2	9.269530853
AKT1	12.73084179
AKT1S1	10.65815013
AKT2	12.49346081
AKT3	9.872504931
AKTIP	9.9670157
ALAD	10.50562558
