Symbol	P128
1-Mar	10.45882533
2-Mar	11.87099253
3-Mar	6.755177078
5-Mar	10.37849964
6-Mar	12.43094828
7-Mar	12.47853322
8-Mar	9.410344015
9-Mar	9.303322769
1-Sep	11.56587515
2-Sep	12.5701763
5-Sep	10.58696164
6-Sep	11.56105276
7-Sep	11.95597269
8-Sep	6.99442512
9-Sep	13.5471973
10-Sep	6.955999213
11-Sep	8.661467814
14-Sep	7.131253178
15-Sep	12.4607395
A1BG	7.144087447
AAAS	10.7301244
AACS	8.636379161
AADAT	8.748819767
AAED1	8.490375306
AAGAB	10.50204959
AAK1	11.40361644
AAMP	10.60002525
AAR2	9.97295404
AARS	9.529087845
AARS2	9.213770667
AARSD1	8.684184412
AASDH	8.858912003
AASDHPPT	8.897299904
AATF	10.74783267
AATK	12.9025612
ABAT	10.46480363
ABCA1	10.47130037
ABCA12	7.461489612
ABCA13	9.179677407
ABCA2	12.74925386
ABCA3	8.847327462
ABCA4	7.28901163
ABCA5	9.59187569
ABCA6	7.28901163
ABCA7	15.00140016
ABCA9	7.199895052
ABCB1	7.335405817
ABCB10	8.760285402
ABCB5	7.656158097
ABCB6	8.460464026
ABCB7	8.874525869
ABCB8	9.949542671
ABCC1	11.38266196
ABCC10	9.964356441
ABCC11	7.519155884
ABCC13	6.128821539
ABCC2	8.466071131
ABCC3	8.20243224
ABCC4	8.573046448
ABCC5	10.19762361
ABCC6	11.04576257
ABCC8	7.451953553
ABCC9	8.083039423
ABCD1	10.82131017
ABCD2	7.320622203
ABCD3	9.177683587
ABCD4	10.00538286
ABCE1	9.152819248
ABCF1	10.94363369
ABCF2	9.412204106
ABCF3	10.53443672
ABCG1	10.7590109
ABCG2	7.643679847
ABHD10	9.465754111
ABHD11	7.529307858
ABHD12	8.68572946
ABHD13	10.17397349
ABHD14A	8.162040652
ABHD14A-ACY1	7.918494065
ABHD14B	10.53443672
ABHD15	8.936030777
ABHD16A	10.11750715
ABHD16B	8.297614657
ABHD2	13.43897552
ABHD3	10.95993455
ABHD4	11.04161832
ABHD5	11.94586059
ABHD6	8.020540899
ABHD8	9.938073677
ABI1	11.89713736
ABI2	8.901392386
ABI3	10.14686041
ABL1	9.002912148
ABLIM1	11.52746489
ABLIM3	8.042769912
ABP1	8.146702287
ABR	12.97397191
ABRACL	10.14206249
ABT1	10.45363728
ABTB1	15.39852688
ABTB2	9.00852391
ACAA1	12.66746827
ACAA2	9.858807062
ACACA	9.334510854
ACACB	9.814177808
ACAD10	10.39007238
ACAD11	8.93227891
ACAD8	10.18624633
ACAD9	9.265739723
ACADM	9.064510255
ACADS	8.795493395
ACADSB	9.236354365
ACADVL	12.98241117
ACAP1	14.55365253
ACAP2	12.84377959
ACAP3	11.51707999
ACAT1	9.021059793
ACAT2	8.863686952
ACBD3	9.42372278
ACBD4	9.306331295
ACBD5	9.922387269
ACBD6	8.319968296
ACCS	10.53962542
ACD	9.569123119
ACE	6.570629434
ACER3	9.825099268
ACIN1	12.81425981
ACLY	11.13734722
ACN9	8.302704935
ACO1	8.101093506
ACO2	10.41827646
ACOT1	7.308588798
ACOT11	7.188686636
ACOT13	9.809627687
ACOT7	6.979338889
ACOT8	9.906853913
ACOT9	11.13499545
ACOX1	12.85821605
ACOX3	7.91705044
ACOXL	9.096279457
ACP1	10.02211872
ACP2	9.41737397
ACP5	9.930717179
ACP6	8.38366554
ACPL2	10.32881508
ACPP	8.876492617
ACRBP	9.987002047
ACRC	7.238392011
ACSF2	8.412320373
ACSF3	9.354299776
ACSL1	15.55806499
ACSL3	10.5965409
ACSL4	11.94327182
ACSL5	10.72617127
ACSL6	8.325517044
ACSM3	7.297486014
ACSS1	10.41889
ACSS2	11.26374525
ACTA2	9.95263083
ACTB	18.18459605
ACTG1	15.06083005
ACTG2	9.354441317
ACTL6A	9.236354365
ACTN1	13.1122698
ACTN2	6.711043189
ACTN4	12.71316757
ACTR10	11.04021777
ACTR1A	12.66658124
ACTR1B	10.79930315
ACTR2	14.20296951
ACTR3	14.066245
ACTR3B	7.314253781
ACTR5	8.538637518
ACTR6	8.830483229
ACTR8	8.564306763
ACVR1	8.223794406
ACVR1B	10.72249173
ACVR2A	8.254013996
ACY1	6.829382727
ADA	8.642383415
ADAL	7.335405817
ADAM10	11.20843182
ADAM15	11.74215931
ADAM17	10.63305287
ADAM19	11.81757663
ADAM22	7.768549999
ADAM23	7.297486014
ADAM28	9.052037537
ADAM3A	7.072255037
ADAM8	14.1940526
ADAM9	9.774691119
ADAMTS10	9.495245958
ADAMTS12	7.846179378
ADAMTS13	7.211773536
ADAMTS2	7.647443143
ADAMTSL2	7.989644735
ADAMTSL4	11.80483208
ADAMTSL5	7.479275286
ADAP1	12.58778868
ADAP2	9.548543643
ADAR	14.93996583
ADARB1	7.716975273
ADAT1	8.88065163
ADAT2	8.272183677
ADCK1	7.574376364
ADCK2	9.165928634
ADCK3	11.27266176
ADCK4	11.37030136
ADCK5	8.653591235
ADCY10P1	9.453973795
ADCY3	8.374347728
ADCY4	10.15512471
ADCY7	12.43845935
ADCY9	7.83846426
ADD1	13.03145591
ADD2	5.214099498
ADD3	11.9128888
ADGB	8.520019169
ADH1C	6.464804247
ADH5	10.48794879
ADHFE1	7.776776769
ADI1	10.80028978
ADIPOR1	14.041353
ADIPOR2	11.06476293
ADK	8.467461086
ADM	10.06054206
ADNP	10.20222132
ADNP2	8.520019169
ADO	9.151602702
ADORA2A	11.56389082
ADORA2A-AS1	7.025213938
ADORA3	10.27198144
ADPGK	9.717962522
ADPRH	8.313986187
ADPRHL2	10.74253513
ADPRM	8.427323662
ADRB2	10.38201999
ADRBK1	15.2989806
ADRBK2	10.35226407
ADRM1	11.35557911
ADSL	10.31534694
ADSS	11.05240034
ADTRP	8.064685159
AEBP1	8.292085948
AEBP2	6.508353157
AEN	10.0334709
AES	12.08728541
AFAP1	7.72353282
AFAP1L1	7.656158097
AFF1	7.493959763
AFF2	7.600661229
AFF3	8.401362976
AFF4	10.61526966
AFG3L1P	7.084409766
AFG3L2	9.543815575
AFMID	7.857262378
AFTPH	10.13353377
AGA	8.699806546
AGAP1	8.089441098
AGAP11	8.731209632
AGAP2	11.74249586
AGAP3	8.028172229
AGAP5	6.630130742
AGAP6	7.862177665
AGAP7	5.882339009
AGBL5	8.353343875
AGER	8.564306763
AGFG1	12.57478441
