Symbol	P26
1-Mar	10.56598854
2-Mar	12.70927817
3-Mar	7.38071369
5-Mar	10.01598456
6-Mar	11.80577074
7-Mar	11.65639404
8-Mar	10.87462545
9-Mar	9.555355435
1-Sep	12.26270544
2-Sep	12.31759859
5-Sep	10.46674923
6-Sep	12.00148952
7-Sep	12.06756061
8-Sep	7.40339151
9-Sep	14.23899212
10-Sep	7.040421499
11-Sep	9.096839618
14-Sep	8.192173469
15-Sep	12.11158501
A1BG	7.103493613
AAAS	10.27713596
AACS	7.999306686
AADAT	8.972477424
AAED1	8.441176588
AAGAB	10.17609317
AAK1	11.1274027
AAMP	11.24329895
AAR2	10.50540488
AARS	11.05975754
AARS2	9.487787843
AARSD1	9.055222973
AASDH	8.52448533
AASDHPPT	8.951402337
AATF	11.26992008
AATK	11.79648225
ABAT	9.610686848
ABCA1	9.702806912
ABCA12	7.63950206
ABCA13	8.810537767
ABCA2	12.51763032
ABCA3	9.481376855
ABCA4	7.40339151
ABCA5	9.141842654
ABCA6	7.271431745
ABCA7	13.66330986
ABCA9	7.52975779
ABCB1	7.939530186
ABCB10	8.247492237
ABCB5	7.676795297
ABCB6	8.357203262
ABCB7	9.169713561
ABCB8	10.21959793
ABCC1	10.55504001
ABCC10	9.816323313
ABCC11	7.939530186
ABCC13	8.289411837
ABCC2	7.809306836
ABCC3	9.204469855
ABCC4	8.757138918
ABCC5	9.307701193
ABCC6	8.768966776
ABCC8	7.31713954
ABCC9	7.713400112
ABCD1	10.71058671
ABCD2	7.893659638
ABCD3	8.994694102
ABCD4	9.764479249
ABCE1	9.728706108
ABCF1	11.1696335
ABCF2	10.31232868
ABCF3	10.80363379
ABCG1	9.311297005
ABCG2	8.724323029
ABHD10	9.078371777
ABHD11	7.359060511
ABHD12	9.047139055
ABHD13	9.418161084
ABHD14A	8.843898625
ABHD14A-ACY1	8.53414567
ABHD14B	11.35924962
ABHD15	9.311297005
ABHD16A	9.509940518
ABHD16B	8.66420887
ABHD2	12.90789958
ABHD3	9.592300682
ABHD4	10.41101237
ABHD5	11.28422614
ABHD6	7.999306686
ABHD8	9.197053892
ABI1	11.54651726
ABI2	8.53414567
ABI3	11.37353012
ABL1	9.819519936
ABLIM1	11.86994584
ABLIM3	8.715363531
ABP1	3.174880108
ABR	12.69315727
ABRACL	10.28872838
ABT1	10.62819093
ABTB1	14.6349548
ABTB2	7.676795297
ACAA1	12.20318983
ACAA2	10.74207324
ACACA	9.610686848
ACACB	9.58470883
ACAD10	10.18445768
ACAD11	8.672685253
ACAD8	10.23229005
ACAD9	9.874481656
ACADM	9.259334445
ACADS	9.430069239
ACADSB	9.108572904
ACADVL	12.89560986
ACAP1	13.98986981
ACAP2	11.86084957
ACAP3	11.27786839
ACAT1	9.442181882
ACAT2	8.760201721
ACBD3	9.481376855
ACBD4	9.25301324
ACBD5	9.211738533
ACBD6	8.82040512
ACCS	7.867584125
ACD	9.519978385
ACE	7.809306836
ACER3	9.169713561
ACIN1	12.69085831
ACLY	11.7350761
ACN9	8.574125023
ACO1	8.82040512
ACO2	11.36139109
ACOT1	6.854903943
ACOT11	7.133516514
ACOT13	9.25788343
ACOT7	8.425882178
ACOT8	9.454399637
ACOT9	10.70069478
ACOX1	12.18942072
ACOX3	8.48532136
ACOXL	9.230199123
ACP1	10.58390704
ACP2	9.648821195
ACP5	10.66791686
ACP6	8.366607198
ACPL2	8.319323413
ACPP	8.919724304
ACRBP	9.501177311
ACRC	6.71224979
